charedby	character
23916	14151
6282	5493
15264	8765
28220	21621
38186	28409
6818	5906
37003	9516
32063	2911
25143	19441
29918	22806
36122	2365
27067	4216
3099	99
32186	24336
21935	17149
41201	30514
36112	27001
22985	17898
12282	926
38485	28639
31736	24031
2632	2445
34015	5592
41323	30596
6505	5658
32122	5308
3039	2797
18362	8817
29	29
24527	18991
7624	186
32353	24459
31115	23613
13906	11253
34271	25789
12045	250
37947	28255
11398	2829
19660	3068
37178	27753
32638	24628
357	354
41794	30940
30191	22990
26907	1004
22217	2345
13104	10676
41158	30477
556	550
6745	5850
37698	28077
17375	12515
4732	4216
30984	23520
5744	5067
23251	57
9551	7975
2846	493
26183	20173
21234	16663
28310	3035
5900	5185
24228	18784
39531	7281
17245	13748
41498	30729
29216	22321
7419	6330
32098	24275
12589	10273
37868	28202
9742	8111
13063	10642
28766	2737
14278	7420
16801	13404
23253	18098
700	687
18337	14524
28574	10109
39388	4862
24969	19307
1606	1541
37031	4862
16581	13233
19156	15151
27258	4422
6177	5403
2840	2625
20422	10341
18423	14587
31040	23563
13366	2564
12983	5236
4265	3817
41071	30412
33284	25107
8894	7496
24383	18894
31709	24008
6603	5737
16002	12800
24818	19213
23048	17942
9187	1551
27202	18900
16289	13007
29187	22296
10327	8571
22434	17526
16515	1862
17496	13914
26546	20414
2679	2487
12355	10080
24203	18773
30821	94
16334	13043
26444	20344
24594	19030
8291	7008
6737	51
5761	1803
16861	13449
21574	1406
18708	14815
34745	26080
15117	12166
41026	628
15451	10380
27732	1047
10262	8514
1485	1114
3183	2906
11101	9129
18883	2829
26090	20108
32254	3133
22278	7606
41740	30908
9740	2961
19122	15123
28436	21781
17828	3768
38105	28366
4606	4105
28448	907
38581	28711
19637	15527
36330	51
38953	18494
27259	20918
18678	14791
3235	2947
17327	1868
38625	28747
31808	24078
12852	10480
13428	10901
16931	13512
10951	9014
2383	2225
1119	1083
23611	6191
8525	7202
7615	6491
21794	17052
4491	4016
20672	16273
5459	4819
37385	27859
7988	143
37485	27919
21133	16591
22407	17501
27417	21031
13832	11193
18318	14512
8350	7062
21513	23
14781	11906
20052	15821
28898	22092
25889	19968
12133	9901
17	17
20769	16348
9823	8171
26107	2960
31617	23933
41971	31055
39468	27209
33393	8898
36611	27362
8125	2339
12843	10473
32419	24496
5450	4815
30613	23275
12804	758
20116	15875
41987	31065
7059	5175
11391	2829
4691	4182
41980	31060
39060	29074
20675	16276
4598	4097
3800	3409
24883	19254
2425	2265
17423	1925
18341	14527
34364	25840
29808	4071
33982	25605
15387	12369
41384	30638
32974	24877
1708	1631
37063	27675
34544	1406
38125	3231
38009	28295
33883	25536
4729	4213
37762	28129
24107	18708
35378	10215
12367	3031
8427	7128
38563	28695
23665	18405
40343	1612
11002	9059
42169	15532
33620	25337
3073	2818
37298	27808
20161	15911
21995	17197
5436	713
32070	2732
29652	22631
8392	7095
2138	2008
12629	10305
13769	11150
4772	4251
1979	1870
30417	1126
5469	4827
20520	16167
35606	26654
31931	24161
22880	17825
1476	1415
34623	26002
7037	6050
2845	184
38698	28794
19090	15097
23930	18584
41456	30691
1880	1786
35950	26892
40547	17782
16476	72
11577	439
3486	3146
1104	1068
35590	26645
3305	3003
9223	7739
1426	1368
5092	4505
26540	20409
41846	31
37702	28080
11033	9081
8432	7132
17990	14258
33584	8634
29712	17226
28186	21599
33963	25592
6165	5396
39828	29585
12989	10584
23349	12067
25330	19575
29841	22754
19327	15288
21943	7025
3839	3448
2523	2351
14165	11443
41644	30830
29490	2757
26051	20073
8228	6953
35530	26603
38514	28664
41041	5108
41141	30466
29643	22625
18175	2738
37242	27788
17442	13887
21163	16615
24227	18783
32005	24208
505	499
25090	19402
36979	27620
36162	496
23978	18628
8115	6870
2135	2005
12397	10113
1250	1205
27061	6407
20719	16307
13602	11029
18981	15013
14625	11782
25834	19930
40031	11481
10609	8771
39426	765
33537	930
11550	9487
38377	28552
11223	9230
38304	28498
11754	990
33405	25191
7914	6707
23191	4849
32951	24864
15647	12550
9077	7632
34418	25880
1433	1375
11953	9760
42023	31098
38994	29014
41183	30499
20387	16063
30547	16214
21594	16928
41242	30537
11799	9650
17998	5963
30236	23020
7650	5924
14523	4023
26282	1795
35144	16182
25478	19687
29339	750
26210	20193
8676	1398
38718	1609
36141	25928
4447	3973
14358	11585
18052	14311
23244	190
34702	26061
17492	1853
19842	15667
36837	2066
31178	23658
35675	8628
11528	2299
2736	2536
2960	2726
19079	15087
18377	2732
21191	4443
33240	25089
31242	2950
13576	11010
19048	2165
6092	5353
12488	10193
8861	6660
41544	30768
42433	31370
2659	2469
24175	18759
7702	6553
338	335
36127	27013
33656	25367
6937	5982
2877	2655
23027	768
42136	31172
7905	6699
2486	2320
42255	2385
21122	16580
33246	21093
7012	6029
12423	10134
24959	19300
31024	23552
14363	11590
22813	17779
22847	17800
25491	7623
36130	27016
3307	3005
38785	28857
41856	30975
22170	17330
34915	26201
7923	6715
39107	29103
24998	19330
24211	997
37489	27922
24158	12720
28271	21655
477	473
37445	27900
15083	12142
28811	4080
8480	7167
38250	12611
9545	7971
7190	6163
34112	25684
32622	2338
2922	607
14885	11985
22150	1706
24368	18886
32476	24529
42188	997
3453	3120
16548	13207
26992	20723
24658	19085
6864	121
31375	23783
37264	23046
16404	13093
9006	7581
21584	16922
12232	9981
23064	1200
24241	4940
36073	26973
39910	29640
11896	9715
17428	1053
23271	18106
6803	5894
41566	3028
228	226
5198	4599
42240	262
20047	15820
31131	23623
27956	21455
32399	323
40153	29800
7412	6324
22250	17382
25125	19430
31919	24150
21447	16817
8147	6895
17699	14042
21483	16844
30280	10217
4930	4377
41447	758
2561	2383
33300	25114
29565	22551
16860	13448
35705	26711
31237	1611
16533	13192
24417	1281
29759	22705
1506	1444
14456	10728
32429	24500
10186	796
41410	30656
16139	1129
42323	31309
17254	13756
39369	29279
29633	7484
10456	8669
31826	84
27513	2491
35449	26537
28601	1612
16688	13317
2222	156
22346	17451
36454	2365
34716	2955
10138	8418
37403	27870
8557	7232
29264	4646
5347	4726
36690	4914
1861	1770
4184	3747
39956	29673
11014	9067
26141	20144
7340	1314
17138	11923
30601	23267
4493	4018
14333	11565
38382	28557
6351	5547
18324	857
27667	21224
19003	283
15143	12189
12466	10172
34985	26241
11195	9205
3438	3107
10795	5080
39232	29192
19084	15092
41393	3394
39677	29489
17748	14078
28404	2254
8213	6940
1806	1722
4358	3893
37220	27779
36764	6022
37386	27860
7601	6479
27868	21384
41699	30874
812	790
27195	148
25129	7887
35185	26378
20372	2339
35098	26313
22772	17754
36802	27500
6973	6001
28328	21691
10041	8344
18420	14584
19968	15771
24505	6717
3880	3486
38034	10633
38669	28768
23837	4643
2388	2230
3248	2958
32019	24219
4818	4293
41138	30463
1763	1681
37789	28150
30211	2693
2331	1910
1002	970
4328	3869
5264	4654
17765	949
4158	3723
19941	15750
35488	26572
4828	4303
10872	8949
34259	5258
25971	3205
12106	9881
16983	13558
9665	170
8469	7158
20612	16233
20538	989
2393	1339
36324	27167
23872	1925
2633	2446
27150	20839
1093	1057
22596	6549
38120	28378
30682	23315
5237	4633
40224	29840
26398	20311
23138	18004
23216	18068
23462	18251
24717	19136
37814	28172
20215	15957
37815	28173
26953	10879
18984	15016
41021	30386
22696	17694
23281	18115
9726	8099
33442	25211
30084	2911
11962	9769
18538	14680
3190	2911
7176	6155
26312	8866
38971	28999
29641	22623
12237	7696
8431	7131
5330	4710
5390	1085
21054	3871
8973	7557
23515	18290
39421	3791
3285	2987
4665	4160
5792	5098
18543	14685
38176	4593
28444	21787
28419	21766
21846	6087
28507	21817
16776	7673
11144	9162
10583	8751
19193	4110
41291	30570
2788	2580
34747	703
32437	17689
5669	4998
22989	17902
42258	31249
31796	837
20353	2806
8873	7480
2040	1919
9117	7663
7573	6454
24739	19152
29816	22737
6888	990
3167	2894
24649	19078
8272	6991
40200	15376
36995	4703
17813	14125
10655	8808
15804	12661
36329	27171
35686	26696
6720	5827
7281	6226
19759	15608
36289	27142
30334	1759
28039	21501
36776	27480
20279	1831
38510	28660
36375	12893
34709	26066
14614	11771
8626	752
3768	3378
30649	20302
12304	1803
23119	12773
38460	5368
40964	30345
35821	26800
32244	24385
31060	23577
29725	22682
33498	2178
23926	18581
31517	23878
25220	10025
31338	23758
38491	28644
17703	14046
19400	15348
22009	2078
33943	25578
26798	20592
41521	30752
6869	5945
35102	26317
14844	11952
19382	3632
28771	21994
26314	1109
35739	26739
16295	13012
10100	8390
21453	16822
10937	9002
1225	1183
16957	13538
19526	1686
21864	5220
42206	5378
850	825
8785	7415
6376	5564
30062	22902
21655	16969
2318	2173
36079	26979
16632	13273
13937	11277
6956	1609
8590	7263
3377	3062
23935	18587
27758	2537
3894	3500
20312	4810
12095	1406
14579	11746
19483	15410
20564	16199
39474	29346
38771	28849
23694	18430
29993	22864
40359	29925
30308	23057
18475	14633
27480	21078
10135	8416
27704	21257
22382	486
30502	1540
28324	21688
2949	2716
12422	10133
24905	19270
39473	29345
26498	158
33629	25344
36084	11721
30108	22936
14959	12052
40299	29886
39947	29665
34518	7668
11094	9123
39257	29210
16355	13060
28245	21638
24232	18787
41850	2644
3866	3472
32795	24757
32380	24474
21744	2102
11767	9628
7264	6213
9176	7702
3621	3254
4424	3951
41480	30711
18915	1120
39755	13887
33752	25436
21591	16927
17096	12278
27912	21420
20933	16452
38324	8818
35110	26325
16846	13438
10995	9052
916	885
18532	14676
33808	265
3601	2564
32468	24521
39936	29658
35156	4364
20171	15920
19369	15326
32065	2542
39260	29213
30192	1287
30225	23012
25869	19954
41823	30957
31756	24048
11803	9654
15989	12793
14966	12058
23199	9620
40243	29848
36437	27239
16020	12814
6321	5524
17155	13678
12007	102
16252	12974
22324	17435
5476	4833
2838	2623
5160	4564
17497	13915
19292	15259
32690	24672
773	753
37266	10216
29168	22284
26005	20046
3339	3031
20913	4080
25173	19459
23350	18162
40143	29792
1217	1175
33814	5592
30827	11479
15762	7563
35852	26820
4340	921
18428	14592
39157	26704
8285	7002
8778	7410
7469	6363
203	201
7832	6651
10088	8382
33820	25488
25484	19693
10694	8832
30975	23512
30788	23383
24600	19036
18348	14534
458	454
5873	5161
13598	11026
20831	16376
10368	8605
40458	29990
24325	18858
17517	4080
38486	10624
37893	28218
5354	4732
33849	25509
39806	29566
28860	16281
42210	5754
7084	5198
41204	30516
31112	23610
1973	1864
6824	5912
37303	723
11540	9478
21386	16770
11628	9543
4894	4356
21572	4717
38792	28864
7339	158
18373	5447
2509	2338
15773	974
16164	12911
39324	3917
13923	2926
25380	1233
7245	6203
30898	17737
27567	21134
22843	17796
41656	30838
38799	28871
8950	469
30293	10229
14616	11773
39771	1136
37537	2817
38588	10050
1809	1725
34155	1803
41966	31050
39509	5236
31274	750
24537	18996
40246	386
7038	6051
6030	5020
21412	16793
19421	1383
3457	3123
28483	21807
933	901
8100	6859
18719	14822
38536	104
7903	6697
27543	170
12856	10483
39439	29323
38506	28657
12781	6074
6891	5960
37254	27795
31530	23889
28490	21810
19454	15390
9230	7745
1256	1211
28984	14492
7547	1803
33200	25053
13481	8387
22872	250
1464	1404
29422	22454
2239	2101
39199	29166
31926	24157
31971	7547
3415	926
18977	15009
31133	4820
27136	20828
22	22
3568	3210
37494	27927
31734	24029
24719	72
14638	11794
17674	14026
34631	472
26324	20266
8820	7443
2406	2246
18556	14696
1282	1233
32914	2963
25976	3089
42065	4071
41849	6778
32913	9675
28409	21757
41826	2591
400	396
3672	3297
22388	7547
10650	8805
37804	28164
23532	18306
22209	17354
12375	8727
11507	9451
40946	3303
10903	8978
905	875
37624	6562
34793	26111
37120	27711
9928	8254
13241	250
23502	1924
9395	7870
2945	2712
17169	13688
9962	1383
25470	19681
8245	6967
29154	22272
42254	31246
5158	4562
16880	13461
7651	6518
20317	16025
2203	2070
22355	17460
22926	17856
33767	25449
14650	11804
26618	11532
20374	16052
19101	15106
33558	25289
30194	9
3837	3446
39563	29408
31827	24089
11172	9186
14269	11518
32621	24620
29193	22301
32502	3431
18849	14919
3428	3099
24832	19221
32317	16367
3500	3159
15590	12507
21194	9934
23975	18625
41597	30801
16906	13487
35053	26284
32161	12655
19519	15433
18988	15020
8067	6829
470	466
16720	13345
30022	22881
31279	23711
41432	30671
11974	4707
6702	5813
39212	29179
6988	6009
29007	22173
2665	2475
16542	13201
42404	31354
10585	8753
5551	4896
18638	14759
35270	26434
34920	4973
34444	25899
6246	5460
38198	28421
7879	501
7214	6177
22995	5236
32223	9325
19624	15518
25030	19350
4526	857
17546	1046
37467	14979
35187	323
31236	23686
9351	1878
41068	30410
6267	5479
15133	12179
12753	18
30494	23195
13160	10716
42312	4842
7828	6649
2916	2688
12894	10511
25935	20002
30934	23476
15613	12525
24471	18952
4503	4028
21546	16889
19814	142
31258	23697
25426	19645
38859	28911
29729	22686
38652	28757
8690	3431
26334	20274
25445	19663
9076	1201
1208	1166
2855	2635
38988	84
2508	2337
29106	16630
7068	5193
942	910
5594	4934
22159	17320
30761	23365
23831	18534
9346	84
25063	19380
31108	23607
14636	11793
29998	22867
21172	16620
23474	18259
5391	4765
30101	22929
8302	7017
8330	7043
29042	22202
9424	7890
2029	98
36398	27209
29161	22278
15382	3721
9147	7681
5845	5142
1936	1830
12929	2950
16471	12206
4641	4137
18442	14603
23567	3025
18111	1625
38823	28887
21721	17014
32114	24287
13777	11154
18739	14836
14555	6779
27899	21410
32510	1803
31801	24073
25891	17976
22059	3857
30593	23260
26496	20377
38745	28829
12205	9961
22862	17811
17466	13902
19182	15164
4961	4404
13891	11242
36296	496
27332	20971
19394	15343
37809	28168
41274	1271
37516	27948
29660	22637
802	780
40589	3128
11887	1120
38388	28562
37062	8706
27407	21027
34252	25775
2232	2094
669	657
23655	18397
26196	895
11926	9737
37153	27733
11183	9195
9257	7768
7083	6083
33860	25517
31300	23729
30714	23334
2844	2627
5907	5191
27344	7734
12239	9987
9922	1126
18527	14672
33429	152
23680	18420
36404	9298
23468	14507
21816	17069
1905	1806
7673	6535
1789	1706
41397	168
32715	24694
9645	8044
19742	15597
25695	3721
36464	27258
13188	3982
33671	25378
3678	3302
19032	2816
19360	15318
23894	8643
27482	6116
11130	9150
32273	20726
17098	8899
32086	24267
3193	2913
33720	3592
18042	7553
37627	28015
28583	4387
35391	26497
23689	18425
35450	26538
8932	4441
37694	8242
35191	26382
27660	21217
18741	393
16167	12913
25955	20012
19929	8249
28451	493
12113	2817
30569	23243
5388	4763
212	210
13240	10761
14008	3128
1737	1656
5987	1109
21848	17091
22803	17774
33116	24981
18752	14844
30661	23302
15041	12114
28304	917
27149	20838
21790	921
28461	4703
19492	4374
32450	168
33715	799
3526	3178
28872	22070
19809	15644
25145	19443
10843	974
6108	797
21367	8998
22588	17625
29943	3690
25128	19432
20020	15803
6468	5630
36267	27124
35970	1594
7579	6460
10923	8992
19899	5534
9370	7850
33079	24952
2894	2669
19858	7484
36612	27363
30183	22985
105	103
42409	31356
30708	23329
2041	752
6674	5795
902	872
36207	27075
32615	24617
3918	3520
12886	493
15479	12435
992	960
34009	25622
30294	10231
3487	3147
5519	4870
12295	10033
12619	10297
42419	31361
29125	496
11061	9096
2266	2127
1140	1102
19294	469
5773	5083
32427	12799
3865	3471
16374	8898
31999	24205
2911	2683
20241	15974
12012	9808
13975	6052
3128	2860
27209	16976
9577	7989
12332	10060
30867	6550
17681	14031
26539	20408
29096	22243
12905	7863
511	505
17737	14074
374	371
21583	16921
35957	26899
24206	2711
37997	28284
38675	28774
1307	1253
11142	9160
5477	4834
32242	24383
18737	14834
4057	3634
30769	402
12015	9810
17368	3429
31086	496
10991	9048
21111	16572
30671	13692
26066	20084
8467	2276
39121	29115
23039	17935
38763	28842
14811	11930
16707	13335
26835	20623
10008	8315
28132	9611
37979	28274
33270	25102
41030	30391
31058	23575
5230	4626
36336	27175
23379	18181
8192	6920
32360	24465
15966	12776
20730	16317
7671	143
34144	17073
15836	12683
8152	3125
37207	27773
26855	20634
5298	4682
36695	27422
34029	25629
39841	4524
35529	158
31843	24103
32349	24455
3663	3289
35641	26677
33046	24925
24676	19100
25900	19977
3714	3329
21090	16559
20720	515
41078	30418
649	639
10093	8387
2535	2360
2518	2346
39977	723
30043	7508
3680	3304
35092	26307
10078	8374
8320	7034
26579	20434
24345	18873
36981	27622
5780	5088
1650	1579
25589	2963
29632	22616
26765	20566
6414	3170
5433	4804
482	477
40252	29854
11780	9634
9249	1609
29451	22474
33887	439
15255	12281
19027	15055
35693	26702
9994	8302
1039	1005
31547	402
17757	14085
38476	5083
10294	8545
12405	10119
5847	5144
1733	1652
17182	3632
3046	2804
28351	18985
3180	2905
17531	13935
36604	27355
14203	11474
19427	15370
34655	26023
17514	10304
36910	5106
14048	11361
16395	13086
35128	26339
33425	1296
22359	17464
15423	5884
18799	14879
32708	9263
42384	5890
22007	17207
726	146
13316	10819
10878	8955
26528	20399
26569	20427
10796	3592
37275	27803
34833	26139
17222	13730
39634	29460
27986	21471
14361	11588
25657	472
32447	24510
3498	3157
10631	8789
34128	25694
729	714
23320	18145
32094	24271
28850	22050
38623	28745
31214	23676
6515	5666
34969	26230
27319	20961
2000	1883
32958	24869
28274	21658
28366	21722
35715	26718
24823	19215
37492	27925
14412	11636
2953	2719
27464	21065
18200	3632
15339	12344
21109	14151
7454	6350
19218	15191
1028	995
30033	1052
29807	18670
36790	27488
35036	42
23453	18242
41042	30395
6947	5987
24455	18940
29319	22388
19109	12223
30685	23317
7607	6484
12356	10081
5533	4883
30521	23215
11366	9344
20715	65
42352	84
3159	2886
17628	13993
11384	9359
6183	5408
33706	1825
31411	23811
23802	4019
40858	30262
18163	3076
28153	2670
1971	1862
1561	1499
3496	3155
9554	4013
26623	6640
5782	250
32588	24599
18117	14354
38322	28513
17297	13791
40757	30186
10873	8950
19916	15733
35179	152
14511	11698
17904	14187
26619	20461
19773	15617
1462	1402
25509	19713
3232	2944
20594	469
41616	30810
34953	69
2233	2095
10207	1126
11984	9787
35601	22959
16075	12858
22003	17204
37787	28148
29170	2955
30693	13491
15466	1109
2321	2176
14754	11879
29719	9195
4312	3856
30579	23249
36903	27565
31618	23934
18919	14962
34923	1002
31379	23787
7695	1361
4391	3921
15464	12425
39248	29204
10603	8766
24003	8605
9154	7686
29821	23
30221	23010
39662	29480
36071	26971
34107	25680
33723	25411
740	724
21629	16947
385	381
39578	29422
2470	2305
21125	16583
13524	10967
38721	28813
36440	27242
16436	13119
3494	1395
33492	7687
31950	24175
1412	1355
25888	19967
14241	3518
36594	143
28134	21570
15625	12534
28854	22054
6502	2385
5131	3890
36779	27483
35549	26618
24094	18699
39518	8622
25749	19873
16897	13478
32896	6369
2811	2600
36368	27192
3586	3226
30950	23491
27792	21322
18509	14660
27566	21133
13285	10796
24322	15359
35265	26429
7233	6193
27179	20862
23401	18202
24367	493
42114	31157
31339	23759
28797	22013
81	79
28555	21840
3551	3198
19994	1862
34596	25982
12234	9983
2617	2433
892	865
36362	723
10508	1239
10160	8439
2174	2041
6021	5289
17857	14157
4770	4249
21861	6627
3605	3240
4522	4044
13389	10876
4566	136
10	10
3661	3287
3673	3298
1503	1441
10565	2034
26186	20176
16220	12946
37890	708
28990	22157
27116	20813
16023	2630
31857	24112
42450	31381
12408	10121
17672	14025
34664	1740
2785	2577
29668	22642
20281	15999
16286	13004
100	98
18868	14932
5602	4942
29252	17064
8447	7143
14577	11745
2703	2509
38480	28634
8736	964
32484	24537
38619	28741
28919	7632
31096	23597
26268	858
36003	26923
32513	24556
6801	5892
15847	12688
23123	17992
9974	8288
24893	19260
7199	6168
32127	1356
10145	8425
38397	28569
9655	8051
3904	3509
20470	16134
24450	5754
19700	15569
11816	9664
28083	3687
10534	5991
15583	12503
31171	23651
5565	4909
25898	7154
21633	11481
32730	24709
37523	27950
26917	20679
25982	3303
28437	21782
30351	23091
2087	1958
15958	12771
16516	13176
19317	15278
8709	1221
5129	4537
4147	3715
28063	21517
1972	1863
23405	1085
29124	3278
26527	20398
40179	29815
28397	21748
2168	2036
3649	3279
39116	29112
15334	12339
3741	323
9724	8097
25722	19854
27011	20738
41767	1795
1053	1019
4245	95
6739	5844
27532	2254
38357	28533
27983	21469
24276	18824
26020	1772
19708	15575
4927	4375
36263	10265
33938	25573
30793	23387
34313	25821
19608	15504
33238	25088
5515	4867
20463	10184
20780	4913
19896	15717
5411	4783
21217	16647
6691	5806
12402	10117
7841	501
21615	6009
13661	11071
23260	7563
11809	9659
2292	2148
39355	1281
10129	8411
15400	12380
38899	10624
31262	23701
20379	16057
24362	18882
2343	2191
33080	24953
10171	8449
14970	12062
20100	5370
16312	13028
26389	20305
11805	334
11413	9381
6915	628
4855	1515
11394	9366
42418	31360
24967	19305
33413	5754
14291	11532
23355	1501
11286	9279
33607	25327
11449	9407
2787	2579
8939	7533
38239	28456
33350	25160
27642	21203
2524	2352
3743	3356
21791	17050
37883	28214
37818	720
32742	24719
4191	3754
27419	1515
26655	9501
29272	22357
37138	27722
1110	1074
34986	26242
29136	2644
23922	18578
19106	15110
289	286
17378	13846
19197	15173
20561	16196
20696	2883
13621	11044
41074	30414
37976	28272
21130	16588
24149	18740
38654	28759
4570	469
24854	19236
3847	3456
13381	10870
8625	7292
4741	4224
9499	7942
21364	16755
18898	14948
23100	879
12898	10514
9997	8305
16676	1925
34101	19257
25502	19707
9168	7694
3721	3335
14114	2063
32488	24540
8535	7212
1111	1075
29336	472
38275	5679
33993	9543
10502	7658
17561	2391
18705	5462
14147	1878
5890	5177
18792	5819
40030	29724
22829	9993
8926	7525
6607	5741
5803	5106
36174	51
31787	24066
3014	2772
32800	24762
22051	15524
18972	15004
9919	8249
23678	18418
37371	26924
33769	25451
34921	26205
13546	98
7075	6076
24946	9455
18246	10933
22384	17483
34805	26122
23487	18271
3174	2901
35295	26449
24840	19224
22429	17522
25604	19779
16131	12887
7031	6044
18135	7359
29935	3683
2944	2711
41450	30685
31143	23631
35088	235
10359	8598
34163	25711
4431	3957
39635	29461
20407	16079
9515	7953
13374	10865
21865	17100
25525	19721
21802	5444
28836	22036
24152	18743
2417	2257
630	621
18982	15014
15567	12491
34229	5890
40526	30042
31500	3081
23075	916
23552	18321
28077	5348
14831	11942
6699	5810
32252	24392
32012	24214
21524	8777
5787	5093
19963	1606
42324	31310
35663	1051
21	21
13656	11068
24957	3231
2666	2476
38109	28368
16387	13081
25279	19536
6185	21
38614	2936
21439	16809
40568	28303
24709	4370
10094	5754
12641	10313
3956	3554
37559	27970
42491	31405
8806	7431
23585	18349
28052	21506
26786	20582
8077	6838
35782	26774
476	472
1543	1481
28840	22040
11850	9684
35711	26715
37504	27937
11830	2790
17676	14027
27097	13923
14544	5542
33455	25221
12678	10345
20602	16223
21628	16946
38699	25743
8850	7469
23232	18083
39639	29464
37920	28235
24613	19046
42133	31169
9956	8275
15225	12262
15284	12300
658	647
8361	7069
3490	3150
3710	2736
19189	15168
41991	31069
4594	4093
16699	13327
36546	846
21906	2665
20266	15988
37667	628
35330	1074
3619	515
18962	14995
7715	5991
1799	1715
1470	1409
35315	17541
32714	24693
954	922
23206	18061
35662	800
14393	11618
40055	628
41910	806
15605	12517
15689	12583
2848	2629
33059	8463
9028	7598
7220	6182
18274	6721
7649	6517
5607	4947
35643	26678
18791	14874
28523	21823
35554	949
4112	3685
24397	18905
30901	4823
2408	2248
13578	402
3452	3119
37352	15638
39751	29535
27521	21105
41241	5722
1864	1773
25095	19407
3439	3108
20079	15840
33244	25093
31993	7818
25353	1133
9390	7866
18375	18
32879	1500
3504	143
23219	18071
5998	5270
17803	14115
34938	26216
26047	20069
347	344
20610	16231
27005	20734
32455	16424
29681	22651
17211	13721
19199	1925
4251	3804
7734	6577
38975	29002
16749	13369
18069	14320
28064	21518
27166	32
19362	15319
10040	8343
12904	10520
23152	18016
3511	3168
11485	9436
3531	3181
3953	3551
41075	30415
40409	3278
31418	23815
19897	445
41983	1351
32991	4080
23659	18400
13018	10607
22076	17256
42002	31077
40722	30160
17601	515
26901	20666
38351	5248
5566	3066
14839	11948
39787	29550
10953	9016
33203	25055
8490	7175
9262	7772
13965	11298
24401	143
29301	2829
17893	14179
34379	25852
32045	24236
8283	4389
14329	84
33102	2567
20447	16116
24482	18962
24196	18771
25189	19473
23151	18015
40795	3068
40312	2117
39742	2911
40603	30086
33688	1868
41791	30937
15493	12443
36985	3125
30807	11943
18226	3916
24662	5542
6066	5329
21042	3305
40376	29939
39860	29602
39961	29677
8966	7554
28659	21905
1012	980
39918	29647
950	918
24870	4301
11153	9169
28068	21522
29255	22345
27821	21345
40083	12186
26049	20071
20204	15949
13197	10735
32792	24756
29395	22438
20102	15861
36025	26937
2558	2380
33698	25395
39576	29420
31881	8998
15968	7870
31370	23779
5742	5065
18966	14999
20165	15915
26600	20448
41458	30693
35183	26376
27018	20743
25117	19425
3069	1059
4263	3815
16825	793
41411	30657
10634	8790
41932	31025
36494	27281
18738	14835
24958	806
5424	4796
31859	24113
41575	30786
19076	15084
19005	15035
40013	29711
27609	21173
7237	6195
9758	8123
25175	19461
35268	26432
37253	1286
27595	21159
13541	10983
40049	9438
9570	5657
41417	30662
21346	16742
40766	9455
6945	1383
15253	12279
38525	28668
17260	3169
21806	9449
27320	429
36257	27117
3306	3004
13529	10972
6346	5542
7797	6624
11120	9141
28988	9243
4738	4221
1591	1527
27483	21080
4449	3975
5959	5237
15914	9089
39469	4968
21716	9087
26793	20587
29127	1052
41985	31063
13247	10763
10200	8466
4577	4078
5721	5050
38338	28520
31234	23684
17317	13805
37911	10027
20693	1669
93	91
13597	349
27576	21142
18810	14887
24731	19144
6010	5280
11456	9412
1678	1604
27343	1825
34077	15817
14608	2711
19257	15227
12080	9862
10919	2670
6511	103
9289	5881
12728	10383
35829	3602
27608	21172
1815	1731
40726	6091
21429	16803
41689	30866
16369	13070
13322	10824
26231	20207
36187	27056
12807	4987
459	455
23553	18322
41806	30949
8406	7108
3911	3516
30799	445
17358	1206
20614	16235
27133	20826
226	224
13159	10715
19856	15681
40357	29923
34789	26109
23688	18424
3210	2926
9991	5299
28548	9732
12272	10015
42149	31184
1451	1391
14210	116
35373	2845
18321	14515
24638	14832
24376	722
38775	28851
34772	26097
15708	3125
10302	8550
7946	6736
20788	6652
2370	1640
21563	16904
13875	11230
13110	10681
4113	3686
12707	10365
36954	27599
27362	20991
16379	13075
20892	16420
36176	1608
26233	20209
22739	1706
12132	9900
27030	20753
29936	22817
7373	6292
2354	2200
14982	12070
14893	11993
3260	2969
40942	30327
13902	11250
22197	17347
9186	4907
18335	7519
21199	16636
5105	4517
39161	29145
5598	4938
11143	9161
14871	11973
23069	2117
9784	5796
11205	9215
12690	10354
39610	29443
9152	7685
17671	14024
30622	23283
17482	13907
21531	1279
18574	14710
7136	6122
4538	4057
30412	23143
1673	1600
14746	11871
652	642
16708	13336
13013	3952
41959	31046
11751	3615
37206	27772
743	98
6193	5415
10800	3303
26564	20424
22540	17594
3134	2866
16414	13101
28714	21945
37075	27683
27955	21454
4217	3776
4752	349
19405	15352
14171	11448
26897	20662
11660	3126
26726	20536
19965	15768
35431	26523
18417	14582
5064	4480
22808	2233
11433	4857
12309	9615
24663	19088
35548	26617
6159	5391
16811	13413
33575	5531
1159	1121
7534	6421
36644	27383
41213	30525
40664	30129
37132	6349
37265	10215
14382	11608
29367	16777
23608	18366
34411	25876
33560	25291
9632	8032
28764	21989
19281	15251
28311	21678
38780	28854
16992	13565
18345	14531
3795	2078
19361	9994
5646	3626
33980	25603
26926	20686
40619	12324
2164	2033
24657	19084
19432	15375
33896	25543
31696	23996
29332	22397
34762	26090
1277	613
3489	3149
9203	7720
17186	13701
37060	27673
24692	19114
18330	14520
13571	11005
13821	11185
3299	806
13105	10677
33097	24967
26920	148
9939	8262
2460	2295
22573	17614
36614	27365
