starring	character
37506	26941
23513	17584
13206	10219
38586	27688
23150	17320
41511	29655
10061	7969
14888	11443
24522	10368
34224	24819
1343	1198
19368	14672
17540	13365
35446	25642
32769	23854
13474	10438
19850	15025
22237	16708
8574	6860
5764	4794
42674	30400
1757	1560
21674	16337
9095	1876
13628	84
19803	14982
15050	11548
33746	15065
1510	1341
35787	25856
33252	24166
15031	323
39714	1785
1699	1509
33669	24448
28131	20714
17070	6738
35168	25456
10046	3990
23400	17496
21133	15980
13497	10451
24710	18412
42687	30407
2402	2093
27080	7287
25149	18699
4332	2829
41897	7351
24098	916
36541	26311
9039	7233
23689	17687
5590	4652
41186	29451
31920	10605
30006	22022
15210	5
25273	2711
41958	29933
34857	1084
18140	13817
32398	23615
34376	24914
24708	18410
610	566
282	269
3464	2946
23037	5622
23291	17412
20805	3171
42469	30256
26585	19692
7619	6152
19697	14913
43596	31047
10307	8121
7444	6018
24932	18552
14987	11511
32354	7484
6322	5241
18520	2358
28606	21049
32466	23660
29195	21487
17100	13036
6444	5329
43426	30941
10621	8355
24279	18097
24811	806
8973	2316
11741	9144
7806	6282
22898	17148
11154	8724
21962	16520
19978	15122
6959	5692
35415	25626
34397	7930
36413	1878
8414	6733
4057	3405
2233	1955
32549	2790
28833	21226
39719	28410
4010	3364
41859	29852
12093	9411
12857	4339
14926	11468
18322	102
35203	265
29520	21694
26427	19571
6284	1595
38854	2817
18784	14224
8534	6823
39387	28199
11379	2792
23565	17607
41744	29804
38204	27431
16987	12940
41765	184
17934	13661
36314	26178
31495	23025
22068	16590
8240	6604
37895	5261
14120	10905
22660	4968
23776	17753
19959	15107
25025	18621
556	515
41587	29706
40716	3847
13578	10514
17899	8899
26901	19901
2308	2024
20920	15819
36913	26553
26260	837
15888	12191
17502	11189
15305	11735
28470	20957
22010	16549
41042	29350
11810	9194
5619	4675
21066	15936
34654	25109
28516	20986
311	297
39496	16569
33764	42
33289	7547
16235	12437
24286	18101
38032	9081
12460	9654
14122	10907
16933	12905
30655	22472
11743	9146
17487	13324
10955	2813
22830	5221
43279	3604
3612	3061
36979	26603
26285	19475
36418	1878
4322	3622
11229	8779
694	635
18255	13885
653	599
18806	14242
25582	18977
2731	2368
22719	17036
35547	25704
4664	3908
19389	14689
6595	5426
30835	22599
34100	24727
11387	448
1110	1006
10950	2813
8495	6786
23859	17795
11272	8810
43473	12729
13513	10464
36088	3411
43436	30948
35493	25674
2485	2160
26196	19415
16553	12652
16363	12520
27950	20601
7422	6000
38439	27587
41816	3164
923	840
21433	16176
40079	28676
10904	2950
18958	14358
32015	23355
11656	1084
32895	2278
26887	19890
23329	17443
43189	2791
26759	19815
33757	24495
41979	29952
14434	11125
29182	21480
34504	25010
5791	2012
10952	2813
17082	13021
787	719
39443	28232
39982	10927
43113	30717
40671	29106
35461	25657
31167	13647
6756	5553
14885	11440
10164	8039
23368	17476
7890	6342
7254	5900
7336	1562
41193	907
29385	5152
27639	20379
24114	8527
22344	338
23134	17310
40944	29287
17046	12990
27478	20279
31244	22879
10373	8167
35926	25934
24834	18505
36555	26325
7840	6303
4755	3990
38042	8485
16182	12401
4775	4005
6062	5043
42411	30209
12597	9743
39979	28604
28460	33
13056	10100
33456	3021
33955	24613
20977	5370
11287	3317
20397	15439
18597	1047
34487	24996
18081	13774
20250	15341
40983	1058
29423	99
26603	19706
8252	6614
4887	4087
15449	1049
9564	7620
34776	25184
26957	6656
23215	13365
43014	30641
37496	26935
17662	13452
36221	26113
3016	2606
28537	21002
30415	22319
42097	30023
25154	18702
515	476
11835	9215
13744	10643
40462	20974
9869	7839
17774	13554
14204	10963
24239	18064
41472	15772
23435	17527
493	455
40728	29146
31033	6772
25338	18817
21896	16475
22223	16702
13716	10621
20438	2038
7526	6080
42314	96
25885	19198
37171	26722
9043	7237
14896	11450
9585	7635
2020	1786
28878	1109
25331	18811
43254	15904
28189	20762
15068	278
8689	6940
28750	21151
30981	22707
37228	26769
25004	18602
19749	14946
8156	6544
88	84
35686	25801
41182	29448
7800	6279
36083	26034
17191	8574
7287	3151
14736	11337
6800	5585
41030	29342
10293	8115
3161	2726
40939	29280
23628	17651
43116	30720
38325	5057
5449	2772
27567	20331
7765	1084
22637	16987
26362	19526
9286	7422
14811	11399
39929	28565
17569	10412
2353	2061
20637	3356
17277	3122
13574	10511
29929	21963
25263	18771
6979	5709
24632	18355
37349	8237
11393	8894
10957	2813
15927	12226
41221	29476
42285	30131
29707	493
5574	4641
31956	17781
27857	18940
32092	1084
7106	5800
29217	20736
13076	10115
2354	2061
13620	10546
24131	17981
35534	25697
28456	20948
32938	2078
30392	2299
7674	6187
17327	13208
19427	833
24634	18355
25738	19081
37556	26972
21711	16357
15300	11731
17636	13434
29982	22003
20599	713
42357	493
27256	20142
5799	2012
42771	785
27601	20355
7868	6328
18975	14373
4378	3669
1919	1705
38828	5012
30658	1759
28695	2254
8136	6533
19218	2910
15823	12139
17730	13515
26696	19770
43293	30843
41005	2732
34336	24884
37498	26935
35460	25656
34641	2445
6948	5685
33579	3133
30275	22232
2655	2304
10136	943
578	535
33028	24022
1453	1288
36141	26070
27346	20203
20884	15797
25480	18910
12383	9613
18773	14213
23643	3278
23132	17308
36332	26193
25159	18704
9527	7594
30541	22401
43123	30727
27164	20072
37499	26935
28147	1862
5196	4345
20154	15260
18347	13936
24412	18187
31694	105
40940	29284
14588	11231
20378	2034
34865	25237
25754	19093
1352	751
1971	1748
36357	26209
23780	3084
15374	11792
20559	15559
16842	2345
42450	1084
30951	22688
11781	2078
7625	6156
1542	1365
29521	21695
12140	9445
33760	24497
11780	2078
25687	19041
5290	4409
3230	2785
34168	24777
39099	96
32991	23991
26477	146
24898	18546
34081	24711
23463	17544
12785	9891
12489	2790
31792	12099
42778	30473
30347	4578
32184	23459
23143	17315
37653	27045
4941	4137
22814	17090
17030	12976
42340	13235
17687	13472
38437	496
5235	4370
208	198
3524	2992
22407	16826
2416	2102
12972	10037
3999	323
23943	12819
33085	5337
14947	11480
28992	21341
41349	146
33169	19239
9196	1221
21309	16086
21139	15984
38086	27345
2375	2074
1297	1165
12686	9817
42130	5754
26936	19927
35403	25620
21503	16221
33776	4842
22509	16907
39275	1831
28308	20839
6084	5059
22239	16709
17014	6751
8367	6692
33061	24049
40753	29159
30174	22147
1313	1179
16985	907
35774	25847
14393	2034
12701	4070
14098	3171
37156	26712
28143	20727
26582	19689
19836	15012
43841	102
36018	25989
34367	24905
42119	25688
38703	27765
41466	29624
1302	1170
5668	4720
9034	7228
36140	758
6681	5498
21891	16470
16142	12373
31444	765
40245	28795
23940	17852
5622	4678
8738	6981
25725	19074
8099	6509
36164	26076
42914	30568
19400	14698
22233	84
38103	27359
23781	17757
21064	15934
26171	170
12264	9531
26148	19375
11782	2078
31171	21537
28226	20782
42535	30306
28620	20152
12177	9474
22801	17087
24621	18352
259	248
15117	11605
1942	1724
30226	18979
7378	72
30919	22662
41527	29666
32667	23782
25877	19191
16358	12515
20567	15566
22203	16688
9470	4080
14870	11433
33949	24608
19685	14903
2174	1904
38234	27458
39276	28124
33671	833
535	495
10380	8173
41448	29602
36446	3129
270	257
4872	4073
32072	445
2854	2470
4355	3650
3796	1074
32453	23648
3702	3127
33779	4842
3818	3219
6385	5290
28621	21062
28542	21006
33840	24545
38576	27682
6820	96
2467	2144
28518	20987
17917	3690
42898	30556
27595	2094
26841	19864
31019	22730
8670	6922
9864	1878
14406	11102
41588	29707
28215	1878
3368	799
21957	16516
27669	20400
35604	1854
29102	912
12104	6943
34469	24981
5564	4632
10263	283
40623	29079
12854	493
2400	2091
13227	10240
37125	26691
71	68
11789	2078
10753	8457
29696	21816
20595	1682
28543	21007
24662	18003
29737	1279
10047	3991
2497	2170
28207	1606
28401	1133
20855	496
34656	25110
18803	14240
28896	84
17932	13660
28028	7081
32448	23643
25316	4947
34052	24686
28767	21167
11786	2078
5711	1878
18242	13876
15421	11827
40864	29245
38514	27641
36394	1671
3412	2615
42276	98
10994	2906
15023	908
17249	12206
24367	5106
33490	24322
10779	13
43934	31259
28545	21009
39626	28358
19995	15139
20544	2908
6525	1523
17422	13284
16602	12683
7687	6196
5557	107
16251	12445
43618	31056
15622	11982
22401	16826
444	414
3429	1239
32806	23874
12608	9754
40653	29094
35451	25647
5713	1878
23167	17335
21675	16338
19396	14695
21707	3317
39983	6330
13480	33
12361	9598
19819	14996
27880	20547
34304	24868
5714	1878
5203	1835
15709	12061
20425	6020
18941	5592
31229	22870
35323	25564
15507	11893
19397	2051
16715	12763
40202	28760
32783	23862
681	622
14806	11395
38530	27650
7170	5840
21403	349
3962	3322
11333	8853
5672	4723
28956	18
19043	14426
21892	16471
8052	6473
2011	1777
34979	25309
8814	7047
14224	10977
40911	1795
38922	15358
38692	27760
11048	186
15613	11974
2230	1953
29104	21429
12538	378
1351	751
4237	3554
2448	2129
19798	14979
19817	5195
20645	2096
13114	10148
20454	15484
1962	1741
26797	19839
32591	23729
8051	6473
20198	15298
35300	25547
4242	1795
20641	749
37780	1856
17320	13201
24174	18012
42942	30591
17424	13286
33879	24567
9986	7925
19931	15082
17762	13543
15249	11697
17513	13345
19528	14795
16796	12818
34143	24758
10468	6656
4350	3645
17155	192
28682	21103
18216	1612
18837	14265
13911	3920
35614	2711
38210	27437
30181	14492
38451	27595
6770	5563
30448	22337
12814	3158
16076	1353
6951	5688
15411	11818
38158	27397
519	480
9919	7879
27010	19975
39347	449
24646	18355
4951	525
6245	5178
15802	12125
42814	4826
22151	2829
2890	2502
33157	24103
9400	7511
41112	29395
4151	3484
12266	2391
27189	20091
32356	1322
2434	2117
39861	2034
11528	8987
38452	27595
24829	18501
2593	2247
4089	3430
2597	2251
289	275
43450	501
29321	21568
18094	13785
29065	21400
11733	9139
794	726
43677	31091
11604	9049
11936	9287
32442	23640
10083	7957
24029	17910
13596	10527
14678	11299
24065	17938
22630	16989
31691	23156
9816	7803
38453	27595
14540	11191
37767	27133
7242	5891
13622	10548
11618	9061
16446	84
25901	2338
17827	13586
3407	2615
10270	283
20263	15351
35524	25692
42425	30220
26557	19670
3888	3273
31596	23087
35139	11408
31736	14491
4873	4074
41794	387
23039	3023
28981	21335
32445	23640
24643	18355
41861	29871
13477	10440
3747	3163
9528	7595
7308	5941
14704	11315
33057	24044
19156	14512
3917	1351
43909	4786
28242	20793
9530	7596
36116	26052
21909	16484
1794	1593
17467	13309
20056	15174
42576	30338
24821	1878
22194	16680
43399	2572
27239	20131
29535	21707
42459	30247
42779	30474
26620	19717
33696	2391
34238	6366
15500	11886
43375	30912
27506	1163
28513	20983
13060	10102
25235	13050
33914	24587
39251	28102
35177	25464
15958	12252
25334	18807
18812	14246
4469	3749
38777	10220
31462	4717
32080	11943
35696	25810
427	338
43930	31255
6902	5653
43222	30798
38554	4374
27819	20484
2331	2043
14285	11023
20724	15678
40340	28866
11878	9243
25405	18863
25171	18711
24611	18343
3278	668
4342	3638
18500	14031
53	52
26892	19895
25831	19156
39371	28189
22122	16628
20642	15616
3165	2729
32841	402
26754	19811
9749	7752
9818	7804
8160	2274
18999	14395
40829	18699
10087	7957
4749	3984
5624	4680
18929	13044
8442	1785
24640	18355
42187	30072
33054	24044
30749	15462
12408	3615
40608	83
69	66
34235	6361
30284	22238
30867	22628
18501	14031
42393	168
17379	13249
34069	24701
42892	20295
25683	584
12224	9509
12415	4757
15627	11987
41446	29602
7567	6108
17955	4237
10963	2813
300	286
34832	25218
5094	4255
15064	11561
31732	14491
10507	8267
19878	15049
20265	15352
43333	30877
8672	6924
19974	806
32309	23556
43510	9438
33748	9467
32133	23425
18892	14314
38675	27747
1316	1181
21585	16275
4371	3664
18578	14081
34423	20603
22549	723
35998	25976
41267	29503
34365	24904
26279	472
2820	2443
9519	7589
34902	25255
39143	6562
877	108
25363	930
8304	153
35967	151
30631	22455
8980	1775
37549	26965
19503	14775
29990	22011
19240	14568
2392	2086
39083	27975
5614	4672
5979	4968
22722	4976
2310	2026
40715	833
26340	19509
7068	722
32708	15901
8768	7008
40241	11567
34274	24848
24657	18376
26120	19351
5664	4716
40575	29042
25630	4811
14359	11070
17946	2662
22470	16873
12326	102
13062	10104
21143	15986
378	359
25744	19086
6379	5285
20272	2829
22187	16674
25771	19109
1754	1557
1268	1149
39986	28609
11203	3881
35883	25911
30518	2338
10497	2788
43479	30971
3539	3002
17624	13426
27796	20482
33206	16753
2862	2096
2338	2049
14258	11001
23913	8769
129	125
23096	17286
40182	28751
38934	27878
29853	21907
41217	29474
27460	20264
20542	15547
10584	8323
9553	7609
7973	6407
165	161
36112	26050
17254	72
33877	24565
25718	14832
10976	8615
43312	24360
12500	2163
35574	25718
35289	25539
3420	1550
20824	15758
27214	20115
10610	8347
3066	2643
19474	2564
1465	1299
17449	13298
41250	1356
14954	11483
11330	8851
35016	25341
32279	5106
35022	25346
29353	21588
20937	15830
36811	22765
11602	9047
5598	4659
18079	13772
27268	20150
24101	17958
20992	15874
40888	170
1272	1151
23023	17238
12221	439
33132	9087
34231	24822
26717	257
5813	4828
40998	29320
23216	17358
35781	11301
11373	8881
2172	1902
25667	19026
27041	19996
36658	930
16814	12830
26436	2989
43807	31178
41614	29726
34299	24865
28023	20645
17012	12960
27873	20541
36828	10220
10500	8263
36550	26320
33725	24481
30879	22636
29498	21678
14693	6038
10942	8593
7893	2445
3115	2686
15562	713
26801	3721
24758	18448
38435	1946
43353	755
37437	1504
15578	11948
41574	29697
35677	3703
13468	10434
17452	3782
23673	17677
22385	16813
9698	7021
37075	142
19952	15101
4812	4036
31293	22901
10832	8511
28558	14286
31442	22992
25927	713
9711	7718
5963	4956
18395	1287
14529	11184
20360	15416
36742	26449
18608	14098
42468	30255
29921	21957
3202	2757
22533	16926
19330	14647
2055	1809
40887	29254
36577	26343
13875	10732
36199	26098
32275	23530
28192	20765
36574	26340
21039	15912
8692	6934
35310	25554
40319	17861
35514	1706
26970	19947
41971	29945
36471	26268
26049	19301
39489	28267
37627	27026
30106	2034
12747	9866
13089	10125
9707	2034
14166	10940
36348	4973
3745	143
26082	19326
37880	27205
17512	13344
3474	2955
6343	5257
5821	4834
11637	9072
20530	15539
7822	1239
33527	24350
13961	3088
16850	12860
34035	24671
40647	29092
9103	1084
35864	2564
30258	22217
31575	23073
10237	142
5762	4792
39365	11223
6217	5154
26216	3179
15568	11941
21874	9325
23889	1862
7103	1833
37223	26764
10298	8097
42707	30423
38386	27553
27994	20631
38104	27360
5748	4779
17809	1286
43371	30908
18264	13892
1201	1091
40999	29321
33830	24537
14955	11484
3201	2757
10297	8097
13266	10272
6398	5298
18391	1287
7781	6269
43761	31149
9794	7786
15570	11942
28830	21223
23826	1136
30208	22176
8920	7137
4985	4177
41437	29602
21482	16211
41302	5878
20957	15841
1838	774
7843	6306
9117	7299
10296	8097
35674	25792
32216	23481
11771	2078
36422	26243
37716	27094
31399	18
24897	18545
1392	1236
1514	1345
34635	25101
41849	7839
36822	26492
12641	9782
10658	8384
844	772
28638	21076
22925	8444
11772	2078
24074	17944
7598	6133
26262	14268
338	322
12969	10034
20172	15274
26040	9076
24368	18158
31572	23070
9059	7253
35871	25905
33357	24229
23025	5884
43731	31127
37707	27086
34432	24952
10118	2158
13178	250
18376	2391
18984	14382
28656	21088
12869	493
6313	908
42170	30063
21911	2829
30387	22296
17047	12991
21843	4080
37119	26689
16686	12742
17746	13529
3482	2961
15403	3125
33629	349
32920	23942
2739	2375
27379	6653
11894	9254
21044	15917
29418	4381
42655	4374
1133	1027
38744	84
22330	16774
9388	7500
23791	17763
4020	3372
8449	6754
28671	21098
8833	7063
43354	30895
25344	18807
12615	9759
20770	5534
30391	22290
35004	25332
42263	30122
38710	27765
19533	14798
3990	3346
8537	6826
15553	258
10694	8406
16229	12432
312	298
42218	30094
18504	14031
25294	18783
10277	283
351	335
15283	5542
7079	5781
22582	16952
17162	13079
29985	22006
28202	1878
1982	833
40592	29057
3090	2664
32625	23753
29834	21892
39475	28253
29069	21403
24243	18068
2428	2113
13975	10803
30857	22619
13191	3080
17967	4032
16658	12725
20906	15811
2173	1903
21400	15686
44122	31387
4181	3506
39912	28551
3439	493
38718	4571
25342	18807
3476	1052
12723	9842
8521	6811
39543	28298
33626	349
7691	6200
2271	1990
29631	21785
19938	15089
32277	23531
1851	1640
5568	915
251	240
8528	6817
18502	14031
41168	29437
35469	25661
15868	12173
27588	20347
4742	3978
7899	6346
20511	15529
4854	4069
18961	14361
37613	27015
20803	15744
22084	16600
41099	29384
2508	2180
11777	2078
12557	9715
19621	2829
31602	23092
7454	6026
37091	9229
16407	12554
13778	1136
21313	16089
40970	29304
4882	4082
36732	2711
18724	14179
9392	7504
36175	26082
39661	3235
24968	18561
19361	14667
40397	28907
11521	8982
38944	27888
5858	4865
29843	21900
18820	14253
22148	16644
30122	22115
7457	6028
720	515
1335	1192
29876	21923
29297	21557
24901	170
3556	3017
3754	3169
40786	29188
20412	15453
40315	28848
28736	21139
40573	29040
22807	17090
2073	1825
42793	1051
25520	18932
5131	4288
38184	2963
29053	21390
11983	9328
11779	2078
36877	26522
31574	23072
11294	8824
14772	11365
22224	16703
25942	19238
1677	1487
28206	1878
40703	29132
32004	152
16375	12531
21519	16236
5009	4189
35367	25596
18840	14268
23698	17693
17541	13366
31913	13306
7063	5770
24416	18191
11354	8870
8292	1271
22962	17191
32434	23638
21270	16053
23720	17713
35043	25364
30677	13149
2791	2418
420	395
42962	30606
11542	8997
7883	119
11888	9250
30524	22389
40688	29120
26041	2501
18239	13874
19867	15040
31774	1353
4423	3711
19581	386
10461	8239
20300	15379
22559	6009
40444	20974
41068	29371
31326	472
16478	12600
35019	8867
18136	13813
11756	9157
3465	2947
16881	3791
27864	577
9229	7380
1177	1068
32615	23744
40772	29178
6355	5267
16894	12877
18349	13938
23625	17650
39430	28226
19132	3240
20309	51
23459	806
30910	22658
11248	8794
32668	23783
34051	24685
28218	2047
22081	1314
36370	6583
29855	21909
40353	28878
11941	9292
12823	9921
24468	1109
12233	9515
2693	2336
11516	84
25374	18847
24679	6318
27129	20054
32413	23623
35763	10246
16100	3080
17842	13595
5640	4694
29192	893
19719	4858
37736	3360
42108	8926
17150	13072
35173	25460
30733	8899
2206	1934
42382	30190
22324	16768
2083	1834
38896	27858
19424	14718
11437	584
1804	1287
35873	25907
40052	28658
6117	1253
20616	15600
15424	1049
35969	9266
13063	10105
3839	3234
5504	4577
43493	30977
40458	28947
38001	3791
2378	2076
22376	9993
11030	8654
20100	482
41830	29852
29797	13678
7809	6284
15119	11607
249	238
43948	31272
26211	16318
8395	6716
3838	3234
1251	1135
11515	84
29310	21568
8277	6633
4233	3550
28160	20740
23864	17800
36388	5400
28065	20680
35032	25355
8587	493
15474	11865
21180	16012
28235	20789
40013	28628
32087	23398
5468	4546
33674	24451
33115	24074
1261	1144
30038	22041
24917	18552
16284	3061
33013	24011
7569	2117
43131	30735
37675	27060
25929	19226
18315	13918
20549	15552
30278	1548
42475	30261
5435	4519
22568	16928
1060	966
29231	21506
5601	1813
28440	20938
11338	8858
10107	7994
33300	158
12502	9680
4651	907
28220	7674
39038	27951
18045	4364
4239	3556
6777	5566
40845	29230
30621	22446
36325	26186
38311	27511
9866	1878
23739	17717
26630	19723
24061	17934
22250	16716
43762	31150
