actedby	actor
20045	7157
24414	1332
1815	1739
20945	8546
35168	2178
42159	5795
29715	9039
3056	2824
30472	5201
32785	7187
28002	9664
1204	1172
13046	6681
9774	1030
20381	2615
38347	9007
29506	7739
24838	2300
3702	3361
31379	9299
20513	7214
2563	2397
12362	6054
31959	4513
18743	4783
2929	2719
4037	3590
28870	5378
8385	6107
17801	7788
3284	3013
30658	670
31082	4230
11621	7363
5017	2778
8459	1084
40838	2435
39118	5923
15742	8409
28674	9718
9117	6445
34152	4152
3027	152
14871	2027
19308	695
36836	7589
6356	5116
28087	5261
41914	9998
26019	445
3125	2881
12162	4464
4358	3834
35014	1856
34719	8196
31317	8168
34924	4693
33985	628
33420	2853
14817	2813
19012	7835
23436	5696
9170	2697
6818	5347
39071	7817
37184	4046
19092	351
5580	4626
38218	951
30649	1821
5216	4383
30556	9588
31249	6328
33128	1083
7074	36
32972	7470
12081	7380
5265	4415
18141	3292
37300	385
42039	2085
26192	9681
23237	5092
30378	7820
1964	1876
13825	7984
5051	3998
36860	7047
29258	3824
32429	8113
30089	3520
2524	198
42336	7465
36363	1973
32212	4261
20441	8076
1507	1454
35867	3528
7089	851
16178	2431
36095	8162
25085	1645
4054	1727
26447	5367
17847	8771
22973	2549
39107	9849
36578	1509
22373	2829
39941	2830
380	378
31063	502
27431	6746
10734	3427
22253	3342
28445	7719
38016	6747
18652	3487
8291	6042
16922	7568
3600	3274
9255	4965
1379	1337
3026	785
26285	7565
8226	6013
22775	6287
10971	7159
9247	2185
13645	1290
21215	971
29991	6710
4584	4000
17691	5142
39850	960
40835	9546
35984	4107
42900	8136
22102	6446
305	304
5364	4486
19406	7628
20843	6669
39137	7204
29409	3093
16870	7564
19769	4080
757	748
18701	5300
41853	800
40262	1109
42969	5
14470	6445
4503	3942
36567	9113
1443	1397
38420	3231
26185	4586
11415	7297
34357	2680
6098	4959
16296	8527
35288	1888
17537	2433
18853	1742
27996	9415
37701	3920
36753	6146
22348	8947
31425	1551
21002	913
35932	5407
23518	7117
23661	9458
21654	3639
24407	9323
15778	3453
42032	5072
32976	8007
38828	3438
5827	4779
12510	3412
18221	6331
13687	5667
40786	557
31599	733
35229	7070
33145	505
33453	8481
38425	9599
2576	1792
13235	7833
35917	9580
17496	8705
40008	1719
40978	1554
7444	5640
1660	1598
780	770
7552	5694
8870	3841
648	643
27746	2940
14666	1887
18306	7007
15728	6234
17510	2443
35105	7754
17514	2960
30972	346
8897	6341
2832	2632
36409	5877
4094	3639
38008	9211
26510	365
1602	1544
29128	9841
35140	7501
1053	1029
10791	4150
17200	4385
7656	5737
16644	6133
19426	9052
27912	608
26996	8587
13987	8032
38543	3467
33156	9691
6384	2177
13720	7951
23664	3062
11765	602
9735	1281
8524	6180
6861	4980
28470	8225
32698	8721
6396	5135
14992	8270
35857	9807
412	410
39227	3867
32402	8821
7731	5773
37488	6584
19047	2192
82	82
28099	1616
4444	3898
4607	4015
22957	6448
8418	5328
33460	8344
30968	8716
9696	1466
40261	8472
39353	5264
30040	9086
19797	3648
12326	7562
25469	1720
34905	6208
5206	4375
9956	6779
4194	3721
36478	7522
1081	1057
4986	4252
37744	9662
3772	951
29365	2249
42187	4083
31999	201
32238	4117
25783	9443
1558	1502
1106	1077
32678	4855
15220	7037
32509	9082
30185	6652
14608	1756
42419	8336
12387	6326
703	697
39052	2389
31800	4964
27839	840
43031	5530
23722	660
23729	6993
35964	7028
24551	3392
13759	5262
24068	2342
31294	7858
10950	7152
33366	2183
25011	3275
12373	6049
35899	5815
42128	4339
33616	7406
28254	5238
35399	332
3837	3458
12034	7478
38192	6414
25708	8476
17296	3439
9100	2870
18878	4623
32774	6317
37627	3234
32401	8856
9561	6581
1500	1449
22492	2729
32449	7696
3089	2852
21854	9326
20424	8820
35601	6681
15093	8118
41933	2024
29371	7877
28107	6385
19571	2316
27590	488
551	548
8519	6178
5619	754
26005	3362
15616	4584
3239	2977
19229	6321
19862	4162
11639	4736
20506	3747
40622	9965
10496	5004
31811	1676
23788	9452
6921	5398
4887	3872
22288	7022
42527	5241
36714	7578
16832	2970
30254	5251
8691	199
15094	5748
14026	8041
1688	1625
40886	6016
25265	3090
18643	8914
36106	4636
1547	949
36153	4097
619	614
24039	5016
36200	5366
35591	9855
25268	5626
18452	7874
26403	6701
31049	1770
40535	9445
33141	1324
24935	7854
36281	2994
22662	3153
20904	2152
9674	5356
10481	6419
39505	2933
11561	7339
2012	1918
21499	8715
11013	1124
28569	7094
25881	2841
5898	4825
42539	138
21415	8261
22209	9385
15231	8112
14787	1112
22193	3374
40317	1660
31370	4370
1012	990
32421	5054
35291	3310
9522	6601
1560	1504
14713	8206
23873	8834
34028	8123
36818	5549
8240	2652
37871	744
27607	1296
16350	5100
21564	5040
39174	1351
13143	7804
17779	8756
36144	6737
6823	2839
12142	2346
988	966
26184	9680
6417	5145
13725	6945
34309	2704
31998	4932
29084	1363
12868	1540
41044	5358
5903	2109
30277	6994
16432	5306
23669	5072
1057	1033
38307	7223
30626	5582
33783	3513
31090	6817
12514	5858
9728	4976
26672	8283
31826	1866
28693	6760
27287	4828
39713	5821
16896	7574
17909	4798
10404	5156
32378	1004
42253	2970
30554	3866
9162	6465
2616	2443
10679	7060
9941	5477
4826	4163
23297	3778
12893	108
9695	5886
39998	5790
24148	4059
29686	9862
22226	2629
3420	3129
32736	8777
37712	8306
17001	3597
22074	9373
28395	8041
32064	3812
5972	4716
10113	6849
20844	4565
13413	7384
435	433
6455	1850
30623	4437
5087	2031
33082	323
29765	3690
16133	1338
13049	4474
28160	7665
37237	6614
24580	2162
26168	6009
30631	1405
28525	3020
11731	7403
8701	3963
18395	8765
25476	7934
30011	6656
36632	7641
40357	10000
17577	8722
23065	2153
23226	8902
34376	7515
14069	7749
28823	6352
6282	5074
28300	4504
10490	2141
4430	430
25970	7298
13430	7876
9245	6498
36176	229
3160	2913
36831	9188
35616	7984
41074	4826
25738	6494
10209	5223
42091	8303
26151	6432
35093	9697
33602	1958
41383	886
40435	9058
6854	5369
10519	1384
27456	2932
6046	4920
3972	3547
20204	4794
35872	7836
19139	547
2170	2063
19384	7015
18243	8241
28124	5453
37639	7437
14928	8250
21381	5909
9970	6784
33398	550
12003	4862
19798	5762
27294	5336
25493	8210
35469	9036
42555	1661
12819	7697
34480	3799
11444	7305
9900	2424
8200	6000
4932	4226
39056	2824
2459	2315
22279	7498
23853	8300
27262	3750
36315	9534
29006	2934
11213	6656
36169	4470
5107	4327
13416	5815
24001	2563
25219	6874
17520	8674
35006	2152
18972	1001
24054	3030
1352	1311
23739	9509
16625	8588
16932	6029
5452	4541
40946	7055
8534	5772
32247	5081
28602	7664
4499	3938
22450	6232
23176	6490
3978	3551
1041	1017
23864	3329
31676	1947
33222	7174
20097	7102
31203	9369
32110	6926
14929	1524
36721	249
7899	754
38458	6973
21930	6815
39405	4728
9476	6575
37552	3879
24485	56
5649	1727
6017	4905
36113	3101
23912	2050
1207	1175
4360	1398
16828	3805
4521	3954
32011	8193
33876	2960
6499	352
15194	8315
28135	134
34491	4154
6132	4984
15918	3204
18106	8815
39223	3468
553	550
34008	8605
32127	8241
14765	5071
20807	2778
31286	2752
40757	9098
25880	4133
14306	6913
12458	7595
32694	9160
3009	2788
21155	7094
42282	681
8501	970
31970	4179
14884	7594
41944	2637
1463	1414
122	122
20200	6374
21328	222
6341	3916
15310	7385
37500	9933
15214	5580
28877	3160
20840	2287
1467	1417
35727	6364
29190	5030
38164	2463
18367	1660
12170	5182
30560	9889
30523	2662
7812	5816
12888	1066
28973	2329
887	870
25165	9627
30969	8819
16012	8413
8379	6116
1900	1817
28334	6450
25001	9086
9479	5013
31848	2705
42225	9065
38394	9331
31709	4499
8422	6141
22946	7090
42608	8457
19276	8573
8581	6203
42074	6241
25059	9619
37802	2889
41722	1910
37642	5720
18019	1727
16572	4268
9655	6664
14181	5582
36464	359
6936	5379
40767	4833
26992	9625
23894	517
28182	7985
42078	7998
27692	4364
3362	3086
36617	5241
4819	3581
9752	5089
10422	5373
14985	1294
28485	692
9953	5079
30426	6566
12253	5765
8892	3606
40444	5523
17418	3787
41263	2272
16962	5177
10414	3317
40958	6856
40132	9300
38840	9567
20049	5135
2356	2226
17747	4286
17366	5538
42952	550
3387	3107
37450	4502
7178	2210
6188	2407
33283	9450
4848	4178
13858	4167
38933	8989
4788	4136
41807	6102
29263	1127
17266	3867
27988	6224
24992	8567
22581	2607
23581	5993
22802	9440
38029	8636
32770	6988
22547	9416
25054	9618
22432	9125
34315	4889
41880	9737
13060	1677
22724	1841
36492	7931
41640	2387
27092	4138
36913	9235
20082	2376
11175	7222
3952	1655
40114	2063
19126	14
19808	625
38429	6008
25832	6366
16124	8494
747	738
39171	5709
7652	4642
17906	5964
18347	8458
36762	7935
34168	9278
1075	1051
15754	3869
38670	8960
32641	1102
17750	3695
30415	3786
8112	5961
19091	6307
37308	1242
37207	2830
37100	3349
32380	6450
8202	5479
16255	3129
27370	4946
1060	1036
42654	117
19551	8047
17025	4497
9584	5298
33633	689
26723	8303
21088	456
23386	5295
23869	8986
38612	6980
35031	7799
39995	5978
34887	4067
2153	2047
38267	7493
5566	4025
20095	2446
30540	9487
1685	1622
25243	5322
9802	6712
33643	7232
22958	7087
2634	2459
39378	1616
28299	5729
26931	2806
35328	3485
31832	1656
30547	9247
28051	947
7723	5767
13571	6341
39481	8013
41455	1061
40654	1641
7821	5821
28764	3750
7420	5632
29499	3532
9543	5802
28506	8735
22307	2520
6456	5171
5704	1139
34867	4731
14954	2114
10712	3253
4122	3662
33909	5601
14904	5847
11381	1198
37425	5596
14082	8048
27897	2329
7237	5547
36989	9318
39950	5786
27506	2154
40383	7397
12226	414
35701	9587
22213	3834
2046	1951
22149	2816
25675	9653
22401	9188
23422	4371
8723	6272
21428	7071
3262	2999
9525	6603
19159	8231
29903	5567
6240	5047
26733	7173
15622	6788
35729	9308
37053	2802
3620	3291
16131	1265
7760	5786
25541	7472
12220	6652
3944	2188
29207	3196
997	975
36134	4972
5529	4593
36894	7576
3034	2806
15018	8157
15675	3373
42125	9315
16374	8539
40215	6226
173	173
30793	2772
16743	5104
32330	8185
36339	4353
6618	3724
13412	4195
2376	2240
19972	4452
36371	6710
32121	6725
12144	6339
11080	7077
5047	4285
38128	2026
27676	4391
396	394
6645	5256
8981	3125
8739	6278
2681	2498
25841	892
720	711
21033	4189
31855	5042
28902	1920
4381	2210
19946	9125
2878	2676
11589	7348
16594	6747
41493	8779
31653	3246
26735	4448
31636	5674
19607	7130
34423	4709
24331	3096
13328	1443
13224	3993
36581	3974
12396	7313
19989	7145
2497	2349
9712	6684
26743	2918
19244	9017
28910	9535
42294	6990
36965	4182
8123	5965
39827	3260
41253	5427
26985	775
3885	1390
11833	5316
30414	8545
31635	8242
40740	6597
15409	8102
27301	6444
33411	4829
25874	2843
21064	201
31634	9835
2223	2110
30797	1364
22961	7543
28816	9205
19831	8068
29302	449
7123	5500
27376	8158
24575	9581
41503	7810
18276	697
38037	5866
10759	5927
9932	6766
28968	7753
41080	8639
35714	9942
11037	6614
16128	8496
10656	453
7738	2985
17419	7314
32510	2561
24309	3289
25811	1265
17612	8241
4062	3488
18446	99
24116	4980
7316	4945
41601	4284
479	477
14369	7673
19753	795
22520	2020
35786	9060
5757	4743
36907	4269
13057	1436
6482	3823
25698	5846
5751	4738
23964	9529
37718	6997
15449	1419
29005	9120
41996	293
32250	8592
2596	2427
39436	5722
11217	4813
16869	7567
33919	558
7174	28
18799	7003
33696	9649
11233	4711
15232	5443
8696	6259
28419	949
4633	3560
4930	483
37570	6018
14493	8155
15957	4071
22053	6851
16040	4706
24219	3528
13671	3439
26411	9237
12397	7580
18556	8891
9345	5910
19040	592
23223	1337
11629	3400
34010	9457
8827	6307
6580	5223
23475	4865
38803	5997
12112	4503
3117	259
5310	4445
20382	9187
7653	2324
30068	9333
31156	5671
34494	6350
24084	7232
6713	5289
1324	1285
11920	4164
1001	979
28039	3534
4163	3696
5944	4857
8639	2836
1827	1750
30539	4744
17059	5840
41972	8804
34291	7617
37943	5494
6025	2538
16742	5153
40026	7070
27726	3013
31512	4278
30125	9507
26367	8880
22418	9399
41157	3866
38755	9474
13606	6855
11964	6746
3515	2510
41950	9994
36687	3438
11308	5778
23432	2732
26708	806
29794	1931
289	288
20649	7450
14576	5941
3545	3228
27218	3685
913	390
34915	2936
3839	2173
12276	6042
7378	1994
12406	4253
40609	5612
632	627
17078	3271
20862	5201
14005	120
28598	1875
7501	956
3347	3071
26799	3821
28399	8920
2745	2552
16741	2040
1082	1058
24443	1922
4158	3692
30273	9172
24504	9108
42572	408
28993	9834
24633	386
3670	3332
9387	1359
2968	2752
15259	741
35336	7770
34588	3867
14081	4146
4825	4162
17343	992
21396	8924
36163	2861
35467	725
16728	5788
30114	4078
40073	2783
14193	8078
32960	9526
38865	9991
13930	8018
2068	1970
35938	9933
14557	4587
21892	470
8433	6146
18005	4347
22842	9448
23697	2728
35968	7414
29375	6996
8160	5981
10022	6742
27952	5730
35772	135
31066	1899
38119	5746
2266	2146
1748	1678
3170	2922
14189	8077
28716	9564
401	399
33567	7046
21816	934
16931	6053
22344	9397
38804	5408
26499	8724
25344	1459
35501	4379
28503	8511
8668	6245
1842	1765
8931	6352
3371	3094
14646	4300
6717	1990
3349	3073
30369	6122
24072	9498
5573	711
4533	3960
39112	7549
13739	7958
5876	2473
21803	3964
16330	3022
722	713
3622	3293
15589	6248
31884	54
6094	2709
23027	2473
39507	2502
35451	6801
13525	3928
34873	9974
20660	1804
9218	6488
35320	8333
14130	5129
39977	2642
1568	1512
20856	735
16887	5730
12727	7411
8851	5392
30358	3927
21823	223
40217	8358
18161	8612
31568	8642
5985	4884
41547	8198
33250	2147
7283	5574
10907	7136
35778	1990
33658	8143
27934	3442
19176	8616
40617	5328
39752	2387
23230	5076
30442	114
36945	7858
34395	9869
6873	4832
5907	4831
7524	5678
37936	5165
31007	744
29604	690
4473	3921
9390	868
12894	7723
19251	9018
7839	243
41663	2349
1353	89
17066	6003
1518	1357
6527	5204
22007	512
13737	6045
13640	4487
7786	5799
26581	5081
13080	1729
28746	9493
28489	1267
40372	9174
2100	2000
21849	1567
23714	9403
17137	4116
42844	5261
31861	6171
22926	9076
30231	4692
18772	3028
24467	6286
2789	2592
38463	6573
21684	7665
32151	5291
25929	7649
38969	5929
18465	5469
27648	9041
36156	8060
1594	1536
39584	8951
31580	4044
2408	2266
38572	6382
10005	6799
2220	120
34093	1828
24871	7408
33137	7072
2235	2122
11903	2332
5163	4356
30657	5248
11352	7277
20109	2674
58	58
19122	5029
5548	4606
12490	6913
22692	8184
574	570
18324	654
42801	4394
30264	800
29025	3994
8415	6138
15773	5816
10159	6863
2449	2305
41160	7054
14668	8192
25565	9650
37810	1611
27979	7106
10984	7039
41701	554
16774	6730
4408	775
13643	3659
29316	9377
21231	735
10725	6947
8670	6247
30176	6629
28259	4717
34718	4196
39639	4076
32919	2228
39122	4107
13956	432
21250	978
12451	7593
16994	8405
6330	5100
2326	2199
31035	8417
30842	661
12642	663
34187	600
33088	7946
7596	5718
272	271
35375	349
2518	2366
5863	4802
36695	7028
10889	328
18525	5183
42335	7317
29815	8891
16972	3535
32974	5111
5025	184
30083	5753
7437	3884
36507	1586
8114	1983
15092	4217
38041	1992
5466	4552
42898	3177
32148	9788
33959	8878
17977	90
19943	3683
28544	4760
24589	2965
27636	6728
32943	601
889	872
21404	31
1938	1852
2327	2200
37431	4544
34609	8801
12259	1570
1023	1001
20936	9243
31856	4964
42447	538
2270	725
12428	3991
10785	7097
42800	7973
33129	7975
7377	5607
2747	2554
16794	3002
8525	5110
22997	879
1969	1881
17151	8653
22121	4621
6801	3191
1496	1445
39648	5107
10566	178
20776	9047
34788	6884
42116	7159
29425	2778
1636	1574
186	186
12138	6670
38833	6229
11922	967
35472	5512
27165	5719
4974	2663
41736	1676
19681	2977
41436	5630
20762	953
33007	283
571	567
8395	6125
21306	9088
24329	9559
11806	223
36361	2845
30886	4736
19191	2522
17832	18
27387	6960
37513	5602
33720	3560
21059	3258
42265	9271
9211	6484
16840	8620
30243	4712
15417	6618
20331	8685
17232	6958
12389	1393
17891	8780
36452	1419
9282	1213
7911	5859
1634	1572
16219	3568
1202	1170
17312	8674
36675	1294
41986	6288
26135	2287
36476	9983
29642	9146
23181	6559
11722	2232
21562	4287
2739	2547
33344	196
30031	8165
23013	3127
29638	6383
17185	8657
36842	8183
34354	2657
41935	6724
13019	7548
37884	6569
13765	118
16836	5154
7223	5542
16354	8536
9064	6425
19508	6918
8678	6251
39244	9206
35042	6320
31692	1750
8299	6050
16079	8482
13562	4787
24296	6797
17448	6588
15438	5220
40352	4103
38821	270
27774	2000
25484	4467
38129	7834
26264	6106
41862	6407
37227	6457
35316	732
11900	4699
11405	7292
3109	2868
7232	5545
15108	5278
39162	4719
26460	5796
9056	2062
15838	8431
22554	1409
35106	8572
24277	9555
23728	4981
20050	7341
17400	4309
27569	7950
42251	4805
16698	4918
32373	5295
2850	2649
21450	7757
13539	4056
4655	1148
8315	6064
20534	8770
16223	2463
27183	7379
22434	9126
35056	5092
12083	842
5223	4387
4509	1363
18179	7931
1868	1790
17657	2432
11942	5065
31350	2049
4578	3996
14831	8230
41557	392
36172	5848
17881	8774
37629	922
24993	835
19779	6472
32683	7548
28822	2857
15713	1111
40025	7071
36459	266
32246	9588
12871	1075
40380	313
12877	7714
12228	1434
6965	1714
2810	2612
41658	4121
15187	8314
31222	3501
41745	8873
40379	9389
17050	7189
26607	4837
14299	8107
38784	9747
24002	8999
547	544
38823	6991
32873	2489
26386	8673
20463	6976
27789	9479
21871	3914
16486	2024
23147	147
39576	6791
30572	842
24615	652
28596	1714
21302	6791
38353	6739
25238	5220
41949	3281
11453	1720
38282	9163
15522	6030
21691	8255
24603	6365
33763	761
27254	5400
29212	6539
38748	4026
34046	9813
16429	5633
41871	6999
34280	9118
32422	6181
41445	7391
25193	5935
5804	4767
16441	4131
29238	9283
6609	1673
11016	5484
42990	8807
25449	1377
21248	2387
20352	3834
18016	3874
18719	4589
40698	9284
29206	3750
29067	791
39066	8012
13286	7842
8711	6263
28867	1391
16000	2206
28295	4867
28080	951
11690	7385
12520	7612
4109	3652
34059	5028
36302	2479
36221	8390
32165	8889
29621	5600
771	762
19482	7220
10622	1602
4799	4144
3393	3111
34677	5440
11553	7333
5407	4095
35515	6005
40177	5482
3801	3433
32991	6075
24799	2330
13634	7931
36773	4565
7697	5756
8009	2041
2932	2722
2859	2657
32452	5496
34812	9375
8376	6115
13432	4688
9367	2471
41993	3037
12059	7483
6971	3471
19446	3567
37514	9962
11302	3451
5715	4713
27752	9778
9575	6624
14247	3930
4091	3636
36049	4165
21474	4611
24104	9538
33374	1978
11649	7372
38535	9173
1909	1826
23444	6364
21751	6792
36382	8128
9403	4244
13983	3926
23646	8416
14860	7269
21379	3485
34898	2049
1965	1877
39605	1143
34284	9010
25910	4089
31577	9914
32740	6649
28684	3154
14598	5880
26493	4422
21802	2373
6970	5416
16075	1521
18153	8831
11890	7445
896	231
3342	3066
15769	3642
7878	5844
34266	8893
21424	5578
3962	1888
1131	1102
30257	7268
8559	772
41477	9774
10899	4310
9357	6542
34815	2783
4627	4028
24078	7085
33955	1762
38524	646
8766	1998
3814	3439
16011	4309
24593	2502
1052	1028
37379	6312
35373	7545
7397	5620
37027	9097
24622	9242
38697	5005
28537	6308
20289	4663
42459	5679
32613	1185
12247	7544
15739	6525
25301	8402
27191	2043
15442	1420
15243	2728
38954	2819
1245	1212
4129	3667
34329	30
42366	5917
18850	7490
42667	4111
29076	3342
6292	5080
39898	2758
30161	2527
41358	1793
18588	6985
6551	5214
13540	4019
30336	3897
24828	3232
4256	3768
9685	3109
37328	9418
11207	1048
10174	2791
32940	6671
7110	5494
3779	3422
28735	9724
15796	2102
27240	5701
5760	2127
11124	7206
12722	575
31266	1431
24921	5677
31195	9680
15756	3558
4885	4205
33458	1777
1361	1319
22384	4231
29697	4610
3821	3445
21980	5542
22026	4548
18829	4773
12241	4533
33637	1802
18987	8979
16885	6064
19000	1233
30308	4161
40557	7061
36418	3330
2687	2504
17482	6962
8528	4846
6571	4394
4635	421
21835	950
14498	5099
23941	9092
5904	4828
41142	9548
7147	1540
13199	103
19557	9067
20208	5005
866	851
8681	4348
9991	4915
26402	5711
23131	7260
25225	2629
10252	6903
41878	6071
32131	1247
31917	1665
33875	4849
38596	3484
19224	9013
37748	1495
24982	9373
15965	4587
16450	2095
38680	4465
35807	7179
4754	3698
1494	1443
36750	7334
40021	1488
38428	3686
3383	3103
17719	1946
9776	6702
33110	1965
28438	2772
2883	2681
2495	2347
2158	2051
29771	4536
29317	6522
17992	1506
39443	5990
27794	1151
6068	4937
30465	7584
20520	9205
11314	1596
26482	5760
31083	5586
5049	4287
14510	8057
40776	5786
3464	3166
33685	3123
33722	9446
9839	6552
3826	3448
36624	9951
26712	1135
1816	1740
41686	7830
32933	2157
296	295
37533	5274
18600	8900
39533	5065
3302	3029
41404	8349
41307	3269
11151	557
33332	7520
28989	9833
9531	6605
6230	5040
21589	8195
520	517
351	349
26705	9440
9198	6479
18977	1208
34549	6566
26154	8725
1713	1647
36653	2775
3146	2900
8717	6268
8479	2629
16681	6862
21797	2359
6430	5156
8787	1240
1058	1034
19942	2131
18456	5989
5176	4364
436	434
40656	3282
7284	355
11619	7361
30994	6433
29018	8221
15839	4772
10424	6977
40760	6218
12056	4415
30859	3786
24746	1720
27867	8497
2761	2566
6890	2399
27577	1885
7401	5623
1063	1039
32253	8553
19242	7792
23854	7263
31497	8596
3300	3028
34659	3828
37970	5693
16648	6617
30249	5229
13229	7232
39101	3780
2422	2279
1788	1713
35844	8701
35481	7076
5205	2902
36197	6890
29142	5850
95	95
12349	6096
37783	1066
20409	4855
32575	7821
9273	6501
29507	1153
30188	3408
31432	7268
10825	7114
35117	2888
33851	9189
36587	5565
26687	8918
22247	8794
31659	3936
22122	3693
40035	3543
38146	4237
12315	6080
1268	1234
28175	2776
15768	8415
24971	9614
15951	8455
20837	6140
24013	534
27275	265
35429	3875
15895	2399
33779	772
25828	3868
248	247
24128	1458
33807	5225
33104	6112
42455	5781
31550	1849
8910	5905
1722	1655
20127	2465
42361	2374
5886	2385
31256	9413
15883	8056
4829	4164
41144	7651
33671	7250
28904	8034
7595	1566
20284	6263
21242	5120
8451	1938
29471	5875
26486	9694
25305	3829
22746	8955
39351	9269
33227	6648
7645	4395
40689	5883
5523	4587
32412	1864
4486	3932
36171	3095
28549	3783
3700	3359
24552	6637
23256	2402
4962	4241
5697	3993
36099	492
9632	6489
22063	4622
7128	5504
17275	4772
10920	7142
19538	4551
10919	2745
10709	7074
24017	9534
9382	4470
14978	1000
36508	1589
2469	2324
15877	7063
16796	313
23573	2330
290	289
20629	9118
22949	98
2978	2762
41930	7330
38595	7038
14337	6392
14994	7436
42421	6977
7082	5368
19515	5829
17632	4423
17765	8751
26280	981
13318	7756
27395	4126
2833	2633
40672	5963
36614	7517
42590	7716
17090	1922
28928	4173
38894	8266
38207	4601
38885	5888
22762	9437
25137	8787
10220	6742
27817	9124
20615	359
14243	5405
9086	2513
3597	3271
28400	9804
34764	1610
39474	9922
41104	4757
40438	3686
20445	1850
8874	6327
40085	23
5646	4671
35368	302
24239	8250
40139	7294
11386	7044
23246	4546
24979	4003
35744	8104
28885	5241
12667	5569
39459	5545
1085	1060
30022	1030
11674	5089
18733	8933
14032	2835
12616	5670
8868	208
6526	1121
16158	4773
1784	1710
19778	9086
28636	5048
11562	5749
18455	1567
30900	5613
27665	2120
12246	4768
6725	5295
14856	2932
30126	2265
28024	6655
26362	1204
20227	7886
26428	3604
13283	1673
39697	8461
26074	3213
30471	2873
16710	6946
22538	407
16154	3852
7280	4934
5737	4728
9912	4914
11609	7357
941	920
11559	7338
12899	4151
8865	6322
7850	5835
20360	9184
22535	835
26982	1374
25760	6153
22451	4788
40310	1072
10105	5879
2229	2116
30704	2709
13587	6728
32852	9875
210	210
292	291
14114	1608
326	325
17626	4420
25489	7817
13842	7991
7622	5729
7664	5742
34782	357
15068	2441
16709	8597
33277	9077
30591	2385
33812	8544
8586	4134
13170	5553
38057	7874
24821	4335
5948	4861
24032	344
14407	8133
33520	5878
37216	2285
5422	4521
22902	4682
8436	4480
32945	3834
29918	9867
39644	4728
39546	2389
33968	9946
33754	5845
31938	8704
24090	5410
39595	4929
10671	5063
25680	8605
15067	8293
40427	6177
37076	5933
23215	7248
25311	9636
39364	8778
4690	4074
17946	1443
42132	3880
35051	8793
9240	1928
8986	6383
14554	5149
33998	6871
15684	8394
1355	1313
40250	1410
42841	9716
5583	4628
22528	4665
21597	9318
194	194
18672	1206
61	61
15921	8448
19605	7655
39647	3925
38237	3640
15458	4936
10440	5200
3676	791
13460	2965
11932	5342
8952	6362
23088	2762
26401	8570
26164	1939
4061	3609
15151	128
13362	187
16249	8142
21526	9309
20530	8812
2412	783
20511	8631
35179	5068
28699	6621
38053	5958
31604	9917
7859	5838
36702	2940
31128	4943
8980	6378
3501	3194
37018	4706
5152	4348
28526	1906
24733	8804
17575	8721
23727	7637
13937	7825
26475	6586
24738	5712
35952	5076
17123	1424
20461	131
9044	4106
13065	7782
41868	2482
7775	5794
5278	4425
26435	3644
31198	9277
32035	7720
28278	5445
30982	6852
21515	5917
30495	6654
19395	4296
37814	9994
22923	8180
10922	6599
2397	2257
882	865
36212	6235
35521	9842
11282	6614
1611	1552
17309	106
29746	150
5828	4780
21968	3605
6223	5036
33412	7383
19027	8985
10321	2975
7838	5757
37737	6316
42239	5766
34734	7850
2564	2398
41052	8153
28157	7788
24260	2560
29609	2896
5855	4798
13469	7888
7999	1411
18705	8929
4128	1432
15144	5803
18392	2311
37784	7719
24820	7625
19273	8672
4280	3786
27978	2810
17011	4770
39886	9969
37966	7609
34724	9063
40926	6874
8820	6304
1942	1856
4671	3133
32806	8488
15376	8356
42157	1001
18256	8850
29342	8554
22560	1303
33131	943
30038	6492
40244	7801
29205	6472
2280	2158
41262	2965
28954	6834
32010	7976
26116	5019
11190	7228
27253	2908
41525	6161
1002	980
29736	1048
17739	6753
23167	9119
1878	1799
13599	6821
29285	3874
14637	7843
14727	3913
39705	6841
29920	9614
41923	7321
6518	5199
37878	7926
32279	5431
31751	1780
20772	2349
27225	3558
32877	5071
37054	7707
24933	4348
21890	6494
11689	7384
7422	3815
30216	4324
4727	2813
5149	3569
21269	4224
42181	4770
31407	4555
5987	4595
24657	3328
10469	6419
14035	5399
30122	3531
11978	7462
16376	8541
30822	7832
1246	1213
33353	2280
11357	7279
35570	9980
32935	5935
4577	3995
36155	5809
24703	3570
3480	3180
4073	2385
19810	269
9650	6661
14016	8038
6503	5195
14737	3349
18055	8804
13821	4844
16434	8559
29539	8571
268	267
1824	1747
23713	9510
39399	9738
34314	5666
14233	231
33742	749
11317	758
29953	8241
1350	1309
2400	2259
1913	1830
7087	3604
1168	1138
11892	7346
1226	1193
36108	917
9874	3464
37190	147
24904	4425
15140	1897
447	445
291	290
40394	905
2989	2771
15585	8369
3802	3434
6101	4962
22478	5049
14324	5564
6179	5011
38206	1896
36574	2921
23476	1338
11841	1265
15917	8447
27125	1679
29063	6985
28741	4333
28712	9821
2648	2471
6044	823
13162	7810
42499	2178
8268	1364
6303	3016
3167	2919
35157	8111
11012	32
8846	6315
23158	6984
11092	7195
42131	800
26538	4211
25927	971
35	35
21018	1196
33416	1802
9783	4032
6881	4365
27785	7666
22145	1053
37837	4321
31927	9247
28850	9728
16956	7570
38868	952
10064	6827
33718	9748
40344	5786
9159	6463
21861	9349
10384	6024
4281	3787
3621	3292
23585	9050
28168	7483
26570	21
16553	8315
7619	425
36264	9699
31101	7828
23791	2744
37282	8369
11832	3784
12692	7662
31571	1001
