roledby	actor
17541	3413
24665	9166
37513	140
3198	2879
33822	3602
16463	4134
13158	1915
38157	6402
7044	2102
41111	5192
35139	4406
22248	7968
25621	5734
16575	8498
20317	8211
29352	7910
27461	5667
11866	6220
8237	2287
458	355
248	237
5035	4211
33265	8499
6552	5128
35757	4612
41240	9463
9113	2496
30511	6918
26753	8714
4100	3566
15951	6101
29264	8694
23040	5507
35607	7021
25357	7606
38354	6361
13535	6656
19336	5889
13307	4778
40370	3808
31920	9283
26883	9151
23869	5523
10166	6756
37540	1675
24419	8511
34840	7139
18451	7211
8370	5976
15763	3868
19784	7422
28645	9601
14468	3068
25542	9608
13027	6997
8366	5972
13760	4195
28060	4936
28077	408
10905	7041
8598	6113
17421	6099
6678	3823
16924	2711
18177	8080
28725	2227
21428	4027
18978	3481
18166	4616
24395	5917
8698	1793
8734	6172
15793	3892
33827	3602
25879	2084
9645	5236
2517	2312
33198	8098
7303	5486
43088	9603
37849	9668
529	503
6004	4792
32173	9911
29032	9016
28720	9475
38971	5671
17398	7559
22144	4648
18192	1649
944	896
34809	558
28047	4940
27143	7223
16444	3944
41978	4606
9427	3720
4888	4118
3865	3417
18819	21
33264	2489
19846	695
33195	8098
6928	5311
41867	6426
8815	918
20046	905
782	745
4872	4105
17341	7555
25324	5014
35504	3010
16981	4885
24882	6227
9656	6553
42783	1875
42471	7414
4212	3643
20868	9175
42249	3536
36538	3445
12689	6099
35778	9909
19423	8798
6762	5227
19809	9025
11500	7232
31731	5550
6765	2437
31154	8159
15135	8213
36627	3352
2597	2375
15975	3056
17687	3545
39975	8156
38934	4466
14294	409
35492	675
40570	3543
31645	9901
10989	7069
5692	4601
24293	3061
206	203
43881	1745
12572	1570
43281	8019
15411	8282
10561	6449
20149	1729
34230	274
9961	2126
2710	2464
12470	7520
19997	9054
23740	7461
1654	1547
11879	2856
34039	8383
11232	4231
1481	1391
25401	5710
11687	4241
10745	2213
1625	1522
23288	7196
18718	5900
4658	3965
22583	3604
4722	4011
42959	1008
39645	1144
1798	1677
39941	9532
14158	7371
36347	4479
3038	2748
28225	3211
7577	5598
5424	2362
36738	3209
7875	5737
10186	5258
26086	7148
6413	332
18103	7623
18574	5864
41953	2192
33517	8859
16301	8441
23564	7811
31684	9152
27812	2429
15220	7246
22595	645
2284	2114
5361	4383
39655	343
11982	4180
9757	6593
2545	2339
8151	2816
26775	2856
1488	1398
20265	6106
25087	8660
24666	6623
9325	6434
18399	5847
14278	3875
31422	9787
6732	5216
38960	5681
27987	4182
3960	3477
8827	1123
19165	6517
20966	6277
7429	3600
3917	3446
6213	4923
2985	2703
23511	4682
33169	7021
26456	1071
38216	1359
25655	8567
15914	2264
594	564
42973	6999
1930	1799
36321	7501
29936	8020
23544	3359
6198	4444
17749	1659
26679	5255
37303	1719
16853	6654
10914	7045
5554	4512
15239	4958
25119	5794
13815	953
18037	4527
33506	9035
30162	4631
19534	3858
26826	1732
15276	2535
42384	2153
40090	6306
17454	5177
1742	1628
42460	4250
29566	7163
5418	4422
39519	2225
19132	2537
43224	9694
40186	9905
11876	452
42848	3360
23290	4748
37302	1719
15497	3565
1182	1123
7717	956
40768	7902
43519	9112
26953	9498
1897	1769
29062	2725
28523	7530
17555	4819
17798	106
43827	6925
16440	8472
43818	9136
22967	2829
27959	8259
26811	8610
42651	833
27981	6236
4696	3993
2737	2488
4509	3858
6476	5087
36382	9669
12556	5306
22906	9029
30778	2316
19734	667
18706	2999
7610	5618
2552	2337
5643	4571
38950	188
32560	7221
16758	8533
1898	1769
19674	2144
35789	7846
37304	1719
10529	1159
7653	4472
12738	4350
32699	2338
44113	7451
1949	1815
10057	4046
14931	4069
6124	4243
16667	2968
29727	3963
38820	8071
17720	4137
23388	4209
32902	8008
27438	7780
12246	5075
11266	7039
9592	6537
27419	1271
21574	9255
11420	7212
20099	5649
7892	57
23829	1975
43582	9412
5053	2187
26477	7681
31202	9177
28260	7024
12775	1874
35889	2100
8385	4821
23556	8507
40779	9842
12111	352
39682	7954
15521	7312
13754	3545
25013	9563
22763	8864
37430	8294
28504	7282
1826	1703
17490	8631
10081	4053
5104	4244
14111	4338
36311	1999
4990	556
1904	1775
19350	2611
40367	1808
7524	5581
2514	2309
12893	7625
26375	550
15860	6852
5727	4619
24226	1778
18960	4242
33590	9823
9056	6303
14119	118
15012	4541
12757	5287
26046	5989
12618	6079
35154	7735
36839	7727
566	536
23314	7242
11364	5841
20598	9142
30285	9857
7487	2329
18330	6137
25322	8122
30338	9569
4646	1983
37819	8183
31990	5275
1403	1317
22507	8659
23567	7087
23169	4814
34714	6952
22359	6815
8917	3724
41958	2192
29961	1472
25643	5660
2636	2406
5579	497
28742	4436
29023	842
41455	1314
33727	8342
32298	7812
28330	4131
33770	1927
35537	9473
7193	4413
23331	1841
37135	5848
15233	6597
2920	2646
4118	3576
477	456
26058	831
3297	2962
28449	1914
27952	5400
10028	3813
14235	8005
32137	2868
26264	521
4855	4096
42203	2633
10613	925
1156	1097
18674	8830
10911	3965
27619	7947
2450	2250
35666	5527
28914	5107
20590	9140
38992	2337
35117	6493
40985	2578
43192	9742
26732	9579
14846	5442
274	255
29660	8717
6959	5327
29659	9156
17468	3608
19176	7809
6554	5129
3445	1080
37662	6933
20049	1443
6995	5346
1944	1811
30613	8983
23115	2732
31174	6333
12141	6740
28211	8446
22648	5716
11954	1025
41717	96
8272	5927
1472	1382
25424	8939
28007	2569
23562	9394
43474	4307
33031	3698
4776	4046
28831	5841
31145	7742
28785	3463
28070	5514
10159	6753
10022	2818
43970	5865
20433	2878
5377	4281
29327	5600
36370	2290
12723	7585
11984	5415
21474	6473
33019	3698
27035	2256
42703	9013
8264	2276
37189	8752
14102	14
40328	355
8720	971
17931	8682
18346	4998
21193	6981
28659	2330
15132	7069
39505	9727
21541	4507
36397	3839
21076	7770
21839	4224
28408	5493
6672	5177
16214	4932
36047	9489
23306	6480
29348	9816
43985	3218
10500	121
2881	2612
7677	5649
19993	660
16868	8554
1283	1219
13400	7782
16142	6538
35933	381
1746	1632
17911	4759
17638	3571
15348	2932
43383	715
11002	6520
5711	4614
39108	6584
28499	6189
6588	5145
17627	5275
17182	1283
1637	1533
36411	8446
9964	6685
19313	6519
22728	4896
21597	971
35795	3127
24804	3832
3114	2810
4784	4049
5197	4295
34016	3550
29573	2152
22794	4675
41825	6597
18457	6179
42666	7988
25584	7663
20983	9192
11183	5141
17626	5275
18118	8728
37454	6632
11254	155
19438	2284
38007	8839
30590	8560
29013	4504
9230	1779
18186	3770
43974	5865
5530	4500
31056	7737
11899	5561
8859	6225
41532	5975
16410	1753
41077	7178
36464	6291
38194	2285
29058	9286
17625	5275
24139	6639
38840	2765
8238	5906
8959	6276
4706	4000
12137	7431
1946	1813
21617	2705
43892	3589
6858	5269
34573	8624
10591	3698
2203	2042
5537	2478
18950	8872
27166	4832
35334	8445
39360	7631
11339	7186
40444	1132
29695	8671
10405	4642
21185	6243
32145	2423
28794	9004
31462	5697
30318	8910
33014	3698
18746	6634
12292	7467
16724	7345
7444	3616
37219	2996
34337	9882
901	858
35993	2842
12864	3326
43118	9335
29595	6185
19129	8902
19868	6169
17481	7839
37933	4943
35175	1720
41834	88
26879	9681
10774	3578
18291	8754
13704	7864
30905	5565
23946	9485
5973	3387
16245	8431
39586	517
40564	3543
22088	4298
2892	2622
30976	4681
18469	6245
31675	393
11119	1897
13930	7915
33884	8796
27600	2598
6572	3798
13157	332
16814	4353
40217	3121
29596	1391
25439	4532
4971	4168
37308	9850
776	739
27626	2839
2341	2160
9057	3503
18242	8742
39147	2240
10418	356
14027	7942
19549	8984
15269	1164
22060	790
15802	4465
38483	2053
15459	8296
14515	6167
20910	9174
25028	8801
14149	4623
14254	8009
3962	3478
33119	9332
13145	1915
25274	4657
2996	2713
38895	9391
18467	1443
29532	5578
43183	6241
14775	8130
31504	3569
37002	4410
30777	8165
23196	8074
40692	1120
43640	1600
26439	3462
44134	9012
41304	5428
40423	1694
26095	1286
4136	3589
17085	3607
21205	9194
13995	3659
18675	8831
32045	7644
20487	1178
30204	7505
33832	3602
34472	392
13134	5768
42968	9406
43913	6811
1311	1244
12429	5219
15586	5790
30668	649
26448	7886
21442	4762
43105	4410
31446	7965
14590	1235
17999	3968
26926	4238
42833	1273
39729	4410
26016	9639
2221	2059
2848	2583
29064	1711
2772	2519
22666	7852
12540	1434
31734	9326
37611	4435
42537	1351
6029	4804
35734	9807
32848	9483
19325	8945
4138	3589
43600	3931
5382	4399
16808	8395
11587	3886
33257	3171
27295	5214
1865	1738
9048	6301
12319	7475
12681	7573
11636	3166
24688	4960
5278	4342
34404	4443
15440	3411
5780	4652
19219	4370
32342	533
18821	7778
41980	392
20873	437
30290	1458
27209	4615
42210	822
1914	1785
15870	5957
15642	32
15484	8301
31350	2385
10654	6956
4162	3603
1452	1363
5578	4529
29236	6664
38954	9223
29358	7187
18693	4689
36135	8910
31390	9892
29633	4751
38826	985
11909	3148
19683	1915
32190	9505
15043	4502
34444	3972
40651	7937
31652	635
18779	8850
42477	9537
30053	2376
37138	9485
40166	5465
32111	9225
15756	3558
31454	7432
35649	5201
21109	956
13080	2041
23689	2307
42140	9284
31131	3875
30011	4641
26924	1702
31894	4943
36057	1744
19912	2830
39775	1785
23146	2723
31493	8889
14051	6230
20244	4912
8930	4165
13102	6429
17488	2995
17790	2487
33118	9332
4498	2210
15000	5978
7906	5751
20876	437
19579	7519
29230	9569
9309	6427
13742	7870
39875	3637
13072	1358
30463	7655
18991	8670
23398	6783
28106	72
24902	2240
43166	4727
29847	1402
5818	4679
14244	4264
37828	8154
18889	3604
30169	1855
10794	7013
33548	9175
4225	3654
16216	8425
11013	7081
21262	8645
30608	3744
40431	9039
35792	2131
25048	2806
28207	1331
8467	4335
42866	5635
13909	4004
18938	8870
43074	1198
39776	9474
1477	1387
15832	1767
34251	1920
28924	3918
22517	7594
32944	3354
5942	2318
13096	7690
3514	772
9783	560
18976	7874
19985	9054
40640	2132
26929	2797
21363	9055
7763	4855
40662	6109
17426	7397
21685	9263
30274	1086
23591	4148
39801	4350
38628	238
36012	2462
28033	9747
24006	5295
7607	4873
33242	8868
10278	4038
30326	464
39884	8455
28391	5688
16220	5015
36648	5945
28710	8950
6455	5076
26533	7998
40131	1209
10625	4583
1188	1129
35157	2588
14822	5674
27968	1640
41499	9787
24138	6330
11936	3695
31314	4164
418	398
888	845
20755	9163
8504	6032
13848	833
25099	6254
33497	7668
25068	2809
14469	1892
15247	189
30597	4942
17354	6035
39607	5013
18388	4425
25983	8036
5471	4457
25809	6129
3120	2814
19570	592
38197	6998
31774	1779
34330	1278
6854	5266
25353	9591
38653	3079
30047	3572
7898	2409
29295	4628
11218	2809
9472	2704
40736	4508
31558	1364
27870	5317
42336	1188
28052	4111
31756	6433
42999	496
39556	6894
4804	4060
33839	512
32241	8903
4698	3994
9122	6332
24341	4508
38283	6255
431	411
37317	1719
32910	6342
30118	7357
39451	2579
16786	5371
40961	1762
37268	2265
8445	3925
92	92
18332	3480
43479	4317
35917	6314
30144	3716
14193	7989
5397	4408
4485	3841
21384	8933
36352	9534
9647	3958
17203	6969
29326	1217
7129	430
24254	2301
3971	3483
24002	5295
35433	2345
40448	5173
2463	2261
18325	5601
23516	1420
42320	2762
36639	5364
10983	7070
370	350
14116	7969
33039	7336
7327	5499
25009	344
24011	2330
31746	9879
4654	3961
40443	6693
38456	2728
34664	5294
22746	5694
6271	2899
3048	2758
11479	2032
11145	6576
16366	5946
27446	1538
25855	9139
15475	5426
38509	9760
38353	9324
34612	1550
20184	6795
31290	4815
29466	1977
34758	1243
38438	2627
2039	1893
31483	8381
14157	3040
9920	2732
41607	7200
16821	4353
9683	6563
20455	5697
7917	3515
33421	215
9629	4255
17187	6959
17273	5285
18757	3785
10564	635
709	676
17459	3615
9613	4411
1963	1827
3731	3306
32187	9350
11109	7116
4858	2813
2872	2604
31924	2036
24117	715
39951	7731
26663	9675
42720	8495
29158	9643
42074	8508
27579	3218
18252	8743
11727	7302
40310	8189
32660	54
20279	9098
16452	5045
20938	257
37117	7191
41174	8406
4052	3533
23371	135
18885	1658
41091	1288
22074	365
11	11
33020	3698
42519	1661
5124	4253
5186	4286
10167	4765
29228	7870
33065	4762
2573	2361
41537	1283
253	240
43860	6443
24779	8935
11075	7102
16268	268
32443	8386
12050	5013
12098	7425
1162	1103
26738	4182
4618	2340
1632	1528
5234	4320
41991	1808
20870	6874
10382	5510
9278	6414
40689	2900
9133	6339
12350	7480
35079	5992
19328	7003
22337	8293
39749	4703
21108	6363
12499	7529
41484	6118
34131	9952
33324	2144
2226	2064
35894	8189
3793	3358
18835	2751
20960	2506
38811	1105
2250	2084
6542	3689
22651	1747
35155	5713
32705	2830
7771	5696
80	80
24619	5908
28653	9788
12385	7489
36174	5881
24208	1003
27340	9712
13191	2419
8985	2035
31095	8500
31794	671
38620	238
4522	3869
15750	5154
2295	2124
12894	7626
924	231
27156	2371
25759	8128
3908	3439
37099	2503
32840	666
29055	9190
38641	5720
11638	3591
32010	1114
26406	4846
32565	8733
11935	2694
13210	1695
26160	585
36862	9981
26950	6801
23498	6614
21506	4272
29222	8735
6706	3068
28473	2813
14538	7129
28848	6218
20053	6911
18599	8806
39192	6224
15155	5745
40780	9947
1078	1024
28161	3373
20080	7894
5545	2668
22185	5894
10303	6818
8305	5947
12751	457
12785	7051
6910	3081
22039	2289
14544	7113
29506	5128
19022	6094
26766	3776
11221	2970
11402	2629
26854	6009
21168	9168
19146	3128
21317	9225
13598	7816
8332	5850
42367	1970
37052	5651
3768	992
14327	3891
39435	4507
2084	1936
23904	9481
38042	5133
1493	1403
560	530
28512	2937
4570	424
13315	7761
9866	6645
609	578
16941	6240
19184	8918
6949	4062
13548	7824
20936	3884
13690	7861
602	571
29331	5045
16450	1157
33871	4382
10720	6986
13566	7831
19557	8985
30864	9441
26528	2928
44053	3919
42761	223
2501	2296
14894	2840
13332	7767
41716	5971
10565	30
14486	4041
2823	2559
30392	3896
30086	9343
3975	3487
17780	2463
32678	4003
32595	4154
17587	2940
30414	8259
27352	6664
10913	7044
6365	5022
37455	7758
41853	6725
26880	9112
15001	5717
9313	6429
21111	4662
39544	2833
29754	2580
42868	8993
19933	6853
33194	3930
32311	3758
4308	3721
16401	3513
16255	1857
4764	4038
40708	7092
3791	3356
17971	1037
23984	1545
43470	3622
35925	3900
14049	4751
40427	7240
32562	4336
2912	2641
2148	1994
38004	9097
43023	4462
27550	6483
8695	6162
6342	5009
17360	2264
21741	2054
22224	4304
17585	6130
30796	7497
11082	4941
24037	4176
30130	98
9209	6371
7556	3381
38812	9647
679	646
26670	6836
12916	7635
29072	2583
28290	4463
17846	7858
1391	1308
15986	3162
29825	9423
7009	5353
19871	9039
42982	9737
26019	907
20148	1104
10473	6885
18204	5415
18327	4116
22777	4938
26790	3524
33152	4749
27133	7048
40576	1940
8330	2751
13207	30
40312	8354
15209	4545
3736	3311
11322	7183
8032	4339
33836	5424
38674	3534
23336	6261
32682	6436
30408	8351
23579	1731
402	382
4157	3593
2075	1927
22092	2129
14108	7967
28909	6963
14408	971
35526	3502
39687	2582
37229	4772
12592	6095
36811	9917
6867	731
9070	6309
37128	6611
11347	7188
37729	4477
8384	5981
17004	8573
18489	4227
15984	8368
8269	5925
7645	5636
17843	1080
20597	9061
21983	9293
24981	8165
40014	9137
32498	6597
28050	2416
43864	1877
3349	725
44121	456
20277	8099
21932	311
10290	6814
7719	1389
168	166
22630	2064
12794	7418
31978	9378
29662	9264
43044	2371
23286	2963
20500	9128
9909	6139
14218	4905
30307	8255
21583	6720
24968	8201
28698	9415
43949	9718
19424	4516
42271	2192
28532	5636
6005	31
8995	2908
9152	2240
1660	1552
27924	9121
32828	5890
17849	1080
11196	7139
32143	8149
16241	5049
228	220
34066	1562
23867	2395
19460	8244
1290	1226
14212	817
24537	2033
19510	1164
14163	2911
6996	3584
19501	1001
40641	68
26789	8626
14873	1490
19625	7353
29189	7887
6048	2385
4475	3834
8923	4641
4742	4022
5665	212
37015	6010
1239	1176
13216	7720
38717	8306
30747	4663
36624	706
26413	6673
14192	5265
34269	550
11265	6004
42365	7947
36133	7734
43979	4513
9732	2218
10190	6766
19447	5978
38235	3197
25154	158
5033	4210
21758	9275
9104	2533
3025	2738
39673	8454
37878	6991
36201	7588
23119	9405
42427	3571
15888	6084
28803	6971
18	18
27411	745
10617	1258
3256	2932
13802	7884
16415	8465
42977	9856
21418	3854
31382	8726
27004	6975
28372	6627
10963	6977
28765	2598
36023	938
42542	4501
24320	8302
29932	9809
22686	5372
6313	4995
12143	970
34154	5518
13619	3828
21105	4193
30640	2837
13974	7926
20690	6108
26329	984
3009	2725
2253	2087
2110	1959
21289	8706
11262	800
31593	7320
8742	6176
24211	9050
39307	515
24276	7774
35207	9360
6036	829
4815	4070
4447	3817
24048	9414
37261	6931
1969	1832
30641	2837
767	730
17669	6979
20393	4518
22608	3223
11670	7285
15347	8262
27017	9685
18774	8848
29021	7167
10257	3837
8990	6283
12460	4451
12122	5216
43143	4509
37616	749
32060	446
35202	3109
29898	7830
39672	1708
1606	1506
225	218
36329	5948
8236	5905
16140	2473
33030	6383
23058	9403
15691	6601
21041	5091
12847	2830
14730	6828
18760	2134
38183	8408
36211	7900
33190	3930
17328	7573
6842	5260
19832	4967
22015	8014
42373	1001
20514	8814
772	735
13807	7886
21366	6132
29692	7909
4167	3606
42107	5808
14022	6615
27379	8918
41543	6163
31308	8545
11906	5847
31071	6596
10216	4005
12576	7549
13959	6827
37357	8926
20667	8655
12132	3310
1921	1791
24161	1677
8578	6102
43891	9273
14512	4102
327	308
35198	6609
977	234
3087	2791
16637	83
40700	3485
16536	5666
10842	2187
27689	5390
35317	4971
31822	5102
13222	7725
18282	535
34046	6357
40242	2097
29846	4325
33025	4310
4909	365
8306	5948
9790	5833
9612	5427
4274	3693
41519	3686
19877	8407
12819	2524
7484	385
5746	4632
44163	5216
39638	1816
4029	1072
38032	7362
38410	4544
33077	9884
25332	5680
2945	2670
18139	8729
34542	7630
9430	4650
6926	304
34805	6526
35372	6224
35353	1985
16063	6328
22833	8625
39852	5405
18100	4285
42459	4761
19981	2051
39853	4093
1752	1638
21543	412
17871	5127
32687	8066
33095	8270
26610	3241
4993	2027
442	422
41691	5612
17885	3867
21631	8914
11093	5151
14655	8104
38187	5648
5015	4200
29270	3788
41949	1656
23995	9214
11658	7281
20712	5089
37719	3871
27574	8880
18030	8708
22090	7087
22607	4514
25765	3230
32166	4272
26487	9282
9030	905
36191	3823
29504	3337
21106	4425
37046	2379
10972	4294
8066	5066
33021	4310
27500	3410
8836	6216
10780	2513
4986	4180
6092	4844
7841	3943
4542	3884
14759	8126
17856	8684
9917	4567
7845	321
32911	8456
5136	4108
40462	3999
8475	935
17622	8654
25151	9108
38530	9901
33079	4117
6193	4913
17859	8685
6516	5109
27426	6559
32685	8375
32214	7642
6826	2194
15064	8200
41496	5560
39950	7368
16414	1894
42953	5815
39637	7029
29109	6587
21225	1348
33616	6815
36757	6311
9232	744
12354	890
44112	3130
1334	1260
5182	2625
6042	4812
6137	4876
999	949
26828	4787
7380	28
38701	150
9884	6654
37660	8877
6585	5143
14000	7937
9501	4965
43987	3371
35837	3986
5526	4499
11940	147
15222	4979
34180	4548
10178	2181
37657	4791
19098	3928
9585	2473
30673	7242
9605	5851
16636	8265
13673	7474
14551	8076
36195	3823
34402	8238
41404	5800
21745	3415
20891	8685
28130	4651
12342	7478
33238	2772
20866	1805
30547	7530
7500	1972
18306	8170
28435	8679
11669	2850
15983	2932
40234	9550
36414	9290
32437	7234
749	712
1853	1726
23692	8450
38712	5874
26801	5019
36194	3823
7637	3815
33199	3930
1628	1524
19345	147
39842	270
32481	4488
38282	786
7802	5711
34155	2628
20131	9072
21657	7235
5279	2930
19293	8668
10362	6845
18915	2311
23916	8699
37841	7642
18512	8312
39741	7158
14506	2788
16446	6305
38827	3374
7293	3604
40140	4648
23570	7543
27797	392
16593	8501
37708	7848
21525	4124
19143	8572
23366	9436
15504	221
32359	1399
22168	6474
37493	6799
34389	5468
26052	9643
19991	3570
32465	1750
585	555
446	426
18236	7996
22112	4521
24744	4772
12305	2900
20069	4570
10990	3251
3623	3198
38679	3534
2971	2691
23177	6806
7945	5769
7374	852
3195	1057
1509	1415
23425	3599
4600	3926
15355	4858
40104	1268
20093	9065
42890	4038
34740	7233
37310	8548
19765	9014
22221	3409
4008	3506
33397	496
1791	1670
2781	2527
24641	5048
43429	4737
23032	9128
10247	3140
42608	2386
11466	7224
6776	1280
5261	2580
16704	5134
22335	7643
10055	4036
38829	3374
656	624
5356	4379
20593	4508
345	326
8231	5902
36019	3955
22546	3602
16175	8415
6675	5195
33572	9710
24264	3371
7271	5468
19672	1936
20634	6435
5190	4289
16056	3396
17487	8629
30667	4158
27865	8345
7585	5604
5567	4520
30852	8760
18687	355
38828	3374
33859	6075
26150	1917
35712	6874
35512	6152
35305	4372
34580	9649
14357	5674
26773	4520
24091	5861
40789	706
25808	1852
17604	7400
8737	6174
42851	101
39747	6200
24436	5093
40556	5177
3635	3229
20647	2833
167	165
7410	3590
16211	8424
27191	6818
28990	2528
43568	2554
43722	8457
36372	7817
14162	7981
40232	9550
807	769
5239	2213
34577	9324
16380	3299
39289	3971
33275	2032
11316	7179
12501	6319
36002	1998
41445	1826
31123	9864
41905	2390
24643	2575
31648	6006
27639	2215
40863	5374
13229	5972
8610	6107
26936	6023
1906	1777
3856	3411
21986	4052
40866	6324
26840	8725
4221	3650
28268	2517
2949	2674
38201	6436
34813	3798
31052	9238
2615	2389
22278	7171
40835	2143
38789	7719
5341	4370
43280	9416
5061	4221
4143	3594
28444	2940
25873	1275
17175	5458
35005	4056
27345	2315
7779	5701
21320	9226
37942	4182
7172	5413
42862	3400
27281	1197
38637	7437
36806	7471
7021	5352
2184	1542
15631	8112
27607	6389
21297	6453
33218	988
5807	1727
38806	8983
40718	826
1749	1635
19083	8893
9248	6394
26081	7317
41903	6566
19161	8058
40964	8183
14360	4909
42522	1669
29640	9535
36408	9927
19987	6861
23679	5646
10563	1076
41453	9174
39584	2158
5275	4340
63	63
42245	3249
9289	166
18762	7668
3374	3027
30836	538
26090	843
3206	1070
23659	3756
42494	7198
40903	6127
17794	8207
38966	3404
4303	3716
7721	4217
29771	3107
13881	3687
5232	3438
21451	2427
31310	2580
4382	3779
17888	4206
16407	4311
26626	1906
732	698
24008	713
15768	3166
20364	2454
8245	5909
39620	5424
25641	8465
37808	9188
11767	7312
33733	2487
39797	2934
38226	7160
23696	9464
22123	9312
7578	5599
25196	2929
35554	7925
22280	7421
42279	2021
22351	2609
39059	7919
11717	7299
25039	4088
35235	9376
13416	1729
7369	5526
17664	4380
37816	2083
13275	7746
25567	3753
2089	1941
11650	6159
27585	9630
38606	3087
4484	3840
42879	3571
9627	6216
29356	9551
2609	160
8180	953
20204	5976
21346	4721
24498	8913
42082	3396
11122	7121
38272	3175
11452	2816
7643	3016
14310	1711
38636	7437
12341	7361
19323	5683
31804	2835
6892	4834
14845	890
27744	5173
16119	1111
29205	1267
25888	1731
30399	8701
25710	9467
35688	4811
13872	4033
27116	9539
4318	3727
4834	2806
41036	7500
38685	3534
39562	6680
6289	4979
41599	859
40870	3917
43767	346
11159	1911
8270	5926
2704	2460
25197	4826
5281	32
21134	7601
30856	547
31334	9011
4142	3593
7205	5434
31086	9123
27648	3656
21538	7131
21771	7131
8331	5959
409	389
31280	2662
13838	3924
38100	327
10203	2193
36244	7879
30675	9868
29668	4224
26630	138
29056	3592
6434	2197
5167	2706
7669	775
343	324
23160	2324
15086	264
30972	9856
33849	6700
26634	1692
19003	6833
35818	9696
540	512
16293	6262
24644	4718
4582	3913
7036	2232
20434	7968
20465	3570
24181	4311
30634	2837
19620	8473
5426	4427
42244	599
35385	4637
31321	3380
16027	6462
36461	2364
27706	3392
23849	2441
14690	8110
15123	2762
32636	51
1806	1684
33694	8951
30915	8207
42135	5358
33909	2842
23417	6575
43750	1878
30184	5722
17404	7569
17630	2967
12206	1130
10052	6711
9469	6490
33596	2572
30328	9859
12648	6081
32036	1923
21342	8603
28857	4639
13126	5636
3029	2742
38949	7595
26962	8376
19316	8943
10691	5373
3115	2811
29283	591
22633	4374
42878	8189
544	514
21867	8481
24427	5795
14726	6828
30156	1938
16862	8550
22717	6650
38938	1846
33389	6186
38853	4413
24586	9526
34014	7655
16798	8538
28409	5713
37323	7892
26771	4079
34584	3275
4770	4043
13688	4004
15471	8299
32039	9789
25468	353
20174	3313
28703	3565
41031	8645
21446	8497
35513	4532
32299	690
12193	4763
6705	5206
6167	4685
16697	8520
35295	9218
9543	2283
261	246
34586	8169
19487	3918
8838	2929
1465	1376
37898	9921
10624	6942
41610	2082
19682	2134
12155	2929
31128	7820
14482	8062
41334	6010
15402	8157
38963	1635
3482	3119
2135	1981
26971	6558
13775	6011
28120	6103
42770	8839
36046	2041
31309	4870
11469	6410
9305	6423
7176	5416
37906	1118
9737	6583
17288	5288
16700	8521
31812	9256
43548	5699
31566	9620
14187	777
26103	5819
24859	1965
33017	4310
41857	4135
42815	4396
15194	8227
42838	4166
19206	8923
12851	2496
24183	4311
24154	1687
36877	6984
8376	4466
948	900
40056	2806
1022	972
34493	9375
8621	1783
23597	8593
26355	8558
11949	7373
40791	3952
4277	3696
13425	3603
2740	2491
20685	8061
38011	9111
18731	382
19127	8900
27654	2300
2404	2215
39369	6739
37568	7679
32249	1452
32203	7268
28428	147
26423	9443
21014	621
31578	6578
19795	9020
39407	4699
8958	6275
17466	1752
31374	8592
29043	1817
5888	2588
19444	8964
21851	4454
42682	1694
4004	3111
13996	1856
36551	6681
9244	6390
30095	1887
38920	2860
10188	6765
19753	7176
26314	1249
29657	9829
8320	5956
17863	8684
17064	7233
42613	5529
2665	2429
41619	4352
22024	7757
3585	3192
18334	2045
10582	6932
12315	1254
38412	5669
8919	199
2644	2412
40859	2343
35768	2951
35475	9651
8281	2839
1181	1122
42635	4850
12821	6916
17123	2316
12949	7643
20623	2839
25058	8050
19977	718
36318	302
38936	1712
14869	1490
31015	6661
13192	7501
22529	4564
25449	2210
7628	5629
8117	4427
8275	5929
21661	3400
2666	2310
15313	8251
18068	8716
18954	8873
22760	9382
11204	7143
2364	2179
900	857
12823	6832
31014	9876
19062	3344
3342	477
40613	7669
7496	5576
9861	4680
27040	7413
18350	8698
38584	211
24513	6499
1837	1711
34635	4672
25718	9618
33013	4310
20182	8140
20216	2797
11363	7077
13388	3647
14802	6795
25260	284
34506	7386
20705	5089
17864	8684
41970	3876
43607	4074
37549	2921
36716	1809
41048	9458
34625	7333
26004	9638
25173	6214
7903	3491
38019	4114
35381	6406
4925	4139
30058	1359
24662	1280
27387	9716
3030	2743
19751	9012
39859	5784
38251	3727
21562	8158
32793	3153
18499	90
36162	8812
17090	7835
21164	1640
2806	2235
25362	859
28933	7591
40318	297
11071	1947
39332	3326
39281	7493
31815	6268
18902	3689
21996	7626
1272	1208
17287	3095
38585	211
25987	9036
7433	3612
4198	3629
18156	8731
30788	7818
8116	3205
14484	8063
17462	8405
19368	4921
36520	9980
35661	9563
19158	6317
41431	1906
40833	953
27031	8609
26371	667
20511	9132
13716	153
3097	2798
28241	8057
17869	8684
12242	5079
11631	7273
8423	806
5715	3501
22812	5461
27537	5328
20122	5835
3249	2926
13777	7875
37417	9743
20074	4570
23535	9076
31668	820
10294	994
28766	9786
37100	8059
12125	1452
15575	1186
16358	3741
25446	2763
11467	7225
9929	6672
13806	7885
15036	8187
36146	9271
37859	802
8856	497
30801	9873
35648	6244
41912	7155
25157	3934
23172	1407
34183	6780
39840	4093
1676	1564
41635	9337
22135	6556
32891	3812
6646	3348
24407	3546
31176	5113
10839	2182
22115	6670
30793	3702
28490	5524
20569	1861
