actor	character
5190	22932
2108	1994
2625	18245
7623	9972
8668	14615
699	670
9985	27243
9082	24239
4564	1783
957	10834
3292	1772
6061	27367
1169	22263
8185	6176
602	9394
1775	6705
1590	26927
6713	7965
8830	14147
1127	1077
3987	3935
4217	25371
5355	5740
680	27799
4267	4305
4177	18750
5569	1271
8655	1611
6697	2648
8311	16546
7814	11618
4432	19299
9609	3319
8456	23933
7929	1055
9394	28247
7374	9299
6661	19186
9585	20750
7561	14415
5797	6575
5000	4842
2258	2138
9364	23994
8401	19403
5296	2995
1792	14133
9725	27403
6002	1314
6103	2617
2007	917
234	233
2535	444
2382	2260
4273	4317
5837	6495
4642	19081
3214	28891
7433	9450
9367	21087
9394	3143
8532	25099
2399	842
7011	26086
227	248
892	852
6677	1815
9833	26430
3936	2421
5745	11640
7677	19679
4785	10879
5198	5506
1938	6929
6721	22584
2741	8463
7486	31047
6984	8422
3905	3835
7003	12891
320	323
201	27626
3130	5997
1499	2612
5847	6513
264	6346
6307	16165
6996	22105
3788	13597
6834	28321
6478	19579
983	9699
6190	4794
1920	24831
467	10062
3847	15165
6737	20729
716	690
5342	3101
1426	13129
7025	22447
1963	18467
744	12281
7623	13794
2035	17913
3708	8685
7626	496
9596	27732
2038	13790
7557	9751
4182	2560
1613	25180
1098	2339
7345	12771
6772	13293
7654	402
4913	16337
9713	28354
112	8582
7811	15817
2728	27598
800	25881
2464	24339
2110	15031
3029	4576
3934	4032
3426	8528
3676	797
9623	29646
5853	30495
8565	28210
2825	2698
4718	334
8692	13657
197	17224
5156	8392
3068	25412
7153	24692
6220	29591
1809	2254
8888	22580
5909	12775
6959	13098
5925	6626
8896	4228
2560	20636
2329	4455
1763	1678
3691	23012
5528	472
2793	2663
2188	12441
132	129
596	269
8456	12517
3556	29462
7054	26125
2030	20999
1890	18504
9768	24092
5941	21067
8122	11841
6647	25688
2197	2066
7217	15336
4036	3995
7795	10426
6490	15081
3505	4080
5001	5245
1357	1281
4040	3998
3991	3931
9317	17017
7065	27265
8327	1776
7030	915
8659	13459
2354	472
648	4531
6919	23791
1434	1356
4561	14459
6279	7175
7460	15320
3552	3420
4619	14666
2051	7081
7020	8496
2346	2213
6326	1279
4814	14606
1003	961
2524	2407
4077	3604
3205	3054
1107	25436
7048	10999
2032	10026
2038	14836
6917	3814
3137	3239
5634	20548
1915	10188
3536	24729
2236	21218
6694	9319
7411	10092
2272	2152
7940	28904
3950	29284
2650	7571
8873	14354
2635	2514
3823	29411
150	24659
1640	30352
5808	434
1139	4869
8601	25425
8863	25618
6907	24270
9039	20472
7930	26920
4277	8466
9820	13599
5518	24768
3806	29508
4955	31362
6193	25029
5589	6101
1895	1801
4461	4552
4736	251
7674	10099
6254	2950
7025	493
3381	6100
4059	3972
7172	8822
7362	17443
6108	26967
3587	3471
5303	19301
4947	7767
3544	17849
640	614
8582	23899
3741	28428
7593	11871
7299	18169
8871	19864
5696	10779
1650	1569
422	23151
2289	25124
7952	27606
6614	8842
6593	24869
7296	9118
2845	1058
6414	7729
5618	31369
7735	10256
583	18917
2809	3090
4970	31
4933	11305
3447	3287
8382	2790
8673	20018
650	19609
7999	10976
3231	12818
5926	28616
867	22253
395	378
5861	31041
9407	17275
5697	23238
6938	16484
3697	1550
2605	17866
3531	30055
9849	12324
5104	2381
7418	27353
2473	5470
3588	5785
1670	1591
635	3278
4554	29785
2805	14687
3638	21557
7984	1126
7233	29939
9830	3179
1287	20754
9685	19979
645	5231
2138	2029
3153	30544
628	278
243	19028
3133	20105
1291	20327
2811	2272
6467	23757
303	1136
2342	202
6052	12203
95	26852
2855	2731
3978	9852
5030	1815
3864	3787
6267	4717
9312	28301
8793	15835
1506	1422
3096	22216
658	5409
7111	8697
2833	30356
9542	24172
972	928
3227	16084
9382	24305
3255	250
4897	19845
7055	9043
7743	14599
5013	15687
3895	19434
3864	14786
5035	5292
3027	2882
714	24228
5419	5851
3467	3309
6033	27370
4379	876
8191	2963
8095	5119
30	25500
5958	21265
7765	277
8859	15267
5936	1109
947	15451
7530	25280
6187	9944
7114	16987
5607	15410
506	12301
9304	12155
9161	24819
6141	891
4009	8170
916	27975
3294	7364
9175	9325
3176	4794
7866	3084
1291	11151
4426	11461
8682	13604
2229	19076
7111	7287
2694	26221
3551	22057
2591	9612
2428	4010
3870	718
4893	8898
8877	14373
847	15864
7732	20181
3576	2645
8299	11863
4274	4318
6293	17636
194	187
4613	8733
2280	2159
3633	645
1321	9087
5007	47
5865	11550
1393	27998
8913	28364
3698	9445
2832	2708
5779	6399
6565	24380
6115	9449
7256	1432
7988	30394
315	1369
1547	10663
9299	7326
7475	16822
4460	5220
1463	16376
1362	2849
3116	2959
4688	14392
5520	17375
2513	4731
5136	30561
8791	1706
323	326
6441	22522
3851	2078
5241	14809
2289	30792
4599	4736
6943	8359
5815	16272
5603	6780
6446	14968
749	6349
4905	10971
4263	10016
3343	3185
6893	8260
2452	20213
4018	25309
7801	29846
8908	2644
9799	28529
3928	2366
3109	2951
951	5924
6350	7337
5391	14518
7251	9008
4981	72
6911	13766
3454	858
5619	2391
7538	24990
3687	3579
6469	12890
1600	15178
1983	2034
3844	2895
2159	72
4638	5380
6470	27649
5659	15606
2842	5950
9878	507
1827	13
7991	28226
546	20773
3878	3800
2407	12338
4210	1136
2437	12720
4247	28403
4615	1878
8128	12031
7779	13057
5376	722
4473	5114
5282	729
1308	8706
6991	27203
7900	5370
348	351
3321	13450
9338	23580
4514	11232
6273	29110
5722	28953
134	21237
8448	105
951	22336
2569	20636
4366	11266
7624	26054
3134	2980
9818	27264
8260	28368
1944	20084
8989	26073
8324	11987
9330	16727
9163	22039
4518	4632
3993	3934
6068	12222
7624	15102
9157	2703
4715	23738
1167	10767
9613	29952
7141	23849
3423	6157
5236	24398
1795	1711
5805	3881
5688	6253
4559	4681
6861	151
2668	12999
5018	15616
4483	30283
1751	19105
7279	5678
9515	18203
4906	16753
2691	20193
1799	10615
974	2601
7408	25346
5964	10032
3788	19858
1393	1843
6325	9316
2960	13737
9145	1163
8119	1242
8628	2301
8328	21894
7586	18000
2839	28618
5837	18132
3292	22364
9971	26744
2823	2696
8027	4301
7968	31211
8348	12082
2969	25348
104	101
7199	8889
395	469
3368	25349
5761	21616
1351	27959
3258	16301
3596	16928
8693	18510
1910	5671
5670	6222
8462	22609
6231	7092
7858	27591
7406	30859
3891	29192
2678	2553
507	12313
378	99
322	3700
9202	349
9306	16604
3994	15655
777	28554
893	853
6588	7749
8743	23622
7585	21622
8977	27653
4242	11655
6059	1776
2997	793
6113	28427
4127	10170
2629	30993
7088	24409
7191	102
7984	3295
3532	27749
1393	1316
6041	13216
2508	2391
234	884
5164	17043
2191	2066
6102	6864
5610	24082
2260	2139
1389	29554
4725	1084
7826	14277
9711	20191
3103	26949
1473	16018
2488	797
557	28185
7533	9692
6976	29197
6584	5076
3641	1600
6718	18955
6796	49
367	15272
5369	158
3429	3271
708	1383
6868	17354
6897	2788
2954	29627
2788	8880
8545	12853
8569	30635
5700	24835
1001	5549
1146	1096
60	24900
9681	19885
1369	8878
9415	21197
2713	7623
6389	20384
3550	19695
9946	768
947	9854
4444	806
4033	3990
3130	31379
5530	1664
9793	23837
3111	3066
3574	6407
8408	22931
5490	121
3969	16662
4407	4483
1504	22257
7140	2829
1474	26449
9958	24975
9605	22944
1833	1747
7537	14205
3536	17708
8566	7343
6319	23746
4356	4418
7619	16202
4307	3881
1428	1352
9215	13755
2813	10920
4858	12946
6634	15017
4106	6578
1954	5283
8441	1279
8303	22166
5409	10399
4804	24725
5116	2670
7977	27208
3304	2183
4465	12125
6746	772
9863	31389
6021	9180
6877	23508
4404	19270
7001	20723
4322	170
5220	19213
5458	11301
4044	20360
9419	25910
3109	6984
6167	11172
2365	28884
2732	27595
7356	9263
3077	1924
4183	8214
8290	25016
426	415
3807	3716
5630	12695
3835	3756
8390	20134
4303	357
4231	15094
7823	482
3770	1394
7065	22984
1659	13532
4682	24366
4968	5206
9768	3425
7379	20547
4891	5111
1741	3974
5229	5559
2668	4616
139	136
3149	28042
4284	10624
7354	13945
2183	6361
4132	2564
3011	2870
4864	5079
1897	10866
684	10347
7621	9969
7213	250
6708	30016
7410	16407
950	16836
9068	18384
4670	21274
41	40
4627	4773
5865	31294
138	1857
1086	10519
5620	15875
2728	22519
6420	1085
9312	16629
7053	29822
4231	15876
3641	31297
5565	21288
4885	12936
1691	25513
4530	4646
3749	15612
2506	29996
6688	7913
5518	918
2776	11265
8381	12468
5337	146
2421	22933
4666	6504
8997	14862
3629	15406
9136	15553
530	17208
1600	1523
2489	700
2273	2156
9081	1835
3961	19524
7552	9740
5609	14869
4555	5827
6206	28796
3349	20278
8848	14214
2828	30091
3659	18693
2375	2251
3142	2987
5056	11969
7703	19360
2983	9376
3332	25045
6960	28481
5175	18787
3398	25179
2824	2808
5269	17498
606	6204
5942	2278
9090	1233
2975	30873
5251	17358
3960	27702
4757	9704
1689	8727
3409	16701
2349	2216
1181	1120
2907	1878
6566	5754
5815	10641
5234	3068
7901	10735
9951	24715
4708	1669
453	19152
9253	26222
5489	13037
9414	17923
1719	26827
2485	21914
8885	18066
1368	8224
346	332
5001	12622
7705	22541
9147	515
1321	765
474	8898
6610	7782
1296	1230
727	700
981	28233
9617	23591
9282	14877
3093	22470
199	84
728	701
9445	29729
4090	496
3352	7330
3783	21537
3496	2829
4703	19932
4276	16845
9917	27239
4736	26417
6163	7162
3672	10846
9927	24026
9391	28285
1425	1350
3087	24883
2647	10585
204	197
5594	6106
901	98
9380	17053
5841	25520
5222	16043
5965	6675
5891	30847
8034	6554
8578	20261
6128	3125
4376	23959
1503	1420
1027	28584
5201	22705
2329	12001
1495	12302
4567	29305
7855	25485
3977	4381
4735	4906
3584	30282
4758	18782
7505	22173
432	1379
7890	21500
5976	15304
5208	4852
2969	2827
4857	11357
4310	1074
9747	20654
6915	8291
1158	8571
8173	24612
7237	806
1988	150
8958	4717
9748	30702
6561	12793
3678	20321
1669	1577
4269	4310
1282	26519
8964	21444
1694	19719
4224	10630
2608	1946
1176	10433
6599	18262
4832	6074
1750	1666
9220	9750
9724	21661
2982	9145
2467	12381
1612	23155
4591	1322
1103	28890
2970	891
4053	4018
4299	11638
649	1057
6006	6746
6383	24013
8178	96
7168	8818
7600	9903
1588	1511
6088	6850
1325	4413
6318	29050
1946	10298
2185	29422
5162	1047
7299	9128
7015	22285
2684	2559
570	557
4549	9338
6503	26566
7766	1835
2913	69
7770	24494
1361	12450
9029	17156
3558	3427
5341	6532
7473	14115
2225	7455
2489	12763
1611	1533
3697	11308
7939	18704
711	837
6904	927
4187	4389
3837	16886
6574	7728
3373	14151
5595	6109
9389	17105
1618	496
5424	24541
8881	20609
4544	796
3750	10413
9959	31001
3760	3654
1777	21703
7572	13220
5021	5274
5995	8443
6453	16075
223	30462
739	6780
4158	27738
1655	2620
5798	8630
4739	23717
1321	7359
2632	2511
3668	3560
8891	16771
5408	10341
1544	29280
5069	10525
90	16289
6308	7261
2735	15851
427	22007
2186	2066
5961	26775
1592	13554
8354	28845
5367	2439
259	1706
2666	22437
5723	16314
4467	19379
2965	9686
1166	2584
730	2414
139	30021
652	8486
1155	2950
6377	107
9942	3881
5983	26278
1244	1178
8763	749
8525	12913
9424	765
7559	98
3168	17062
9932	26853
4911	10706
6112	7588
6923	84
2417	7790
8093	1126
9001	24995
4895	29744
7522	19
7415	9389
2994	751
1679	10900
4627	5148
5129	11160
8173	11504
2322	29361
6723	3615
8387	12324
891	27012
8367	25965
4528	26226
1353	9542
34	915
431	8479
216	209
8940	23878
3783	11019
7692	10164
6331	3356
5322	17937
31	5075
6484	19011
3185	29882
4202	11290
1004	26671
8695	22928
361	21234
5456	11943
3317	32
4950	9896
5389	16757
7472	19424
5674	3171
2752	3305
3383	23158
5976	15384
7370	22832
3940	11872
9137	24450
6708	24470
6881	8241
2246	23299
9694	28008
9580	13890
2132	29086
424	11052
1416	31175
8956	21666
4111	28698
7156	6213
2580	9153
5992	7071
4797	23833
6444	20635
7709	1286
9146	15609
7387	26844
3532	29045
3384	496
80	77
6383	24010
5643	6179
411	31181
6960	10030
4435	4521
2978	30943
4117	102
3835	12156
4866	5081
8116	18924
7363	9277
3245	3092
5128	19
6851	9732
2667	6665
733	23593
5150	10881
6474	7527
6159	806
4442	4528
2164	14346
5721	1239
2255	18547
486	470
3817	5262
9803	1046
5985	21879
2797	14648
769	3066
4818	7724
4516	949
5518	1053
3226	4827
8906	14497
5642	3129
3861	9028
5453	1406
8683	18408
7626	3231
2127	27535
2653	837
9762	3212
5306	19744
1221	1159
1515	1431
9151	2197
1407	25245
4986	1495
4503	4381
7901	15143
1955	22051
9604	2907
2159	16387
1291	29913
291	296
2115	28274
3208	3058
6996	149
4157	30508
1355	2866
1044	4059
3845	2222
4174	1784
9116	5657
7410	9380
297	18525
6209	21901
6383	24003
1477	11282
6818	21331
6599	20848
9983	26910
2637	2516
6188	278
6335	21935
135	7826
5834	14607
6345	7827
6354	9217
8741	27233
3378	3449
4460	6071
5624	6152
9509	18156
2902	3291
9529	25389
3382	3224
4139	3180
7938	18696
2240	8701
949	18419
960	22943
2763	12532
4002	20515
1888	18046
8247	16915
6172	22587
8241	4722
3749	515
3488	65
5917	30970
524	513
4671	4820
7968	13949
2194	8515
1398	11545
434	357
6030	12221
9156	19595
1176	29568
5309	5669
5941	11484
2732	12903
4975	29212
2050	22475
1663	30279
9151	149
5085	27914
4368	25746
4505	4610
5680	12655
9217	1052
5444	1500
367	334
8123	16231
3364	349
4867	12897
7095	28029
5310	13116
3146	2391
6779	5924
8146	18984
6441	7473
2709	4222
5385	27430
6073	9796
9440	858
355	7668
6724	22432
1287	1212
3971	13189
3951	84
2492	8526
713	13143
6998	5754
4454	14840
4060	11730
895	5797
3428	6158
8688	13625
7829	28809
2518	1925
1084	1037
3463	21184
4517	24086
5318	20550
7031	11283
5722	19154
5489	1197
98	95
3460	3301
9352	2711
4401	4242
431	12257
1897	25220
4589	4725
2039	18663
5992	6723
5239	3076
6052	13280
4909	16359
7794	5176
2383	2271
2266	11624
8358	1894
4282	27485
7346	24979
4649	23745
5677	2711
2323	921
7594	1406
3237	30876
7019	16951
4965	9509
6947	8364
2780	19406
6838	8144
3159	24313
6612	12452
4176	12760
8524	12761
2050	7947
9508	18135
257	8665
453	10425
1337	5085
9482	84
7754	10292
6821	17933
5382	30133
6558	107
9735	20413
905	15167
5978	24289
471	24392
1049	999
5743	158
3800	3715
8850	14219
3079	27317
6038	9752
5781	7836
9212	19415
306	27781
2440	1612
4463	20825
4452	69
4776	30621
6129	1279
3026	746
648	22490
4089	4061
1040	3316
6145	12908
3413	5924
9144	28620
3012	2871
741	26957
1219	1158
3771	402
7869	6721
5651	15105
5293	21295
4695	20911
6529	7630
9489	18819
6295	7223
3396	3235
6319	158
6296	7225
925	3136
2555	3489
548	3081
804	10739
4932	5159
6728	2564
186	179
9143	17527
5028	4540
5483	22219
7942	10844
5961	5106
2856	4070
1540	13517
5031	21711
1861	1770
8522	19703
1695	1612
5673	6227
2151	2043
352	5488
5138	729
5055	9
3007	5550
5039	1353
5487	18355
7954	16377
6256	10318
1012	13051
6054	13255
3540	2066
4072	6708
3630	318
252	257
28	833
9792	21204
6756	21016
4427	4512
8787	23783
2912	1632
645	4539
4458	8172
7220	4379
4894	16547
8555	27094
6596	23605
7330	9206
5092	1397
548	14611
2850	1925
9742	24890
3811	3289
7567	8457
6456	7503
9246	349
874	8275
4203	7576
708	680
3879	2439
9441	22626
3578	1501
4745	12849
5580	4857
6875	1609
7431	713
5585	6093
5443	2911
2218	7737
2837	32
147	14658
3107	303
4316	12064
9703	3721
4127	4104
101	6223
4528	4643
1291	1803
7015	12312
3747	15936
7165	10513
2295	11663
1394	14327
4847	11242
3936	3866
5219	12884
6737	24554
1566	1488
9387	17097
9872	29563
2691	2569
2099	14846
1140	27716
4841	1049
7112	24583
5330	184
819	785
5942	13491
9952	30132
9056	17971
5125	4810
5783	6409
2390	21742
5214	20167
5306	12874
1108	16300
1627	2251
1248	283
4891	10523
2435	24865
7639	10008
5626	22777
5506	19
6771	21606
7848	10564
2800	8148
1633	1552
6896	493
929	886
1936	23866
7121	17043
5056	6052
2637	5750
6585	30122
3157	11701
5620	10185
3192	14806
8180	835
4349	21049
800	84
2985	9325
4107	2591
8212	11620
7856	29435
3496	3347
2042	24872
4345	4404
4141	4125
1079	14471
5906	21424
5559	21926
2168	16895
8477	17174
4575	4703
2941	26887
6691	7923
4459	29558
2762	19791
6974	18653
353	7674
5398	9524
6319	23611
4074	25493
1782	1697
3644	3531
4254	4282
4161	1924
6981	27320
2277	2156
3400	2564
3783	22819
3935	6175
2813	18084
594	581
1094	20760
15	1867
794	761
4361	27297
7535	10269
9013	27622
1331	1606
6734	7998
7801	27546
7934	12100
8833	797
8726	13800
4222	11405
8529	12779
5011	23744
1832	2816
9490	18807
5676	14131
6915	9904
5996	6727
6508	7597
3392	18061
6092	12227
5291	22710
6467	11851
9829	18670
4314	8938
892	30060
5515	153
861	828
7965	14096
2674	8366
9154	27036
192	185
7259	12036
2463	332
9844	6091
4503	9473
9945	5056
911	27267
7328	1946
9469	29799
3960	5054
2184	31051
7965	15923
612	593
4697	4856
6750	14295
9034	15024
6044	6807
2619	2501
6660	12790
5193	6087
1888	22001
1473	17906
1737	18451
2341	9
3626	334
8654	21659
5972	28116
2579	5440
7334	16146
5015	17723
3780	429
6773	20230
4757	11107
1732	19852
9382	21026
4521	18753
6900	7547
1541	5782
2343	20566
7687	31201
890	7241
476	30578
2285	8303
1532	1449
8011	11000
762	17890
177	171
522	202
6220	31271
7769	28639
4622	16999
4880	5101
8682	13609
2473	7334
5586	6094
9218	26060
8962	15434
3930	792
4583	8358
6984	26522
7999	21385
1569	19707
2119	29450
352	28047
5732	22493
5973	6692
31	13122
971	8193
9372	30043
9177	15799
3823	12942
8694	21531
1852	1764
9278	16396
1351	1273
4888	5108
8226	31361
461	27361
7478	20140
7691	21859
2154	12624
8661	23125
1637	1554
4909	7126
5038	11276
4985	9363
120	1995
2262	25120
9957	24948
4740	4910
3094	2934
5442	5878
2156	10341
9633	11567
6955	8375
8137	12758
7573	13209
1267	21494
3672	23321
5418	20020
4305	12917
5383	6738
8326	11997
215	2813
5032	14172
8222	19490
3300	1617
1337	5177
2289	2895
8933	30922
2629	1835
3754	3647
8632	13327
5485	13678
9893	23962
2657	2537
4721	4888
2113	18568
2845	31305
2206	2102
6538	12373
874	817
4244	17167
2743	11
1856	10817
8502	16448
2500	28717
4881	29583
9420	31040
5900	14175
2016	1901
7691	10157
6742	8106
3381	26069
3066	1550
4621	32
6360	6303
1129	24248
6880	24111
4242	15295
1129	16508
8091	28195
877	1049
4615	6215
1750	5076
4427	265
5537	22970
4266	19475
772	741
9348	22507
7619	9155
7811	15234
3594	16942
7106	21254
6108	493
7973	3081
4926	5154
152	8706
9736	6711
8910	5236
7457	10712
8217	584
5240	20152
6303	4379
7813	18984
9007	5612
7204	22859
8708	28873
9297	116
3686	28227
5735	7300
8580	26899
6279	25186
421	3993
5321	773
8259	11764
1997	1884
1775	18293
2889	10244
5261	13934
1094	4080
8008	28952
6320	13100
8097	14477
8530	16161
7173	8823
478	462
7156	22668
2277	2537
9353	5445
6392	23502
4801	5007
4639	14982
5349	2995
6451	21950
9103	27577
9423	21883
5278	21997
8836	17811
3442	5322
9705	472
3931	11658
4332	841
3620	3028
8780	893
1615	5
2899	5202
9086	19025
4673	9723
1060	3180
4727	332
4570	28745
392	10371
1078	2117
807	773
4566	2238
1094	5386
7531	10861
6734	29397
2625	19318
6906	8274
9763	30665
8330	12020
4720	10288
465	7176
6963	8389
4412	4496
7447	3143
3929	27978
3439	26138
2933	21121
938	25994
3415	8146
1411	15197
7189	921
3473	833
7835	1129
1538	5723
4201	4194
2080	10111
5906	6602
2434	30068
7746	25604
6317	14514
7804	11911
439	427
8024	31180
9899	27713
5409	10395
800	5985
9925	23900
8111	19770
3592	4025
6401	7404
3037	6708
4199	7710
9840	23418
5458	15767
1213	7595
7403	5
8100	2809
3000	2254
8544	21774
5592	19966
4208	4208
5285	30332
4837	27242
6240	4339
4597	4733
8136	28121
4397	5
5163	20036
712	20165
4456	22719
1543	29983
9071	8925
1947	8801
6683	16443
4300	5380
5147	5422
4461	1242
5362	15272
701	1018
6518	7612
3001	2855
800	2971
9548	19831
5068	5325
4743	1835
23	793
8804	29845
9976	8818
8033	21653
2026	20346
4515	30489
9214	17887
4658	23299
9378	28635
9847	21984
9884	2078
543	532
3883	16656
6986	17520
6305	7255
5919	990
6673	9268
3492	10553
5913	751
6358	15294
5264	5611
1240	1173
1495	7803
1519	16053
7520	9662
7447	28540
4083	8023
4918	15553
7399	20162
2848	15956
2885	2759
7439	22394
2189	2074
5674	23621
2050	4714
1658	6887
4872	28281
6113	2339
1682	6582
3068	19276
5795	24142
3586	22605
1974	21359
1509	4857
5773	29804
2779	2651
9886	24444
822	21069
1273	12034
8665	25342
4037	3982
9490	18822
6320	2034
3441	3280
8690	28640
6499	28825
4003	25935
9402	18196
9075	2047
6317	846
9821	21646
3251	8627
9814	24280
1681	13959
2170	19632
1441	18767
3893	3819
1528	1447
5655	17881
2469	12787
9701	27410
2474	2359
8611	23152
1405	24570
6639	7829
6408	15429
8742	18432
949	1286
9067	24678
4773	11076
5040	16636
6266	23229
8246	2897
4806	22400
6340	20502
4150	22968
5354	5592
6218	29862
7731	25438
541	530
8727	13801
448	29812
1179	746
187	4651
47	46
5537	4724
2039	12966
1116	27161
3974	11276
2688	2047
2812	4329
5661	1868
5983	10928
9082	4070
2356	3840
7720	10229
4682	24873
5343	1803
8717	5580
9292	16520
8326	12535
9081	16431
1542	910
1341	4080
8351	22313
4585	1271
4078	19725
6381	21124
1393	7033
7368	924
6604	7933
1571	837
7547	28444
5256	14066
5958	6662
6180	9299
9863	23568
8943	16819
558	25201
5698	833
8670	1955
1305	30450
3634	842
4141	8452
934	3581
1334	12888
5079	29424
9391	1894
3036	9896
6382	24524
4920	22466
2930	17235
3479	3324
8306	11924
4201	5163
2334	23926
6727	13996
4290	4341
1977	496
4972	20463
1429	1681
6596	20891
1096	1242
7350	6751
1737	29741
6884	29599
6661	25169
4471	2656
8769	17071
2381	10405
5406	7922
3956	21944
1004	10319
8358	4176
6979	8412
2796	2829
169	166
5325	24258
2202	445
7187	4516
848	815
3400	908
9598	26868
1977	2157
6180	158
3761	3655
1004	27735
5225	25153
6580	27699
6210	27164
1087	9018
7553	12190
8077	3626
5244	15080
711	7005
8547	21053
7450	24421
2580	2463
5872	24058
6673	19517
4695	28535
1104	22252
6493	7567
3769	3664
552	539
3249	10453
4449	1917
3478	2926
6218	28842
9261	24940
6122	22787
2999	14167
3098	493
2024	1910
8121	3031
6189	1126
7975	15904
6383	24007
7612	18963
5365	12029
5850	21924
9853	28724
3240	6151
4083	8337
215	14055
6315	18858
8804	18855
5298	7813
6069	989
1045	20536
9005	12720
7903	10741
2942	26217
6752	8034
6361	7357
5908	8542
8092	11241
4342	13519
7121	1926
9279	9370
3337	1047
3192	907
5941	21169
6780	29015
6629	7817
2843	2720
2781	11269
6265	7152
1035	520
4015	18769
6383	23977
6911	8284
9843	21932
8725	2339
2914	2791
4113	4080
700	672
524	12607
2213	3750
3691	8720
7164	15430
3886	18319
32	16342
1487	1403
832	4862
1338	12653
7178	22674
5954	99
1714	28030
6446	6909
5219	11045
4796	17191
8915	1876
4550	17658
8965	26339
7250	25048
2858	11384
3037	23607
5394	23193
9745	22301
1389	6217
503	489
4778	4430
1348	472
1924	20424
7455	9962
4194	1878
8206	11583
200	231
4418	265
9817	26191
5351	9611
4663	27137
6117	3122
4359	1598
534	18369
1183	9066
403	8962
1954	26802
7210	2012
2035	23123
7565	13275
9473	25699
5483	5934
6659	1917
7122	8920
6655	7855
3374	2251
7337	31088
4740	7807
1655	2883
6926	21205
3038	2897
3366	12825
9438	8148
5098	27143
6319	9679
4254	1632
7397	49
2020	20555
5994	4724
2091	8762
1323	9980
8518	18927
1035	13039
8318	170
9584	18763
3521	9579
944	2734
321	324
8728	13804
3968	1191
9405	17264
2434	2320
1860	18446
949	18808
4017	13952
3870	19892
4201	29527
5741	30976
5635	30536
4642	21915
10	24959
3488	19894
6163	17058
328	25859
1240	9137
9077	15270
6439	7472
5552	318
6148	29531
2842	2719
3352	806
3748	1084
7732	28562
5841	6121
9774	30355
8186	1353
215	28422
7559	12189
7575	13222
517	14083
1359	1109
1466	24964
3213	19815
9186	27884
7375	9300
5719	6288
4642	17888
3825	12025
2936	2813
4661	27990
9532	30928
4116	27506
2648	2529
6788	15554
8856	27326
3009	2868
1471	1387
6970	11798
2432	18960
6493	25411
1780	1695
657	19603
3969	15754
1599	30545
2416	2299
4562	2884
831	18107
7579	493
1185	1133
3773	3666
9553	2737
3464	96
9855	25401
187	104
3898	3827
106	6721
898	2082
4935	21858
7443	1087
2861	10943
117	23554
1877	31218
5187	5481
9376	1868
2198	2080
1806	26530
941	8353
8996	17889
3916	22133
8874	27526
3917	3848
9937	24255
5880	12583
4638	10675
6281	15272
89	20263
1899	6779
2424	7386
4458	752
5761	6374
9361	18948
1271	6251
1860	23575
3484	3329
7560	12223
4022	14211
5564	8960
6660	4688
7087	1917
3086	891
7167	501
3122	26384
5528	5964
8218	11641
8592	25149
5456	13527
2997	2196
32	5249
9153	15648
4401	4474
4513	2542
2273	9948
8007	27072
4950	20615
214	212
5636	2385
8064	21041
8683	18418
2709	23007
8936	25467
1599	1522
2987	2843
2055	31081
7174	27050
7346	22147
8156	28601
3689	27584
6205	30014
8208	9750
5373	8404
2587	2468
9418	9059
8929	14561
8642	23577
202	25656
6595	5660
4162	806
8104	4857
887	848
2666	27056
4487	4584
1802	8184
1669	30295
2189	21449
5717	17538
1686	1604
5800	5657
9635	493
9364	26330
5286	5640
7527	2790
4574	9081
3711	12122
1053	1003
712	16449
5016	9244
8521	26760
460	1286
5199	1084
6444	12580
8178	20903
6725	15557
852	819
6643	15005
5635	5786
8527	138
636	610
8926	14555
8225	27417
2203	2085
5322	12022
2835	4703
9983	149
1664	27986
4228	14141
9273	27729
2778	785
1637	5106
9882	2034
2613	2495
6714	31320
8343	12155
6682	7903
2362	136
4663	22594
2039	16571
361	25793
8084	23576
31	4989
4470	12666
8909	17678
3445	1740
3588	1191
4292	9338
5613	3231
2434	18641
5205	9260
1351	3460
780	1795
7151	8780
6746	10412
9849	10050
907	19289
6756	3303
1506	9991
8006	10989
9911	27932
4094	2391
5791	17967
8203	25503
265	142
5714	16626
5152	23126
2710	30427
2027	9211
6834	27179
903	4062
2326	2196
9485	25191
4217	6219
1295	1218
4713	6275
3897	5815
9257	16291
1788	17844
7895	3303
8144	27115
7117	751
2434	9516
5253	12977
8263	7944
7461	1924
351	8363
6741	8008
4424	13830
5838	6497
9698	25705
6247	11262
7431	5990
4915	5142
3501	926
9318	16661
4669	6943
6331	8500
410	403
9009	916
3191	3039
1246	30046
670	643
671	644
392	5674
6914	9152
469	1815
1893	24603
1805	14208
6683	19601
6630	24793
3428	3270
3868	12106
6734	18011
6067	1581
7234	12166
4025	9391
2669	2348
4858	2767
9989	27126
2322	13805
8994	12699
6286	10093
3466	25903
5354	9462
5468	11335
6490	6271
2473	7931
9468	28223
6034	9793
7878	10679
6154	6925
5849	27777
1111	493
2802	4653
2644	11102
6197	20745
5219	7352
825	855
4898	15303
4300	496
6673	17517
4820	5034
6225	3306
2967	2826
4679	4214
5127	23629
2627	2842
827	795
9200	21438
4012	3962
6012	6754
9674	892
4282	152
4211	18573
5349	5737
2809	4071
378	4594
7291	15076
7608	9905
6540	20194
261	267
991	30407
6037	9804
3098	13899
746	14300
4146	16983
2432	6448
6371	17149
3051	916
4304	16703
9585	5754
