actedby	actor
11260	51
6119	1435
14918	631
15358	851
15570	184
1842	1246
5250	228
132	130
13523	1683
4220	528
10745	1624
4085	1285
3324	504
13283	1786
21	21
1654	1162
5326	617
5359	1376
8649	476
39	39
2689	1163
2877	137
8556	1795
13085	1240
12578	1661
13663	942
2682	1504
13263	594
3381	1508
3319	1141
2362	1135
11377	1439
16235	602
2638	75
3610	693
13027	903
7435	1438
10109	1480
16285	182
5089	1676
1846	1248
14491	57
994	819
4110	327
2570	1125
2455	762
15524	920
10644	1988
15886	652
6619	1576
11586	1850
7891	1375
6218	1930
14810	1880
6592	1811
14880	790
14295	881
8192	1899
16304	853
9085	914
15549	1438
14123	253
14309	765
2269	1404
9285	753
6516	408
9427	694
10534	660
10224	119
16150	165
1841	895
10404	1448
7609	1205
15800	1902
13032	1412
5314	850
3227	1461
3213	47
13779	1731
464	433
6029	811
14056	1189
13735	1741
5141	295
12287	541
5469	1470
6848	1043
16658	1396
9211	397
11149	787
13726	1087
7143	257
3818	303
12720	818
12326	1678
2252	921
16303	1455
12453	591
15331	1575
4162	1143
3362	1654
67	66
11394	401
2379	1437
6908	319
13455	1959
9934	673
5815	1604
12238	1881
12545	1724
5727	989
6489	140
8883	1948
11981	947
9039	1459
5000	1322
291	280
6958	819
1147	13
16280	664
7129	325
10956	1517
4016	28
8309	1575
14977	512
16630	1218
8804	390
9733	1268
15272	734
9011	59
16615	1932
16119	500
234	227
16091	1203
4314	499
15459	844
3560	1693
1218	756
8917	1113
9041	311
7488	1186
14704	644
15862	1819
8196	752
10661	837
3996	178
7099	1063
725	632
1699	644
10719	1838
6082	576
3845	1624
9785	1022
10090	452
12553	1391
12776	411
5904	378
4231	1786
10551	196
11173	378
4273	1615
15608	1910
12385	543
2676	999
15931	929
12420	1863
4489	1283
9835	105
47	47
15257	1527
4450	1035
12877	484
10452	1838
9684	1315
15060	1220
44	44
12617	251
6955	1358
10969	473
9148	1250
8628	1533
1793	1227
8550	1419
3031	907
13810	1426
2244	1353
13852	733
14221	1459
8447	1206
11525	1495
1859	975
5880	172
9448	1329
12463	1750
10715	1544
2497	876
15311	521
4980	1072
16108	767
8822	1100
8134	1809
5561	999
16244	1695
7463	82
5174	1561
851	721
11196	26
14994	1893
9003	103
1839	1245
6901	604
2105	624
14169	968
2090	1347
2201	287
5454	1714
1557	1119
4678	1828
13295	1299
1656	1084
13551	1539
4518	733
652	579
11433	1494
389	370
5217	1264
5784	736
8518	1651
5835	1553
11502	424
11822	878
7602	1658
6794	1596
11836	1066
15676	88
15565	1416
10260	1570
1341	628
13624	1493
135	133
4172	206
10687	1292
4540	765
16186	1559
117	115
13117	1108
8996	391
7589	203
1540	1110
12937	203
14976	1855
16616	1079
11062	1361
3765	835
9618	116
4031	1586
6602	436
2992	784
12273	1714
15641	144
4676	46
2074	548
2811	1195
6312	1719
16545	1943
1948	1290
11318	1862
14593	667
3546	1690
7230	164
11725	570
16610	1267
10923	1034
1145	895
8874	244
3926	1283
11162	57
15834	1334
4592	1813
3338	1646
13377	1875
12016	1231
6088	940
5	5
4920	85
8896	1579
16208	1115
11671	1488
8110	1003
14110	502
3896	594
16643	577
2002	1235
8796	820
1647	1046
15900	1140
5248	196
8671	1227
12546	1792
6040	1565
6184	430
15806	1425
9212	1526
9065	995
11399	1526
11886	1588
2739	1518
11876	536
4315	653
11851	1309
2324	1182
7079	267
1052	709
8961	1078
9603	1054
838	710
15998	868
4978	972
6195	1353
16523	1427
698	609
7581	1840
2314	1420
5831	995
162	159
11419	1112
6547	1438
7354	1246
5566	1092
3025	618
8995	789
16190	482
2784	180
1967	1297
14150	1508
16265	1619
4662	1519
13431	1775
11069	729
2904	1414
14457	682
12257	1655
8221	1442
8887	1579
685	599
11662	1339
1720	213
3912	1240
3057	56
9365	791
1640	892
9283	1282
10140	1844
16026	1271
16601	1254
9023	306
9244	1594
5313	1887
14376	148
13971	757
16144	119
14442	187
15582	1626
5940	1207
9504	1962
16063	1416
10320	708
14240	480
3301	1596
7385	1703
8210	403
8100	554
12435	854
14217	1857
999	821
13030	1956
12884	1966
1790	1225
8893	1524
11133	297
9374	1477
4753	472
4632	983
4475	221
9309	1921
5003	1699
7403	1316
11666	83
8336	1706
804	670
10864	755
7084	214
2727	671
12344	1111
16574	1026
3568	1410
1537	1109
15657	1584
13740	870
12693	732
11579	1848
9726	384
5046	913
4269	821
14043	1708
6999	1010
12467	1469
1396	458
12117	1624
2374	1434
9281	679
9877	1226
10941	1515
7783	1421
16686	1634
5543	70
7465	1465
8207	1377
9676	1759
10950	672
1092	259
15717	119
8363	119
11901	1172
13675	1519
1494	1083
11614	1644
14726	1798
1383	535
9460	1315
4773	1304
14235	1288
9801	1462
11868	768
8150	710
8456	1950
9620	1855
15249	1670
9016	659
14777	1813
10666	37
5980	1523
843	714
1473	1073
6216	597
3940	999
4839	143
2003	1198
797	684
8727	398
2819	756
12514	326
4506	1403
1485	52
3536	1686
2368	1433
11305	1112
11936	197
4252	1788
10267	565
1392	480
727	597
13649	1694
93	92
16334	780
1359	236
8300	592
15838	408
4780	52
12184	1441
8785	490
7068	1101
5234	1872
10759	1137
88	87
694	605
7147	758
5963	1398
2736	1517
13595	1907
10913	1630
7850	784
12334	1271
5767	671
10844	141
14199	134
14867	1996
6734	1494
12547	1485
4261	1525
15167	1844
4741	119
11460	981
9410	1050
15180	1065
11246	1017
12227	55
5377	538
12517	1954
4950	1111
14876	630
6499	1278
3314	1644
10721	1241
3255	1635
5455	1749
210	205
615	551
7289	891
2653	515
15021	1506
15858	603
15937	1037
527	478
16671	314
7486	1231
8443	83
6780	427
12938	1498
9936	235
5715	1535
1760	1210
3692	862
1865	491
3754	780
4453	634
7897	1271
4374	454
5240	1507
13058	989
3786	617
164	161
9099	1670
15399	1201
7391	1489
14249	1582
16708	1381
16229	462
3757	125
8701	577
3583	1190
13717	1656
197	192
9157	183
12245	492
15725	1565
6767	1953
1849	1251
9418	1849
4580	1105
3767	86
194	190
4561	742
3600	512
1386	896
7768	131
4012	1585
3256	596
6823	436
14691	446
9417	1728
5600	1848
15775	694
1420	1046
13286	847
4166	441
11237	15
12143	1538
1729	1189
13403	1841
4071	914
2398	297
14063	460
5407	1659
12213	1216
5355	963
10399	439
8868	815
12509	479
3094	1608
4279	1790
3144	1620
505	463
3606	1622
8039	693
11791	1386
8737	16
15990	1740
14655	1987
8057	1635
7537	1571
9172	1073
8177	512
4187	139
13701	431
13609	600
15629	271
16640	647
6434	757
5532	1482
16499	1012
8022	1589
12440	463
8090	1390
15566	1996
5037	988
14412	388
14599	1349
16327	1533
8813	1627
13656	1454
5020	4
11516	640
14022	1995
4665	453
776	669
51	51
6677	687
7788	1228
15037	305
15593	1298
12431	2000
223	218
1347	1005
2187	1381
12359	1028
6820	898
5375	1891
3463	48
8003	1339
11617	1539
6113	462
8202	1894
254	247
11006	1732
9947	135
10382	650
1757	1191
16174	462
6052	1387
11093	518
16317	730
1549	567
5759	479
4019	1319
12308	671
13750	1934
3151	37
4184	779
14789	1503
14565	1826
3632	1480
10430	765
10545	8
3636	743
13557	1742
76	75
11684	1536
8359	274
12266	1755
9863	1282
7058	1343
136	134
16681	1936
1959	1294
9722	1055
276	267
9259	1614
15473	79
14807	1247
13308	885
13687	648
13914	665
821	236
10277	1891
10690	1915
13351	1735
3316	317
16684	1882
14172	18
13651	1116
5074	874
789	677
690	228
6204	624
5814	296
429	404
13034	1622
911	760
11155	1001
524	476
1702	1178
7857	921
8286	408
8132	1861
10099	1185
2189	1383
5853	911
441	413
7062	603
3901	1730
3813	43
1853	1252
14085	1481
15130	1079
15327	596
819	699
14887	864
2610	785
6324	1068
10195	1993
8140	367
15672	147
8536	1572
9500	848
16578	180
6706	924
8667	1357
11953	1953
13141	1491
13327	808
12673	839
8779	913
2793	1531
12403	704
5409	1894
1460	1065
4710	1838
8265	1913
16491	718
532	483
2294	905
6891	1143
426	401
367	350
10159	534
4718	365
2693	598
10226	1492
5299	1329
731	635
8263	1975
15903	271
10464	1915
10487	163
3923	566
6895	1196
6395	1938
6404	1447
13233	1836
5610	14
2988	662
7480	1136
16566	1583
1660	785
14368	1280
5877	1819
10794	1830
1649	1160
7093	47
12187	1450
336	321
16383	1411
15132	220
12590	1428
5773	1626
3875	1173
7451	1333
8197	309
10799	534
13610	1341
15427	1869
4570	881
14396	1497
1564	1123
9885	906
9059	532
15863	1321
15169	631
2652	558
6832	1908
15234	1939
1713	1184
9095	1648
8653	892
8835	647
7472	631
8097	1775
14824	1953
6884	504
7417	1097
14684	1574
5166	751
15104	757
1320	171
9572	582
15248	252
373	356
9195	1935
16555	699
5434	1275
14078	1325
14620	1903
4002	752
15830	563
4893	921
13457	267
6065	1220
562	509
7244	1383
10526	203
12831	874
7649	360
16015	1720
10284	1169
6442	162
7932	711
10541	418
2935	1573
10742	777
14127	573
8171	745
8541	1986
10375	675
7701	327
14731	1947
10432	592
1024	78
8248	718
9064	639
4228	1784
9216	1987
899	414
13080	1054
13299	1032
2346	1350
15709	1541
13391	1599
2129	886
14557	746
10381	35
6879	377
1543	1113
5993	1420
7369	148
5270	1299
14439	930
2763	857
10976	1938
12030	808
15583	1519
4619	1624
9242	1210
14299	883
1237	942
15400	1963
7998	1221
5711	1547
10470	1456
9876	1176
2405	1366
4605	660
10006	366
11259	1635
16586	1868
5996	202
9903	1544
9467	1621
4723	77
5350	1888
286	275
4251	1561
7514	608
15214	6
2286	1410
2566	310
10501	1040
15059	1140
16652	305
9851	1454
14028	343
5802	1342
12162	1413
9186	571
5870	452
9910	1731
11603	1282
16363	1245
11879	496
716	625
8938	854
13709	1277
1646	1159
11848	1429
16045	1604
4883	1111
2860	905
7353	730
4043	1767
4629	987
8810	1965
9973	1297
11989	368
559	507
16344	1270
9090	854
4384	389
8608	918
7324	344
15175	501
4983	761
916	492
12285	1347
14699	1162
14503	64
14707	452
14223	1914
3521	1052
10166	822
7655	1398
904	44
14414	649
6818	544
7007	1732
9892	1301
5060	591
13091	238
12620	1004
1387	889
13540	624
124	122
6427	437
7665	1979
8637	1777
4079	510
4408	1385
1097	871
16534	1352
5224	481
10544	655
7992	841
8750	737
6905	730
13453	1745
4236	1016
13622	542
14755	950
12705	153
4040	334
12785	555
539	488
4981	1866
3673	1436
53	53
14835	1541
14251	1365
2511	861
7217	928
9633	780
8307	702
3067	949
4640	1818
2512	183
16724	1628
9800	611
10474	793
15921	586
11118	522
11690	1863
9128	575
4699	10
3598	1444
8756	1613
9296	113
16071	37
14148	1201
9262	1641
8742	1952
15885	114
13460	1372
13023	1415
3964	14
3593	98
133	131
11071	1006
11668	1825
9511	1950
3401	1582
13596	1885
13497	1754
7889	646
3171	719
6344	1152
5276	1883
3354	1652
4154	1767
635	566
4369	1453
144	142
14736	1620
13751	1370
181	178
1787	403
6246	544
8872	1933
7485	888
9170	1672
16090	936
4028	117
16226	1891
14325	1292
3155	1525
7049	704
6112	898
8190	1862
8569	1051
13658	1695
12477	374
7419	134
12940	926
15648	1870
6217	807
8708	432
11148	484
9464	1388
1203	925
6630	1146
9499	979
12166	1682
8759	1703
15941	502
9693	791
2450	627
38	38
8434	1769
10573	656
8293	1987
15567	1122
2731	7
10003	1973
9956	893
5129	267
608	545
15791	964
15391	1115
3008	324
14857	1493
59	59
5018	1870
5082	1014
6988	370
9982	1765
14153	735
14285	1181
14767	639
5785	1191
6514	1366
9361	1627
12723	867
1860	819
7939	502
13182	1510
3039	872
14183	1668
4924	153
7834	850
15416	1110
16088	675
14687	1286
353	336
10823	1946
11029	355
15018	79
9702	447
12110	593
14836	1857
11061	386
4493	332
1862	1253
8174	1714
1356	1010
3487	1678
2248	622
619	554
16507	1114
13503	534
340	324
1840	912
3774	612
12672	610
10335	839
1007	828
11358	1616
11158	627
1796	240
1496	1085
13804	1832
2089	238
11105	1026
11386	688
15966	1496
11230	936
6841	1850
3187	1626
6528	1805
15678	161
3802	1736
6620	446
8967	121
15847	160
16276	711
12725	1727
10082	1943
1820	697
16699	1803
5068	817
14869	596
3300	300
1581	836
16441	421
16488	1325
8113	1312
792	680
3106	654
14999	292
4135	794
11757	1831
12376	943
641	570
3370	1055
6578	1594
7659	345
9906	1837
3200	736
903	257
15051	1877
14455	1195
9818	861
493	455
8176	242
8837	755
5846	1908
8707	842
8933	436
3789	1348
4372	817
9994	1131
4158	1543
4392	563
5456	76
6552	1229
1257	232
11539	1857
12804	206
10186	1685
16167	731
13190	693
7979	1940
14160	1923
14450	180
10607	1985
11528	874
15243	1603
14528	737
8805	665
8704	1156
12979	1296
6279	355
1477	639
14863	9
6165	1676
3743	1274
12354	1503
7205	288
4349	465
4758	324
8239	1689
16701	182
13817	1829
2182	635
5209	892
2078	1266
10937	47
8652	105
4942	810
16385	1597
8669	502
1113	299
6209	650
4690	286
11482	1457
13959	1903
2124	1360
11748	1009
13147	923
10832	1937
10424	678
7142	1731
1686	55
5902	1477
9071	1153
11674	1926
6488	1911
10594	1071
7131	112
16696	1623
11563	236
14561	12
1350	466
2290	1414
11417	1864
834	707
6259	432
13214	281
15911	1902
5332	110
3069	687
13307	1485
11938	270
1784	785
15970	270
574	518
15313	323
5148	550
14873	1533
1931	1284
4553	167
9948	1712
190	187
12108	206
15067	540
10974	1852
173	170
14828	1208
4423	208
16231	169
12846	874
8318	346
14205	106
10094	1794
13046	621
2884	1554
8123	380
3607	665
15003	1720
8632	42
13743	1934
7202	1087
3538	478
12480	970
10240	1049
4623	820
3932	758
9623	1226
15199	496
10462	1491
2281	375
7331	1701
14875	1659
7718	1355
5090	100
275	266
7544	738
12613	22
6948	1319
9210	471
15531	239
8947	1685
3433	976
2348	1428
8528	1256
8078	1371
10705	239
12037	214
13044	379
4761	762
6661	482
2996	1584
6045	1252
13050	1157
14090	112
3640	1581
12797	1173
1142	892
11931	1064
5721	745
7209	1594
3938	1127
9874	74
2753	1444
15598	814
1706	523
2392	383
2502	1465
6197	1350
15343	861
9935	1927
13456	147
14587	1327
14393	1674
1492	1082
13084	7
12518	1309
15600	1018
998	820
6300	1202
5417	1533
3713	297
7381	683
16734	841
14286	446
12639	1677
4614	1577
3542	1689
6667	1031
7193	1257
1295	975
14910	1872
4856	1362
6375	1011
8946	169
898	482
1311	983
161	158
16142	1979
12510	1955
3693	1715
3122	305
1505	636
15683	290
16268	1528
5605	1905
5797	1538
13818	1833
10483	1461
2619	135
7683	1731
11355	570
13003	667
13499	1074
11265	1736
4308	1555
270	261
11119	915
14357	1821
15079	1616
3565	38
13502	378
12637	419
5914	630
6359	342
8227	747
9612	1058
11287	183
13564	1633
4169	1110
16301	1994
6512	501
15746	529
12242	1093
4600	1630
4650	1341
7425	727
15041	358
5778	1215
15349	904
293	281
2950	1297
11619	1210
7681	995
2191	823
10694	1360
4081	589
7505	1707
463	432
1667	399
11828	601
7455	1650
13981	808
6906	1176
9655	1528
687	600
10410	105
10219	1788
9131	862
2130	347
2486	889
13191	446
10200	1318
13198	722
3941	1240
15265	358
1534	1107
10986	1951
9705	423
6097	1453
11143	1456
5503	359
496	456
2647	28
16430	1578
139	137
14236	712
7780	1690
1969	1299
3191	682
12772	1684
11202	199
5281	1711
2743	1472
658	584
8308	1127
9151	796
14797	1177
4880	904
3615	1667
8578	841
14359	1277
10084	503
13075	730
8191	952
9487	1040
9477	1522
14670	296
351	334
7743	90
12999	595
10453	870
14115	1489
2412	944
3737	1257
11340	795
12523	979
12754	127
7624	1901
12981	1928
11028	352
7791	1764
10814	1120
2241	334
3183	252
3950	1605
15330	1253
748	649
9189	269
11078	1503
5506	1900
4411	1787
1856	451
7910	710
9352	1556
3284	560
13264	1455
2468	945
10294	1662
3079	387
5183	330
587	528
4262	1480
7747	1811
15979	1122
10086	867
4792	1493
3724	1205
9221	519
2070	360
5660	1789
513	469
1037	223
16089	1909
12436	1071
15443	1869
6566	1947
7855	619
5556	1335
16515	1482
3755	1730
6233	1291
12491	1471
3718	194
8549	493
9430	1791
7728	1345
16434	1515
8867	1509
6083	1238
1785	365
15154	1768
240	233
10971	470
11323	1239
8136	1920
3525	734
6838	1028
6898	1460
9008	1905
12003	125
15871	720
8331	1289
11940	1145
11456	672
5237	873
9771	1772
8705	3
8670	1718
8048	1581
11022	1168
16137	884
13051	48
14474	1
8558	183
6682	1137
14025	146
4733	1466
1441	1057
13608	563
13161	1912
11927	718
4439	1341
4294	1556
604	541
1173	909
10611	1184
11664	293
14174	1183
5330	1455
3958	163
12696	1164
87	86
627	560
14014	1750
12646	975
3927	1681
11812	1470
5813	886
8521	604
12809	1216
9929	366
8502	962
6154	13
11551	246
11967	1857
16621	1483
16227	931
6105	339
1694	1174
6496	681
530	481
8409	794
9786	129
16611	1672
12763	1893
7969	1533
3775	334
14099	1872
6267	146
11807	1945
3758	317
15232	993
7249	1592
13119	1175
596	535
3577	888
759	251
8618	789
123	121
6290	1916
5008	1387
10227	230
16476	1966
13731	1966
12953	1564
7916	710
16075	1836
4804	489
16689	1247
12995	1221
521	119
12515	1341
4823	1853
13489	676
7036	1395
8189	1820
4911	1857
14262	635
16034	976
8863	1488
10393	178
9569	264
7491	1585
11864	1887
1353	1008
8226	1297
10397	1962
14326	921
14596	1099
10232	1049
8544	69
13516	576
8	8
4906	1248
6445	1461
6009	866
4242	142
2268	1403
10698	1984
6696	1503
9019	270
10822	898
14233	292
12371	746
14750	745
7383	429
16082	1741
13661	1476
8395	266
14037	114
2780	769
15414	1417
13376	1707
8808	656
15034	902
13148	1525
3161	630
2016	1318
8454	898
15277	332
9871	1008
5172	1182
13879	1669
16377	1608
13949	66
2232	1392
7700	1466
7955	1154
6032	146
8798	917
653	440
7771	1931
10160	1867
16196	72
355	338
7529	815
9329	1060
3547	1000
13615	1807
13606	1768
11296	1972
11721	1696
11652	286
11370	1105
14614	1112
14272	1704
15356	1867
5436	1046
5173	1255
7400	1291
16633	1670
2528	341
4289	382
12811	182
6255	1909
12145	101
9124	1560
9484	35
448	420
1925	1184
12075	553
591	531
12302	95
10730	1638
12142	1097
2881	734
3624	1705
10102	1428
1513	494
7660	649
5379	1208
14045	1587
16454	757
4537	1810
8504	189
12081	1756
9911	1991
6185	860
15304	999
9402	925
7360	1076
13462	521
9944	1906
16029	728
16659	1813
10214	690
7389	1014
1987	11
7587	1946
4726	698
11775	413
13110	410
3833	1345
14049	77
2172	1378
3047	130
16619	1872
10565	1989
13865	1202
9969	1636
15836	479
3058	1598
16180	1902
9375	733
12365	1153
8869	1203
6985	452
8484	1026
11210	1081
13704	889
4063	496
13929	627
141	139
5541	69
6802	119
14527	321
13710	1984
5953	1411
11867	1691
7238	1749
7957	467
13669	1596
4052	1043
4183	116
10400	563
4959	238
6292	1377
12960	247
14955	1222
99	98
12079	1000
4119	1490
5724	1262
4182	570
3426	782
5097	115
50	50
6622	87
11113	1616
2433	1456
13816	1828
12873	767
3331	1363
13252	8
1379	1022
10967	769
13967	639
2259	222
14481	1707
14468	182
2555	252
4027	581
214	209
3333	321
1269	933
15031	261
3097	107
14241	1900
9747	1099
2474	906
11224	573
5419	734
15321	1367
5552	869
13600	1021
13954	1668
1290	972
16670	873
11833	711
12654	697
6938	1684
14680	1254
12129	82
13759	1271
12543	1057
6996	868
13539	645
8972	1269
3004	552
1974	1177
3268	1637
12968	251
708	618
13208	1327
5924	1029
192	126
7579	704
9634	922
10508	700
8246	854
4601	436
16623	1304
15294	1377
10513	322
11513	362
13705	1904
7555	242
14624	1408
684	75
480	444
16547	1105
5646	1908
9012	1439
4103	1233
4080	1338
8180	1097
11911	573
2874	1548
13922	1671
9915	1737
2998	1585
10379	42
8215	1806
13333	845
4722	324
16425	713
4752	42
806	690
11397	1186
10994	891
10482	1581
12503	606
1999	425
13177	1657
5231	1044
15796	1036
19	19
15340	1974
11924	1551
1811	847
13465	102
11258	1355
6159	123
10043	911
3342	1571
1365	1016
7375	1678
7809	21
14131	1003
3645	1258
12347	1277
8662	401
4912	551
7871	1307
14646	282
13309	1102
2646	617
10169	314
1088	164
8492	367
5264	176
12318	1209
4415	1416
5780	464
4454	1127
3410	1278
9104	1910
9776	1382
16409	541
3880	648
8605	665
1504	198
3078	1603
3509	1184
9497	1255
1767	477
8685	506
15673	1244
11183	627
10914	1373
16489	1005
7077	462
13447	952
8195	97
2077	540
12856	944
14472	628
13021	1646
9358	646
1289	971
12484	571
7918	918
8982	1464
12240	1853
9549	1962
11283	375
2905	735
1296	976
7184	717
10011	839
8683	535
5067	909
6172	1515
16401	771
9029	1433
9681	831
16482	113
15017	335
11016	1925
15929	1592
6933	42
12116	579
6417	1529
12668	1811
6557	577
8676	673
810	692
5256	655
2791	724
10542	573
6675	1228
5678	1859
16032	1637
9567	294
1055	178
1984	1305
7301	1439
8280	727
14905	169
14387	222
5832	1489
16040	1684
15732	1320
12835	195
3315	1120
8648	672
134	132
1370	136
11033	1292
4297	490
7946	410
11615	1996
1198	16
10585	1503
10835	986
374	357
6022	204
325	310
10810	385
13905	1808
14054	1676
4984	935
942	782
6504	442
8028	1864
5318	1849
3928	587
8304	836
4381	285
11529	1286
6615	658
11199	312
15756	1684
12586	693
13619	133
10211	1967
12163	1485
1884	1262
7113	1654
12451	1334
11205	193
7280	238
10504	791
12667	748
8948	1231
12581	1999
14879	1251
14260	1723
6635	939
6509	202
7069	1335
3347	187
6943	1797
11008	755
14669	220
4928	324
9714	1874
2431	1454
3528	1621
16331	1657
10657	388
5176	1574
15325	931
3836	69
7315	1957
3992	1510
383	365
12898	521
3172	1622
12159	1185
13134	1773
9038	700
15512	529
15221	446
10	10
10507	1918
6473	387
11969	894
16014	1969
9333	92
14848	1780
1812	1138
4697	19
8314	645
1816	633
9651	1680
1038	843
8942	894
2577	150
9434	1972
5719	1248
6658	1722
9598	472
6021	1903
14024	997
14583	1878
1312	984
8509	1654
14302	952
5823	716
6024	707
555	503
2708	175
10009	225
1774	394
11792	170
5867	180
1217	561
13910	1074
2271	1405
4586	1128
3589	1698
7703	1110
11717	1871
4259	995
8250	1325
14883	1159
3129	143
5215	719
14073	1246
16275	1407
6191	1550
13379	744
840	540
7949	1919
12602	1314
11926	227
16237	151
4694	761
6587	971
332	317
12619	195
5837	1838
5666	1773
12375	1625
1326	639
10201	1227
3453	1165
14041	712
2774	1524
15936	1057
8089	1067
16453	1528
15958	1627
14413	132
4657	600
544	493
13980	1519
10989	1697
1288	970
9698	837
12206	1635
9444	1251
10825	1719
13754	886
4389	711
14772	1592
6329	992
15870	408
14074	1671
1229	938
4896	1416
12640	493
7457	1248
13703	1666
15779	1230
2655	245
7856	733
2612	897
11654	608
6425	1092
184	181
14776	1533
5165	1390
4447	652
10998	1584
15166	41
1561	1122
1601	1135
8526	458
12446	1503
7179	1031
14992	677
13410	1704
3929	1753
14943	485
16493	476
13156	1142
6867	1595
4836	740
7304	688
8222	1668
9265	212
13323	1576
7090	1112
2159	1374
8641	596
3646	1708
1468	1070
16058	69
8121	32
13269	2000
9555	1509
399	379
13947	1197
1523	1100
1181	187
15677	1974
4952	401
1906	594
16181	458
4776	1846
2916	550
511	467
12932	860
6791	564
9279	1785
6604	1475
7931	1965
7080	1800
1786	51
9884	264
2870	1452
13504	1274
13724	1692
3533	180
358	341
15967	28
15848	1900
15983	781
16067	1888
14164	495
3468	50
10788	1998
2307	589
7506	1322
9260	1552
7956	1429
5123	768
4037	570
10519	474
2043	718
3688	301
6025	895
14569	1825
12328	500
13361	1709
14507	1155
13144	363
4222	1065
12582	1080
8358	447
13420	832
16457	1670
3770	145
13746	1516
14141	1494
4390	220
8873	1213
4125	593
4248	430
6928	1521
8661	541
740	442
16329	350
12393	884
9049	1624
11102	452
5986	599
9921	404
8794	472
9848	1559
1152	899
7876	3
3668	12
676	594
5272	1277
901	754
4407	1801
12193	824
3294	1444
6576	1949
6244	1295
5310	671
11948	723
1963	1295
13167	958
13	13
15874	1682
15207	467
549	497
14811	1867
3461	896
9277	1280
4659	142
12734	1758
12482	1415
388	144
2687	244
10331	1106
15866	980
12943	1563
6077	209
3581	1271
15602	1631
5855	1153
3202	1628
614	418
15342	274
6634	487
13493	14
2416	1448
10433	1319
5012	1246
16478	1213
1730	1190
968	799
11571	1646
5170	1355
11382	527
11464	1147
3689	1661
12299	1152
12212	30
11877	1946
1817	59
5427	222
10903	1290
11329	503
678	596
11103	1765
14009	1980
11274	518
11925	1608
11958	202
15076	980
11548	264
1929	984
3759	1731
3269	1638
1307	982
7319	1426
4949	641
6289	1427
5783	589
9640	1868
13006	1638
5038	1742
13217	1509
1071	857
7092	1850
9048	1389
11921	670
2756	725
7774	755
16426	993
10398	1290
14856	345
7218	1901
16552	438
10995	655
10000	1240
9058	119
8173	392
16146	1231
6725	597
11313	391
13975	1725
1322	596
9224	557
15638	575
5293	1390
1102	144
5558	1345
3488	1679
2342	1426
10107	1751
13067	1881
16577	1291
14625	1482
14274	387
12741	1107
14775	165
1970	590
11535	137
626	559
10853	1663
16160	401
1770	1214
6645	1259
11041	87
2417	1449
4210	960
7050	1955
16470	1976
10402	1303
6827	1757
15753	1962
5811	1339
4462	1547
9522	659
11712	1930
9868	1774
14834	957
13805	1841
924	581
13987	157
2634	830
13807	1823
15647	429
2599	1489
13654	1388
1533	1106
13053	260
7710	1564
5267	508
6534	960
8095	307
2157	375
8908	455
5374	836
6849	1306
12595	743
11497	179
12461	639
1804	1232
13948	1844
11808	202
13025	671
246	239
13787	634
9042	436
10354	1714
3664	386
971	801
7426	539
4698	709
4477	1238
13720	941
6979	1497
7909	869
2703	925
7917	1245
8211	726
13900	665
12913	166
385	367
10420	1375
3980	818
10172	342
3082	1604
15318	488
393	374
6877	450
7821	1451
10105	1663
15230	427
2382	420
3478	1139
1135	615
5157	176
9559	835
13135	609
11866	507
4029	762
12507	389
16568	507
7826	1742
10931	1283
5537	657
8345	1410
3719	1421
4360	1553
6850	1475
13282	1848
6690	1929
16486	276
14657	270
1900	1096
954	791
16281	922
5859	1917
1886	1264
1851	450
3334	821
15159	505
2045	1132
13696	894
825	472
15476	142
14267	1139
4670	1823
3491	821
9302	1215
14355	824
3502	1263
12952	568
4458	1805
11400	184
5261	1701
3952	934
8002	810
11888	1290
13175	729
7823	304
6927	1413
1175	188
11128	979
14283	274
14912	445
312	297
10259	476
16319	945
11908	1981
12476	792
818	698
8635	905
6862	1436
1867	75
8772	1983
5842	708
10458	836
7601	605
4507	1386
10079	267
6603	315
2418	1289
8562	451
4347	1293
15934	635
15745	1471
2662	945
13883	1075
140	138
3130	1615
8602	1978
14363	487
11139	140
8019	1018
16351	1301
5094	1559
10957	1861
4897	1784
13041	436
15297	1501
10912	972
8230	1985
11855	1091
14486	52
4967	144
7643	1899
16352	1432
13518	1102
14694	566
13623	1393
10837	1938
15571	1994
15182	1610
15247	1286
14044	794
7880	636
9519	1239
13761	1401
12874	1839
2674	917
7003	444
1977	1301
4819	1248
8052	1442
4398	1799
9115	1137
9297	1479
16540	1674
9798	125
5387	123
1882	1261
9734	1782
2194	1107
5164	246
6193	1359
13577	39
8131	1692
15254	268
3063	1599
13064	1803
8418	835
8914	1892
156	154
7680	1846
8965	1370
16525	1066
16571	183
16302	1951
3274	267
15385	1722
15832	600
9343	1494
13776	561
5934	651
14584	1951
15334	1579
3834	1250
10401	1116
1616	1142
2402	246
15813	1157
16282	1193
13742	1370
4852	1796
3574	1395
4500	352
10750	1982
14429	889
4812	1051
12141	143
5994	1047
11679	1869
699	610
7711	1460
956	793
7187	291
4093	1249
1133	616
13694	1408
12320	1082
6323	1286
13125	823
3207	500
13892	1217
7927	1982
127	125
12474	1430
1006	827
11875	19
13829	1524
16435	1893
7599	97
13859	1788
2576	1199
5969	1885
7977	16
4931	1057
7610	1384
16141	275
9378	525
10183	813
9730	377
11434	101
12409	600
16085	1256
10021	682
420	21
3043	562
15923	1673
3507	933
