roledby	character
10627	599
14967	11806
22747	17362
24593	1919
11485	9230
10867	8755
4116	600
25452	19218
8789	7171
4920	4172
8952	5813
20955	16135
21860	16729
4510	3848
4821	935
20384	15720
26869	7709
1147	1077
11598	9310
29635	3496
15091	11894
27070	20342
14261	837
24009	18269
24354	3251
1040	942
667	634
29961	3603
26288	19815
12181	9751
26889	311
3089	2710
12314	9835
21029	16188
16636	13031
22770	17379
21209	16309
26280	19808
4065	3520
8187	6676
17669	13755
16931	8493
21755	14232
23418	17841
20344	6576
3544	3116
12212	9774
25427	18896
531	503
25568	19294
22490	17178
7905	6462
7133	5872
14288	11331
20764	15988
24818	2372
15936	711
22750	2582
18796	14560
24237	1073
23381	17810
11866	9528
23906	18193
25569	19294
8319	417
8665	7074
29225	21844
27683	411
1720	1579
4294	1887
1454	1339
19433	15024
26135	19706
10796	8700
6947	5742
5003	4230
18608	14431
2165	1930
12445	5785
27702	20805
8569	6993
11740	9430
14211	11275
18495	14364
13132	10466
10015	8087
4301	3701
13427	10697
3490	3064
5874	4959
17739	545
681	647
8206	6689
18011	14020
3171	2785
17076	13324
26289	19816
25217	19067
3833	2597
10789	8694
14900	11756
16794	3780
17928	468
776	736
17618	13715
12276	9810
20532	2376
28858	21586
25962	19589
15116	3377
26188	19744
28984	4337
4343	2582
26634	689
5860	4949
12752	10173
27958	20998
10797	8701
16686	13073
25564	19294
4532	3225
12117	9715
7459	6121
13594	3603
6045	5066
17961	13980
18581	14417
3397	2979
21629	16582
7489	6141
18721	14511
24771	1768
3417	2997
25565	19294
4800	4069
22757	17369
29421	21986
28447	21325
28146	21118
20150	3
13094	10441
10485	8467
4790	4059
17265	1022
23972	18242
5931	4995
5334	4500
2608	2314
7085	5837
15223	3202
919	868
4980	4214
26412	147
4691	3990
15628	12275
11555	9276
14373	11393
24318	4220
19467	15055
17912	13938
14988	11823
16643	13038
13920	11072
13558	10798
18027	14032
27887	1782
15276	12015
3901	3390
19283	14913
6648	950
8283	1041
195	191
26560	19972
6669	3156
26810	20160
15695	12333
14685	11601
22438	17144
16856	13181
26071	4220
9113	7419
27955	6433
837	793
21745	530
28192	1065
2494	2217
19431	15022
23717	18053
23147	17638
21968	16815
8492	6928
27456	11301
21835	3149
16915	8676
10941	8802
20566	2757
25443	8919
10979	8832
25215	19066
7932	6486
9475	7675
20109	311
2056	153
23927	18213
9797	7925
25501	19259
21106	16231
15253	3240
29848	22299
4314	3711
19564	15145
29451	22009
30006	22405
23007	17540
28765	21522
8182	6671
22820	8558
20220	15588
1584	1457
8919	1739
8366	6824
29872	22319
1833	1665
11644	9344
11871	2087
24603	18660
18453	14331
16262	311
23790	18103
28174	2167
24765	18771
23337	17779
28429	21312
17260	13450
4101	3548
12447	8180
20033	15471
28153	556
26389	3
21940	16797
17566	13682
18378	14272
22797	17400
1460	1345
10760	8671
6245	2616
15608	8368
15885	12464
19476	15064
30197	9067
10687	8620
19274	933
277	261
16308	32
13240	53
20935	16118
15527	12200
13393	10669
2646	2350
15141	11931
21166	16273
14709	11617
29061	21718
15913	12488
21456	16461
17595	13697
4144	3583
12609	10059
26883	1789
20745	15979
27000	20290
23077	6754
12353	9860
13478	10740
7968	2516
14429	11427
23161	17651
25190	19047
11168	3129
24577	1919
16410	12849
25377	19174
8022	6546
12691	10124
15257	12003
25597	19317
15834	12434
11590	2026
17925	13951
29735	22231
8982	7326
8923	7279
19127	14797
6284	5244
21088	54
11041	8879
700	666
11455	9205
10136	1843
21039	16194
23397	17823
14546	11500
24752	939
2174	1939
20561	3575
24801	18788
16454	12886
16598	13002
27768	1810
22201	16977
1249	1055
29669	4495
16620	13018
29893	1186
21078	16215
15824	12425
22083	941
11708	9398
3648	3196
18904	14644
25509	6433
5916	4990
8760	7147
14359	11382
17056	13309
3406	2987
5591	4732
7964	6509
15441	12141
758	721
8698	7101
3876	3371
27402	4005
19710	333
1649	1514
26565	19977
1664	1528
18058	14054
29592	22127
12819	10226
17291	675
29896	1186
16632	18
5146	530
16653	672
21843	16718
251	241
14686	1593
5983	5028
14395	11406
9231	7510
14553	11506
13871	11040
18660	2067
25683	19382
14457	11451
2945	148
11826	9497
13515	10769
6259	5225
16546	12963
1362	1259
29897	1186
109	108
17666	13752
24579	1919
4311	3708
21665	16607
15590	12245
20492	15807
12885	10278
13598	10827
3442	3017
16379	12826
28500	21366
8052	6570
729	693
12441	9926
21037	16192
27436	5061
5013	4237
8635	2053
7332	2216
6435	5344
26892	20219
22077	1615
29334	21921
24580	1919
15749	12376
10432	8420
25444	19220
4528	3221
889	840
4041	3502
21419	6983
6188	5177
14488	3251
15684	12322
23032	17558
20267	15628
20597	4956
1733	1592
6143	5147
2920	2585
24581	1919
27817	20895
7673	6291
4210	1768
20152	1169
14548	11502
12742	4950
17066	13317
23436	17856
8781	7165
4132	3571
26203	2851
26150	19719
12346	2377
11449	9199
15468	12161
21149	2087
12337	9852
16624	13022
25220	1314
25559	19294
10737	8653
534	25
21936	16793
1335	1237
4098	3547
22914	17477
30215	22556
3449	3024
1001	948
7569	6203
8048	1243
24198	18402
1826	1659
23106	17603
5432	4590
15862	12451
28557	21389
6550	5427
22717	13069
13088	10436
26495	6686
4855	4117
18525	14380
11298	9083
23412	17836
3603	3162
20125	15529
3363	2948
24450	2171
2194	1856
16480	12908
15184	11959
30265	22590
12759	10178
22244	17009
3511	3083
12442	2922
11662	5919
26876	1789
26583	294
25101	6996
11940	462
1251	1171
14683	11599
2232	1990
20791	333
28104	21093
27951	20996
21792	2582
5565	4708
12240	172
8087	6593
17818	13871
25679	19379
14507	11478
30170	1311
16666	13054
14278	11326
29493	22041
4439	3798
15639	12286
25771	19452
13081	10430
23984	18252
1780	1620
26551	1564
2993	2636
13583	10814
13853	11025
27611	710
25096	18973
7674	6292
18410	14298
26587	2872
26803	20154
9163	1451
23232	17705
24365	79
26437	7
8010	2224
2387	2129
5975	5023
24284	18464
23874	18170
7884	6449
1690	1553
1521	1401
15139	11929
20803	16015
27401	20579
21001	16165
24611	9870
3266	2869
10413	8402
6430	5340
15003	1593
18458	596
20158	2616
15535	1357
4151	3589
11885	2088
24932	2788
7985	6521
27139	20384
5380	4541
6500	5386
24953	18892
16750	13121
25296	495
3564	3132
25294	1399
19802	15306
29046	21705
29311	21900
18743	14524
8973	7318
3416	2582
12399	4356
19193	14850
923	872
4698	1119
24017	18274
2116	1886
4573	3895
23407	17832
26152	4274
11061	1214
6671	5519
15439	12139
20796	16010
22971	1567
15812	12415
10434	8422
23730	18062
2697	2392
13630	10852
4789	4058
445	422
17211	13414
9216	7498
13893	1692
14381	11399
2364	2107
8107	6607
20517	15827
19043	14735
20279	15638
29022	21689
26309	106
15779	12391
29277	21877
9631	7799
465	442
11094	8921
30081	2838
2665	1257
26698	933
17292	7433
7990	6525
15552	12220
21632	16585
10948	8809
1475	1359
8491	6927
4842	4107
17037	276
22760	269
4394	3496
16340	12803
17458	13605
5836	4930
399	379
29356	21941
10959	8818
3204	25
24421	3356
1206	1128
1382	1272
12862	3579
11702	9392
29597	22129
17004	13278
29936	22355
90	89
14924	11779
22113	16907
5217	4397
27031	1718
2374	2116
16329	12793
17368	10378
23472	17889
19464	15052
25643	19353
2281	2034
12823	10230
21188	16294
18705	14496
4244	294
2465	1515
14912	11768
5643	599
28914	21623
8614	7032
25719	19413
25314	4636
8714	4300
12677	10113
16492	6608
25931	19563
6990	5777
19550	15132
1538	1416
5737	4850
13055	10409
7344	6021
27641	20760
6033	5058
15770	614
11263	9053
19246	14886
21471	16475
13577	10809
16622	13020
949	898
6576	5447
29674	4495
9169	7463
19355	14968
26303	19825
21764	16669
7482	6135
7118	5862
18903	14643
29681	22186
24814	18794
29248	21855
11007	8852
28383	21276
10715	85
8945	316
22631	17279
15418	12122
15856	12446
12723	5658
21071	16210
12657	2835
18639	14455
26353	19858
18587	8053
16007	12546
10677	3280
19154	10289
29895	22333
11651	9350
13917	11069
2259	2014
27356	20545
26866	311
22004	5572
26038	19645
8906	7265
23795	18108
27939	20985
22780	269
22810	17413
3074	2697
24327	15260
22170	599
12194	9762
18232	14175
21281	16353
20627	15898
23612	17988
1094	1034
6054	5073
13652	10873
19887	5101
21542	16522
27837	20913
1185	1110
2708	2403
17225	13425
91	90
26574	19986
13886	11052
29574	22112
23241	17713
16937	84
26462	6972
19007	14706
21119	16241
18996	14703
7888	1406
28724	21491
11020	8861
22347	17074
13078	10428
11430	9185
23907	18194
21431	16441
29552	22090
28420	21304
15205	11970
22720	833
28782	5836
29383	8817
26974	20272
17496	13636
29946	22364
24263	18448
11111	8929
20599	15875
7093	3793
11550	9271
25350	19149
3847	1782
5274	4451
18328	11187
24382	18521
403	329
3350	2941
18372	8481
5022	4245
13982	11120
6064	4590
24384	18523
4375	3763
18142	423
22018	8946
26214	19763
8368	6826
14801	11685
8663	7072
9773	7905
22889	17463
21486	6811
13841	11014
20201	15572
22984	17518
28959	21651
17693	13776
20856	16052
7610	2366
21879	530
26493	19931
25831	2795
14191	11257
13463	10730
8916	7274
22613	17270
23705	18048
9487	7684
22470	17168
20065	15498
9981	8059
23067	17579
11417	9172
28785	5836
2145	1197
27424	20596
10036	950
19567	15148
28048	21051
26702	846
1892	1715
26459	16433
2376	2118
16662	6170
21922	16780
9452	710
3879	3374
25646	19356
7173	5904
28786	5836
9839	7953
5755	4864
2201	1963
9449	7658
24419	9085
22754	17366
30171	530
6724	5566
13148	10476
14927	11780
21091	247
3844	43
27260	20471
6726	5568
28783	5836
2143	1197
26676	20053
16599	13003
28460	21334
826	782
18933	14663
900	849
25681	19380
6223	5202
21523	933
6680	5528
4850	1652
15250	4253
24066	8066
11596	9309
5750	4861
14296	11337
19352	14966
21813	4495
12226	1231
27300	20503
4763	4040
7987	85
21358	16401
10040	8104
1587	1459
25533	710
21847	16722
27013	20297
8942	7295
20980	16150
20778	15998
17574	80
2571	2281
16779	1169
10594	6053
7457	6120
15430	5012
28750	21515
19748	15272
21645	16594
17879	13914
654	621
13820	10997
2625	2331
12591	10046
28787	5836
18015	14024
9440	7652
13862	11033
18216	14163
14997	7088
4822	4089
9284	7544
28788	5836
3983	3460
16933	8494
1729	1588
3435	1065
27534	20679
2906	2572
13985	6036
23807	18119
3775	3299
1114	1050
14409	977
7249	5961
13988	11125
6001	5037
6469	316
3330	2923
2761	2452
16838	13164
5094	4296
3026	144
10937	2962
14960	11797
12816	10223
24887	18842
15501	12187
1002	949
19257	14896
29837	22289
17236	13435
5392	4552
25458	19220
18772	14545
7921	6476
2526	2243
29003	3867
14751	11652
2126	1896
26053	1110
17244	13442
17596	13698
14980	11817
13264	10566
8684	7089
15914	12489
28030	679
20916	16099
27125	1687
508	482
12476	9952
3616	3173
3165	2780
5796	4899
13610	10835
19536	15119
19944	15404
25334	19136
17721	13796
22100	16899
18908	6538
7949	6499
19844	15336
8114	6613
7415	6085
1108	1045
26076	19672
10196	8231
13889	4005
2644	2349
11922	9571
2355	2099
27516	20667
3768	1205
26489	6996
24141	18364
2500	2221
26919	4956
13930	11079
15961	12521
29350	21935
2832	2503
16576	2503
14887	11747
587	557
20799	16012
21734	16648
28077	21071
5669	4798
13321	3539
19044	14736
2978	2622
18832	14585
6187	5176
9579	7760
30166	2970
26986	4054
7382	6054
15238	3225
8199	6685
24570	1919
14886	11746
6115	5126
6804	5630
27685	20792
5429	4587
26868	20203
20939	16122
22305	17051
17184	13398
1374	1266
14717	4220
8297	6766
14364	11385
6026	1485
20093	15513
22200	16976
27312	20514
4019	3487
1925	1741
8465	6903
21056	11022
7471	6125
11824	9495
24983	18910
25914	19547
29849	22300
22525	17205
25783	19459
13534	10785
19821	15317
15898	317
19755	6989
22393	17106
10861	530
11478	9223
24007	18267
9664	7828
16784	716
11175	358
19747	15271
1630	1497
5511	4664
27051	20329
14781	11672
19609	15176
20079	15507
27853	941
14175	11246
16980	13262
20419	3385
2934	719
19589	15163
27282	20488
26541	175
19985	15430
17041	13134
18438	14322
7802	6391
14639	11569
23416	17840
7672	6290
2935	719
26884	20213
324	305
22255	17020
10242	8267
54	53
9690	1755
22213	16986
3916	3405
9162	7459
17407	2601
17117	25
18745	13490
23367	17802
10827	3474
8499	6935
19192	14849
8859	120
593	530
1434	1319
15395	12109
3843	3347
29845	22297
14990	11825
7908	6465
6118	5129
2949	1732
19862	43
7200	5922
14903	11759
26465	6975
18475	14348
22098	16897
4310	3707
29020	21687
22445	17150
9774	7906
28341	21247
11756	9445
11969	9610
3905	3394
11907	9558
3314	2910
22264	7088
28088	21079
8925	2377
18045	14045
24078	18323
23038	17564
25438	19218
19591	15165
4825	4092
14247	11306
29605	22135
1496	1376
9150	7450
16057	12587
9864	7973
27678	20787
1369	672
17920	13946
28045	748
4665	3966
2322	2069
8479	6916
613	580
21299	16368
25818	19480
29266	21868
1592	672
18004	14013
6541	5419
25279	19105
5490	4643
10126	8169
6716	5559
5868	2786
22775	269
24966	5763
11160	8966
2948	1732
2358	2102
24853	329
20253	15615
20852	1652
15793	12399
11079	8909
22727	17347
24403	18536
3120	2738
21425	16438
28291	21216
26301	19823
19187	5612
27496	20648
170	166
29955	972
6266	5231
2706	2401
21795	16686
13684	10894
23289	17746
18902	14642
27666	20776
18640	14450
24266	18449
19203	14858
12102	9708
7578	6210
11961	9604
23181	14746
20194	15566
16938	13230
23210	17689
23604	17981
6461	468
1734	1593
11119	8934
10209	2363
4308	2109
29997	22398
9988	8066
23018	12581
2518	2236
23950	18227
21575	16548
13765	10951
29051	21710
10897	8773
7308	5994
6675	5523
22220	16991
1801	1636
20971	12564
17569	13684
1520	1400
25951	19578
26129	19705
11463	9211
8227	6710
3997	3469
7097	5846
14223	11286
28387	21279
4183	1515
6238	493
23323	17771
27039	20319
26087	19679
9950	1811
4214	3633
20470	15788
11959	9602
9913	8020
16380	11536
19024	14720
11350	9122
10083	1669
17547	13669
27553	10189
7998	6528
23393	17820
22403	17115
21323	16378
4429	447
16147	12653
6496	5383
4296	3696
12458	9937
2631	2337
6405	5326
10035	8101
15811	12414
8972	7317
24037	18292
8282	6756
27652	1010
21167	16274
28051	21053
10387	1381
30032	22425
6898	5703
28735	21501
1427	1314
18999	8367
3781	3304
14227	11286
22938	1857
10661	8602
26670	4460
9974	8054
29280	21879
11283	1200
19593	15166
4860	4121
218	213
29928	22349
2141	1911
17746	13811
20144	15536
13873	1169
21177	16284
7279	5978
11269	9
2065	1840
10	10
23782	18097
10053	4832
15850	8238
458	435
29773	22253
16460	12892
14208	11272
17949	13971
22372	4770
18080	2377
575	546
14905	11761
9285	7545
14533	11492
8875	7239
29354	21939
24850	4100
25263	19094
26205	1457
13618	80
17192	13403
3090	2711
7865	472
14127	6159
27630	20750
24698	18723
7566	6200
19369	14981
7360	6036
10872	7088
6837	5657
24696	18721
4201	3622
16584	12992
23593	17970
7436	6103
7864	6439
20527	15834
10583	8545
10058	8118
19445	15035
4861	4122
18895	14636
13834	1599
13822	10999
17240	13438
8956	7306
3378	2962
16578	12988
17593	13695
22506	17190
785	744
14326	2941
29037	21698
16081	11910
25925	19558
7422	6090
22557	17226
27823	20901
12428	399
14005	11139
16735	13108
13501	950
5329	1087
22150	16936
24329	6966
6738	5577
2736	2428
25237	19076
21395	16426
3675	3221
3814	3322
19640	15197
21591	16559
21362	16404
13813	10990
1718	1577
16772	4314
1058	1003
8878	7242
13973	2788
13280	530
1439	1324
18735	14519
6839	5659
4027	3486
21528	16514
23113	17610
17045	13304
27578	20712
5563	4706
21061	16205
15203	467
4929	4179
29804	22270
19487	15074
15310	12042
21801	16690
2485	2209
98	97
21701	16628
5608	4749
586	556
21817	1086
28609	411
24627	18674
19588	15162
11748	9438
3253	2857
18215	4610
10716	8637
3996	3468
11488	5908
19114	14786
25961	19588
12493	9968
18469	14342
26032	19639
16538	12955
11856	8494
25147	19010
6664	5513
11816	9488
13257	10561
2538	2254
24402	18535
8969	7314
13076	208
24529	18611
24177	18388
16882	13206
6704	5550
5442	4598
16567	12982
7000	2572
1899	1721
19599	15169
22520	17200
29703	22205
13118	10458
20462	15782
5941	5000
17664	714
6452	34
21926	16784
13794	10971
18134	14109
6681	5529
20009	15450
19831	15323
20164	15543
114	113
16150	12655
18396	14285
14195	11261
26918	20231
9304	7562
3252	2856
12838	10243
15772	908
24666	18700
25401	156
27826	20903
14358	11381
15711	66
22463	17165
28294	21219
3923	208
13572	10805
21648	16597
20975	16148
17203	13408
20897	16081
8807	7187
18034	14038
2438	2170
14292	11333
16160	4956
2994	2637
12549	1055
18953	1715
22396	17109
26000	19614
15504	679
19206	14859
4984	604
13737	10932
16419	6685
11568	9287
9233	710
2253	2008
7604	6230
19157	10290
23442	684
20453	15774
16696	13069
19947	890
28649	21446
19703	2788
17837	13888
21279	16351
17620	10958
22933	329
15024	11848
2087	1859
26701	20069
24784	18781
44	43
29751	22240
22063	480
24746	18757
14461	11455
23085	172
21540	16521
15617	12268
26102	19692
20179	13402
27519	20670
3513	3085
19388	14996
5627	4766
7428	6096
173	169
20672	15930
20066	15499
24691	2165
26286	19813
6809	5635
30163	22527
4747	4026
20902	16086
25911	550
18494	14363
28090	21081
699	665
14279	2161
4568	3891
11597	530
14752	5799
15531	601
846	801
21386	16422
26207	19758
23669	18021
3524	3096
25745	19433
13832	11008
27208	20436
25467	19236
13018	10380
22783	17389
25668	1053
5789	4892
14758	11657
29899	22335
18770	14544
741	704
15020	11845
27756	20853
2180	1945
282	214
23059	3794
24583	18647
24543	18620
26910	20231
26682	20057
27315	20516
5610	4751
10759	8670
19107	14780
9419	7639
23574	43
6629	87
26754	20118
3611	3168
9472	7672
3746	3279
19047	14738
11447	506
23207	17686
10395	8388
8250	614
28480	21350
13004	10371
17906	13933
24502	14800
2252	2007
15064	474
8001	3350
6566	5438
12728	5963
28085	21076
23483	17900
3683	3228
12287	9816
25999	19613
15605	12258
13064	10416
29580	22118
17748	13813
25352	19151
12071	9685
28194	21153
10120	8164
26269	13685
2200	1962
7869	2365
26206	19757
10409	8398
8006	6532
20131	15533
16865	13190
26914	20233
1637	1502
5682	4809
14466	11460
20521	15830
3635	3188
19597	15169
11831	9502
10582	1741
1489	1371
19967	15416
805	399
27032	20314
26334	19847
12368	9870
12904	10295
17197	13405
2786	1474
20114	4023
13643	10865
4934	156
18798	14561
21661	83
17628	1337
3383	2966
14444	2709
19598	15169
26122	3032
22823	17421
15918	4085
16558	12973
27082	20352
25322	19129
6432	5342
27799	311
28136	21108
16065	12592
15225	11985
15237	3223
21718	16637
27266	20466
23946	18226
8677	7082
18174	10536
24358	18503
17052	3037
23872	18169
6688	5534
608	575
18385	80
17736	13805
6344	5277
4445	1988
19804	15308
14437	11435
21159	16266
2657	2360
17034	5805
3620	3177
28956	4153
20536	15158
18727	716
1610	1479
18228	14172
814	770
13013	280
28033	21041
27719	20818
10190	8227
16211	12700
16170	12668
11774	203
25861	25
7794	6385
9633	7801
11268	9058
22569	17235
14862	11727
8265	6740
17108	13351
26169	285
371	351
16133	12640
14746	11648
22332	17066
25902	1047
6982	5771
17602	13704
21317	16374
9417	7637
18785	14552
26750	20114
24683	12204
26683	20058
21681	16615
21753	16661
11915	9564
12952	10333
12409	9902
17536	13655
15549	12217
27256	20467
11451	9201
11690	9380
23332	17771
18995	5585
9619	7790
8	8
10285	8305
8608	7026
6015	5048
9666	7830
21176	16283
17274	13460
3994	2202
22628	17277
4096	3545
10074	8133
16566	12981
23225	6039
5658	4788
15025	11849
9668	7832
18698	14492
25255	19091
15615	12266
1792	1628
13258	10562
9936	8032
21097	16226
21124	16246
29038	21699
11861	8493
3329	2922
2428	2163
509	483
14463	11457
10840	43
989	936
12520	9990
4781	311
20363	15701
12249	787
28441	20362
12049	2699
24977	17498
11003	8849
9088	7400
17652	13741
15341	12064
18283	14213
25164	19025
29819	22278
1034	980
29166	21798
23114	1457
13844	11017
28023	21036
26092	19684
10059	8119
18564	14403
19799	15303
5182	4366
21493	16495
3973	3452
4140	3579
12957	10338
9715	6974
25752	566
494	470
11082	8912
16451	12884
1689	1552
15955	9916
25571	19301
84	83
13651	10872
412	383
3952	3436
22602	5808
6883	5694
20140	2254
17464	13610
23839	18147
24537	18616
7846	6427
27250	20464
11081	8911
28276	57
29815	22276
4018	3486
4306	3704
15937	12504
19683	15229
21961	12817
21992	16828
19019	14715
29324	21912
24753	18763
2300	2051
23582	17961
27087	604
12756	10176
13505	10761
8084	6590
20259	15621
28076	21070
22546	933
16429	12864
2627	2333
2237	1994
16533	12951
6928	1669
1194	1119
4420	1451
11542	1110
27555	20694
16681	13069
4416	2284
4734	4017
15095	11897
14034	11162
4740	4021
12807	10216
14609	11547
14616	11553
16602	2385
19543	15125
29187	21815
29095	21746
28922	21630
20222	15590
27964	2255
28661	21455
20550	1457
21108	16233
13593	10823
25141	19004
10068	8128
17359	13526
17467	13612
22607	5808
28261	21199
2291	2043
9637	7805
18031	2592
21457	16462
24451	18559
21442	16451
442	419
2673	1073
784	743
23562	17949
22604	5808
29805	22271
25734	19423
15421	12125
11216	9008
5472	4626
10428	8416
278	262
12190	9758
4084	3536
20016	15457
29142	21780
10008	8082
27914	20965
21829	4203
6885	5695
4390	794
6029	5056
20185	15557
20695	3729
14150	11233
15712	4054
20085	1296
23049	3603
25206	19059
24902	18857
7193	5918
10112	8160
30172	19774
12175	9749
24180	2661
18284	14214
29241	8367
4843	4108
20954	1369
21841	3377
19402	15001
16889	13212
14766	599
1854	1683
22069	16886
1603	1472
6333	2323
20436	15758
21427	16439
13647	10869
20879	16069
16876	13200
10254	8279
18694	2572
11663	2970
24454	5051
20426	15749
29486	2661
62	61
22459	17162
7675	6293
23355	43
23511	17916
24560	1841
21179	16286
15249	3237
11288	9074
5359	4521
20014	15455
956	905
14246	11305
23609	17986
11797	672
2864	2532
86	85
12775	168
11946	9590
28457	21331
19558	15139
17049	3033
22749	17363
13951	6850
17355	13516
2622	2328
17991	14006
30107	22479
26917	20236
27328	5785
10528	8502
15966	12525
2318	2065
23508	17907
24002	16
21832	16710
21391	1286
3265	2868
5842	4933
2927	2589
28016	21031
9097	1718
7753	4054
23065	17578
17553	13675
22752	17364
404	383
26973	20271
1701	1563
12866	558
16361	12817
18257	14193
19272	14907
18916	14654
21426	6990
27967	21001
6998	5560
8075	833
20252	15614
7241	5953
841	796
12204	9768
11612	9320
3477	3051
21011	2364
12449	9931
20678	15935
7465	1564
27220	20445
1883	1706
9416	167
28474	3726
15041	6723
23186	17671
24959	18898
28096	21087
17567	13683
26660	20044
24483	18582
8379	6835
27718	20817
15413	12118
24777	18777
5731	4844
16126	1169
4405	948
15948	12512
15432	12134
12900	10292
22140	16929
23867	2376
10986	8834
28185	21150
14416	11417
25633	19344
19679	15226
21658	83
27980	16599
10969	8826
13387	10663
18529	14375
22395	17108
21978	16820
6609	5474
27218	20444
29599	22131
6797	5624
4912	4165
13763	10949
18221	14166
22079	16889
19622	15186
29423	677
27008	311
16458	12890
748	711
18669	14474
22722	17343
3820	3328
23100	17597
17885	13919
4562	3886
9542	7731
19786	10042
22094	196
12010	9644
4870	4131
27086	3773
9301	7559
14498	604
18455	14332
15601	12255
29502	22048
11024	8865
15157	710
707	673
6962	5755
26923	20233
28893	2166
15950	12513
21432	530
5989	1406
17588	13692
7060	5827
20096	2947
4100	3179
20286	1569
29916	22341
28809	21547
10339	8349
21876	16741
22766	7079
28716	21487
27743	20842
9611	7784
22356	4770
2459	2189
27255	20466
3494	3067
25896	19540
9925	1478
16740	13112
10999	8845
17700	1457
24926	1311
408	387
16760	13128
13067	10418
21870	16737
25950	19577
1501	1381
17387	13549
18484	14355
27156	20399
19396	7928
10686	8619
19357	14970
5728	311
18375	530
8518	6943
5328	4496
13707	10911
10289	8309
4683	3983
12547	6642
25579	1746
12309	9831
13774	10957
28576	8023
16237	12720
22016	16848
9583	7762
26261	6442
25292	19114
4546	3237
22526	17206
14741	11643
25405	19196
658	625
5704	4826
6291	5251
6632	5488
17403	13564
22357	4770
11665	9362
17847	12325
13309	10605
3206	2814
19235	14878
15927	12497
25592	19313
3514	3086
19022	14718
28590	21414
10235	8260
12971	10349
29218	80
11367	9135
6670	5518
2818	1197
11150	8959
21818	1554
14149	3548
4689	3988
28359	21264
14105	11207
25698	19394
5933	1197
3922	3395
574	545
2819	1197
28231	4054
8466	6904
12668	10106
2285	2037
5930	1197
4179	3605
20864	16058
24859	18823
4031	3497
9013	7347
4892	4150
18183	14138
12126	9722
3049	2674
28538	21376
12421	9912
26268	19802
17529	13655
6892	5699
955	904
27365	13453
27883	5235
12157	53
24060	18312
28328	7850
25794	1566
17701	13782
5291	4468
8261	9
5044	4264
14079	9347
29801	22268
22588	17253
16236	12719
15784	12393
6876	5691
12473	9949
26182	2611
9016	2300
2412	2152
22119	16913
8584	7006
21783	16678
21414	16435
7453	6117
21991	16827
1480	1364
16690	13077
21193	16298
10540	8512
26432	19913
26196	49
5268	4445
24203	16213
26176	19738
5049	1657
25619	19331
3247	2851
19971	15419
6303	5258
8058	6573
20801	1016
12329	9848
2654	2358
15508	12190
11602	9314
206	201
13595	10824
14601	11543
21094	16224
3639	3189
8304	6772
24204	18404
26871	20205
17526	13655
19393	3773
24293	18471
12166	111
4108	3551
19130	14800
10736	8652
15262	12007
20410	15740
14867	11731
9730	7876
2521	594
17170	13387
5838	954
4025	3492
24906	18860
14080	1169
22756	17368
21334	16379
9172	3377
5001	4228
1075	1017
16091	933
25210	19062
16353	1093
17532	13659
25379	19175
1022	968
19972	15419
8373	480
22967	8423
3098	2718
25402	19194
19261	14899
1741	1598
17768	13830
26337	6798
11145	8954
12111	789
4495	217
11687	710
7849	682
8298	6767
3871	2943
14605	11340
27708	20801
26860	11355
10006	8081
2878	2545
25089	6982
17112	13355
8583	7005
10750	84
7318	1676
18387	6872
1490	1372
18524	14379
645	612
29709	22210
10995	8841
13825	11002
9078	7391
19928	15394
21243	14848
22237	17003
3851	3350
6309	5260
5087	4289
28321	21230
6095	5109
15994	525
16214	7398
14088	11194
21974	5805
17573	13685
14314	7373
16352	2461
25273	19101
18426	14312
5936	1197
24547	18624
2812	2492
24047	18301
22277	17032
7768	6365
18268	14200
4534	3865
6075	5089
8570	6994
14143	2788
24733	247
17751	13815
7687	6303
19522	15107
13995	11130
25903	10970
10181	8220
13624	10846
22082	16891
23707	18050
2816	1197
19232	14877
10260	2835
11741	9431
13015	10377
13495	10754
20504	15816
5934	1197
15971	4054
16652	13047
2815	1197
24665	18699
6230	247
29717	22216
21336	16386
6443	5352
1849	1680
5233	4412
2817	1197
13616	10840
7037	5810
5262	4440
26312	19830
12899	10291
17424	13579
10857	8746
3043	2668
12889	10281
16320	12784
2186	1951
29400	21969
7481	6134
8961	7308
17714	13790
13392	10668
23035	17561
20497	15811
18371	86
7936	55
8347	6807
15075	11873
24703	18725
5506	4659
2156	1922
13698	1050
27316	20517
15196	55
13232	10540
23917	18203
4583	3903
29768	22248
27056	20332
29252	21857
26360	148
23234	17707
25471	1451
14846	196
17249	13446
12082	9695
4188	3612
14045	11170
17769	13831
27240	20457
15619	12270
18510	468
24285	18465
9708	7861
17637	13726
26907	20228
6192	403
18824	14581
22410	17121
25066	18962
10301	8318
11389	703
5762	4871
13136	10468
9695	7849
10402	8393
10179	2572
6976	4195
17716	13791
18439	14323
10494	8476
10276	8296
16521	12940
17499	13639
18119	80
19360	14972
26779	20133
19524	15109
21910	588
28679	4054
8396	473
9903	8010
16995	13272
6953	5748
25919	19552
21313	16371
8446	6889
11437	9192
29542	22083
22768	17377
14736	5799
3892	3385
25987	19604
5536	4684
8536	6964
10013	8085
279	263
5661	4791
4184	3608
3424	3003
3431	3010
27607	20736
17281	13465
3085	2707
9744	7884
24247	13845
22425	17092
28065	21062
7285	5979
13741	2376
17440	13593
22221	16992
4081	3533
24001	276
25724	1214
10423	8411
